"id","level","prompt","correct","distractor1","distractor2","distractor3"
"zoology-l1-22","1","How many stomachs does a cow have?","Four","One","Two","Three"
"zoology-l1-23","1","Which animal can sleep while standing up?","Horse","Dog","Cat","Rabbit"
"zoology-l1-24","1","What type of animal is a snake?","A reptile","An amphibian","A mammal","A fish"
"zoology-l1-25","1","How many arms does an octopus have?","Eight","Six","Ten","Four"
"zoology-l1-26","1","Which animal is known for its ability to spray a foul-smelling liquid?","Skunk","Porcupine","Badger","Raccoon"
"zoology-l1-27","1","What do owls hunt primarily at night?","Small mammals and rodents","Fish","Insects","Fruits"
"zoology-l1-28","1","Which animal has the strongest bite force?","Hippopotamus","Lion","Crocodile","Great white shark"
"zoology-l1-29","1","How do fish breathe underwater?","Through their gills","Through their lungs","Through their skin","Through their fins"
"zoology-l1-30","1","What type of animal is a bat?","A mammal","A bird","An insect","A reptile"
"zoology-l1-31","1","Which animal uses echolocation to navigate?","Bat","Owl","Dolphin","Hawk"
"zoology-l1-32","1","What is the smallest bird in the world?","Hummingbird","Wren","Sparrow","Finch"
"zoology-l1-33","1","How long can a tortoise live?","Over 100 years","Around 50 years","Around 30 years","Around 20 years"
"zoology-l1-34","1","What type of animal is a kangaroo?","A mammal","A bird","A reptile","An amphibian"
"zoology-l1-35","1","Which animal can hold its breath the longest underwater?","Sperm whale","Dolphin","Sea lion","Manatee"
"zoology-l1-36","1","What do pandas primarily eat?","Bamboo","Meat","Fish","Insects"
"zoology-l1-37","1","How many fingers does a human have?","Ten","Eight","Twelve","Six"
"zoology-l1-38","1","Which animal is known for its ability to regenerate lost limbs?","Starfish","Crab","Lobster","Lizard"
"zoology-l1-39","1","What type of animal is a salmon?","A fish","A mammal","An amphibian","A bird"
"zoology-l1-40","1","How many humps does a dromedary camel have?","One","Two","Three","None"
"zoology-l1-41","1","Which scientist is famous for developing the theory of evolution by natural selection?","Charles Darwin","Alfred Wallace","Jean-Baptiste Lamarck","Gregor Mendel"
"zoology-l1-42","1","In what year did Charles Darwin publish 'On the Origin of Species'?","1859","1842","1871","1883"
"zoology-l1-43","1","Which famous naturalist sailed on the HMS Beagle to study animals?","Charles Darwin","Henry Bates","Richard Owen","Thomas Huxley"
"zoology-l1-44","1","What country did Charles Darwin visit on his famous voyage that influenced his theories?","Ecuador","Australia","New Zealand","Madagascar"
"zoology-l1-45","1","Which islands did Darwin visit that were crucial to his theory of evolution?","Galápagos Islands","Hawaiian Islands","Caribbean Islands","Solomon Islands"
"zoology-l1-46","1","Who was the ancient Greek philosopher who made early classifications of animals?","Aristotle","Plato","Socrates","Pythagoras"
"zoology-l1-47","1","Which Swedish naturalist created the modern system of animal classification?","Carl Linnaeus","Anders Celsius","Johan Bergman","Erik Nordström"
"zoology-l1-48","1","In what century did Carl Linnaeus develop his classification system?","18th century","17th century","19th century","16th century"
"zoology-l1-49","1","What term did Linnaeus use to name organisms with two parts?","Binomial nomenclature","Dual classification","Double naming","Twin taxonomy"
"zoology-l1-50","1","Which famous anatomist studied animal skeletons and compared them to humans?","Richard Owen","William Harvey","Andreas Vesalius","John Hunter"
"zoology-l1-51","1","Who discovered the concept of homologous structures in animals?","Richard Owen","Charles Darwin","Jean-Baptiste Lamarck","Carl Linnaeus"
"zoology-l1-52","1","What year did Charles Darwin die?","1882","1880","1890","1875"
"zoology-l1-53","1","Which scientist proposed that animals inherit acquired characteristics?","Jean-Baptiste Lamarck","Charles Darwin","Gregor Mendel","August Weismann"
"zoology-l1-54","1","In what country was Jean-Baptiste Lamarck born?","France","Germany","Italy","Spain"
"zoology-l1-55","1","Who discovered the laws of heredity by studying pea plants?","Gregor Mendel","Charles Darwin","Jean-Baptiste Lamarck","Hugo de Vries"
"zoology-l1-56","1","Which explorer brought back specimens that helped naturalists understand global biodiversity?","Alexander von Humboldt","Christopher Columbus","Ferdinand Magellan","Vasco da Gama"
"zoology-l1-57","1","What was the profession of Alfred Russel Wallace before becoming a naturalist?","Surveyor","Carpenter","Teacher","Printer"
"zoology-l1-58","1","Which naturalist conducted field studies in the Amazon rainforest?","Henry Bates","Alfred Wallace","Thomas Huxley","Richard Owen"
"zoology-l1-59","1","Who proposed the theory of biogeography to explain animal distribution?","Alfred Wallace","Charles Darwin","Alexander von Humboldt","Carl Linnaeus"
"zoology-l1-60","1","What is Wallace's Line named after?","Alfred Wallace","John Wallace","Henry Wallace","George Wallace"
"zoology-l1-61","1","Which instrument did early zoologists use to discover microscopic animals?","Microscope","Telescope","Spectroscope","Barometer"
"zoology-l1-62","1","Who was the first person to observe bacteria and microorganisms using a microscope?","Anton van Leeuwenhoek","Robert Hooke","Louis Pasteur","Matthias Schleiden"
"zoology-l1-63","1","In what country was Anton van Leeuwenhoek born?","Netherlands","Belgium","Germany","Denmark"
"zoology-l1-64","1","Which scientist developed the germ theory and studied microorganisms?","Louis Pasteur","Robert Koch","Charles Darwin","Ernst Haeckel"
"zoology-l1-65","1","Who first described the cell as the basic unit of life?","Rudolf Virchow","Matthias Schleiden","Theodor Schwann","Robert Hooke"
"zoology-l1-66","1","Which famous biologist proposed the biogenetic law relating evolution to development?","Ernst Haeckel","Thomas Huxley","Herbert Spencer","Wilhelm Roux"
"zoology-l1-67","1","What year did Charles Darwin embark on the Beagle voyage?","1831","1825","1840","1818"
"zoology-l1-68","1","How many years did Charles Darwin's voyage on the Beagle last?","5 years","3 years","7 years","10 years"
"zoology-l1-69","1","Which fossil discoveries helped support Darwin's theory of evolution?","Archaeopteryx","Trilobite","Ammonite","Belemnite"
"zoology-l1-70","1","Who was the famous defender of Darwin's theory at Oxford University?","Thomas Huxley","Richard Owen","George Stokes","John Tyndall"
"zoology-l1-71","1","What did Thomas Huxley famously say about man's relationship to apes?","Man evolved from apes","Man created apes","Man and apes are unrelated","Apes descended from man"
"zoology-l1-72","1","Which natural historian wrote about extinct giant animals?","Georges Cuvier","Jean-Baptiste Lamarck","Carl Linnaeus","Richard Owen"
"zoology-l1-73","1","What theory did Georges Cuvier propose to explain fossil extinctions?","Catastrophism","Uniformitarianism","Evolutionism","Creationism"
"zoology-l1-74","1","Which geologist proposed that Earth's features formed slowly over time?","Charles Lyell","Georges Cuvier","William Buckland","Adam Sedgwick"
"zoology-l1-75","1","Who was the first to classify animals into vertebrates and invertebrates?","Jean-Baptiste Lamarck","Carl Linnaeus","Aristotle","Richard Owen"
"zoology-l1-76","1","Which scientist developed the concept of species based on reproduction?","Ernst Mayr","Charles Darwin","Carl Linnaeus","Richard Owen"
"zoology-l1-77","1","Who studied the behavior of animals in their natural habitats first?","Gilbert White","Charles Darwin","Alfred Wallace","Henry Bates"
"zoology-l1-78","1","In what century did zoology emerge as a formal science?","18th century","17th century","19th century","16th century"
"zoology-l1-79","1","Which museum was founded by Carl Linnaeus to display natural specimens?","Swedish Museum of Natural History","British Museum","Louvre Museum","Berlin Natural History Museum"
"zoology-l1-80","1","Who first proposed that all life shares a common ancestor?","Charles Darwin","Alfred Wallace","Jean-Baptiste Lamarck","Ernst Haeckel"
"zoology-l1-81","1","What is the fastest land animal in the world?","Cheetah","Greyhound","Pronghorn Antelope","Gazelle"
"zoology-l1-82","1","Which animal is the tallest living creature on Earth?","Giraffe","Ostrich","Emu","Elephant"
"zoology-l1-83","1","What is the largest animal species that has ever lived?","Blue Whale","African Elephant","Diplodocus","Tyrannosaurus Rex"
"zoology-l1-84","1","Which bird has the longest wingspan of any living bird?","Wandering Albatross","Bald Eagle","Andean Condor","Ostrich"
"zoology-l1-85","1","What is the slowest-moving mammal on land?","Sloth","Tortoise","Manatee","Hedgehog"
"zoology-l1-86","1","Which fish is the fastest swimmer in the ocean?","Sailfish","Great White Shark","Marlin","Tuna"
"zoology-l1-87","1","What is the heaviest fish species in the world?","Ocean Sunfish","Great White Shark","Whale Shark","Bluefin Tuna"
"zoology-l1-88","1","Which mammal has the longest gestation period?","African Elephant","Giraffe","Rhinoceros","Hippopotamus"
"zoology-l1-89","1","What is the smallest bird species in the world?","Bee Hummingbird","Wren","Goldcrest","Kinglet"
"zoology-l1-90","1","Which animal has the highest body temperature?","Prairie Chicken","Human","Cheetah","Horse"
"zoology-l1-91","1","What is the longest snake species ever recorded?","Reticulated Python","Anaconda","King Cobra","Black Mamba"
"zoology-l1-92","1","Which reptile has the fastest tongue speed?","Chameleon","Komodo Dragon","Crocodile","Iguana"
"zoology-l1-93","1","What is the deepest-diving mammal species?","Cuvier's Beaked Whale","Sperm Whale","Seal","Manatee"
"zoology-l1-94","1","Which animal has the most teeth in its mouth?","Catfish","Shark","Hippopotamus","Elephant"
"zoology-l1-95","1","What is the highest-jumping land animal?","Pronghorn Antelope","Springhare","Kangaroo","Impala"
"zoology-l1-96","1","Which bird can fly the highest in the sky?","Rüppell's Griffon Vulture","Golden Eagle","Arctic Tern","Peregrine Falcon"
"zoology-l1-97","1","What is the longest-living vertebrate animal?","Greenland Shark","Tortoise","Parrot","Elephant"
"zoology-l1-98","1","Which insect has the fastest flight speed?","Dragonfly","Hawk Moth","Horsefly","Mosquito"
"zoology-l1-99","1","What is the largest land animal currently living?","African Elephant","Hippopotamus","Rhinoceros","Giraffe"
"zoology-l1-100","1","Which animal has the longest migration distance?","Arctic Tern","Gray Whale","Monarch Butterfly","Wildebeest"
"zoology-l1-101","1","What is the loudest animal sound in the world?","Sperm Whale","Blue Whale","Elephant","Lion"
"zoology-l1-102","1","Which amphibian has the longest lifespan?","Chinese Giant Salamander","Tree Frog","Newt","Axolotl"
"zoology-l1-103","1","What is the fastest-growing plant-eating animal?","Blue Whale Calf","Giraffe Calf","Elephant Calf","Hippopotamus Calf"
"zoology-l1-104","1","Which spider has the largest leg span?","Giant Huntsman Spider","Tarantula","Wolf Spider","Jumping Spider"
"zoology-l1-105","1","What is the strongest bite force in the animal kingdom?","Saltwater Crocodile","Great White Shark","Hippopotamus","Hyena"
"zoology-l1-106","1","Which animal produces the most eggs at once?","Ocean Sunfish","Salmon","Frog","Chicken"
"zoology-l1-107","1","What is the smallest mammal by weight?","Kitti's Hog-Nosed Bat","Shrew","Mouse","Lemur"
"zoology-l1-108","1","Which whale species has the longest tooth?","Narwhal","Sperm Whale","Beluga","Orca"
"zoology-l1-109","1","What is the rarest large animal species in existence?","Sumatran Rhino","Giant Panda","Bornean Orangutan","Arabian Oryx"
"zoology-l1-110","1","Which animal has the most acute sense of smell?","African Elephant","Bloodhound","Shark","Bear"
"zoology-l1-111","1","What is the fastest-accelerating land animal?","Pronghorn Antelope","Cheetah","Greyhound","Lion"
"zoology-l1-112","1","Which bird lays the largest egg?","Ostrich","Emu","Cassowary","Rhea"
"zoology-l1-113","1","What is the animal with the largest brain by weight?","Sperm Whale","Elephant","Human","Blue Whale"
"zoology-l1-114","1","Which reptile holds the record for longest without food?","Olm","Crocodile","Turtle","Snake"
"zoology-l1-115","1","What is the fastest insect in the world?","Peregrine Falcon","Dragonfly","Horsefly","Hawk Moth"
"zoology-l1-116","1","Which marine animal can hold its breath the longest?","Cuvier's Beaked Whale","Sperm Whale","Seal","Sea Turtle"
"zoology-l1-117","1","What is the animal with the most legs?","Millipede","Centipede","Caterpillar","Octopus"
"zoology-l1-118","1","Which animal changes color the fastest?","Cuttlefish","Chameleon","Octopus","Flatfish"
"zoology-l1-119","1","What is the most venomous snake in the world?","Inland Taipan","King Cobra","Black Mamba","Viper"
"zoology-l1-120","1","Which animal can run the longest distance without stopping?","Pronghorn Antelope","Horse","Camel","Cheetah"
"zoology-l1-121","1","Which famous primatologist is known for studying chimpanzees in the wild?","Jane Goodall","Dian Fossey","Biruté Galdikas","George Schaller"
"zoology-l1-122","1","Who is the wildlife expert famous for his crocodile documentaries and the 'Crocodile Hunter' TV show?","Steve Irwin","Bear Grylls","David Attenborough","Jeff Corwin"
"zoology-l1-123","1","Which scientist is famous for her work with mountain gorillas in Rwanda?","Dian Fossey","Jane Goodall","Biruté Galdikas","Cynthia Moss"
"zoology-l1-124","1","Who is the renowned naturalist and broadcaster known for narrating 'Planet Earth'?","David Attenborough","Steve Irwin","Jacques Cousteau","Jeff Corwin"
"zoology-l1-125","1","Which explorer and researcher is famous for studying orangutans in Borneo?","Biruté Galdikas","Jane Goodall","Dian Fossey","George Schaller"
"zoology-l1-126","1","Who was the famous oceanographer known for his underwater documentaries and the ship Calypso?","Jacques Cousteau","David Attenborough","Steve Irwin","Sylvia Earle"
"zoology-l1-127","1","Which female marine biologist is famous for her work on ocean conservation and deep-sea exploration?","Sylvia Earle","Jane Goodall","Dian Fossey","Rachel Carson"
"zoology-l1-128","1","Who wrote the groundbreaking book 'Silent Spring' about the dangers of pesticides?","Rachel Carson","Jane Goodall","Sylvia Earle","Biruté Galdikas"
"zoology-l1-129","1","Which biologist is famous for studying elephant behavior and communication in Africa?","Cynthia Moss","Jane Goodall","Dian Fossey","George Schaller"
"zoology-l1-130","1","Who is the wildlife documentary filmmaker famous for 'Life' and 'The Planet Earth' series?","David Attenborough","Steve Irwin","Bear Grylls","Jeff Corwin"
"zoology-l1-131","1","Which animal behaviorist won the Nobel Prize for his work on animal behavior?","Konrad Lorenz","Nikolaas Tinbergen","Karl von Frisch","George Schaller"
"zoology-l1-132","1","Who is famous for his work on bee communication and received the Nobel Prize?","Karl von Frisch","Konrad Lorenz","Nikolaas Tinbergen","Jane Goodall"
"zoology-l1-133","1","Which ethologist is known for his studies on imprinting in geese?","Konrad Lorenz","Nikolaas Tinbergen","Karl von Frisch","George Schaller"
"zoology-l1-134","1","Who is the zoologist famous for studying predator-prey relationships in African wildlife?","George Schaller","Jane Goodall","Cynthia Moss","Dian Fossey"
"zoology-l1-135","1","Which wildlife conservationist founded the Dian Fossey Gorilla Fund International?","Dian Fossey","Jane Goodall","Biruté Galdikas","Cynthia Moss"
"zoology-l1-136","1","Who established the Jane Goodall Institute for wildlife research and conservation?","Jane Goodall","Dian Fossey","Biruté Galdikas","George Schaller"
"zoology-l1-137","1","Which researcher is famous for her long-term studies of chimpanzee families at Gombe Stream?","Jane Goodall","Dian Fossey","Biruté Galdikas","Rachel Carson"
"zoology-l1-138","1","Who is the wildlife expert known for his work with big cats in India?","George Schaller","Steve Irwin","Jeff Corwin","Bear Grylls"
"zoology-l1-139","1","Which marine scientist founded the Ocean Conservancy and advocates for ocean protection?","Sylvia Earle","Jacques Cousteau","Rachel Carson","David Attenborough"
"zoology-l1-140","1","Who was the famous elephant researcher who spent decades studying African elephants in Kenya?","Cynthia Moss","Jane Goodall","Dian Fossey","Biruté Galdikas"
"zoology-l1-141","1","Which behavioral ecologist won the Nobel Prize for studying animal communication?","Nikolaas Tinbergen","Konrad Lorenz","Karl von Frisch","George Schaller"
"zoology-l1-142","1","Who is the wildlife television personality known for his dangerous animal encounters and extreme survival?","Bear Grylls","Steve Irwin","Jeff Corwin","David Attenborough"
"zoology-l1-143","1","Which naturalist is famous for hosting 'The Most Extreme' and studying various animal species?","Jeff Corwin","Steve Irwin","Bear Grylls","David Attenborough"
"zoology-l1-144","1","Who is the primatologist known for her research on wild chimpanzees in Tanzania?","Jane Goodall","Biruté Galdikas","Cynthia Moss","Dian Fossey"
"zoology-l1-145","1","Which researcher dedicated her life to protecting mountain gorillas in Central Africa?","Dian Fossey","Jane Goodall","Biruté Galdikas","Cynthia Moss"
"zoology-l1-146","1","Who is the conservation biologist famous for his pioneering work on snow leopards in the Himalayas?","George Schaller","Jane Goodall","Steve Irwin","Jeff Corwin"
"zoology-l1-147","1","Which marine biologist authored 'The World Is Blue' about ocean conservation?","Sylvia Earle","Rachel Carson","Jacques Cousteau","David Attenborough"
"zoology-l1-148","1","Who is the zoologist famous for documenting the behavior of African wild dogs?","George Schaller","Cynthia Moss","Jane Goodall","Steve Irwin"
"zoology-l1-149","1","Which ethologist is known for his groundbreaking work on animal instinct and learning?","Konrad Lorenz","Karl von Frisch","Nikolaas Tinbergen","George Schaller"
"zoology-l1-150","1","Who is the wildlife expert famous for his enthusiastic personality and khaki outfit in animal documentaries?","Steve Irwin","Bear Grylls","Jeff Corwin","David Attenborough"
"zoology-l1-151","1","Which researcher spent over 40 years studying wild chimpanzees and won the Kyoto Prize?","Jane Goodall","Dian Fossey","Biruté Galdikas","Cynthia Moss"
"zoology-l1-152","1","Who is famous for his underwater explorations and co-inventing the Aqua-Lung?","Jacques Cousteau","Sylvia Earle","David Attenborough","Steve Irwin"
"zoology-l1-153","1","Which primatologist studied orangutans in their natural habitat and founded the Orangutan Foundation?","Biruté Galdikas","Jane Goodall","Dian Fossey","Cynthia Moss"
"zoology-l1-154","1","Who is the renowned naturalist known for his calm demeanor and extensive wildlife documentaries spanning decades?","David Attenborough","Steve Irwin","Jacques Cousteau","George Schaller"
"zoology-l1-155","1","Which animal behaviorist discovered the waggle dance of honeybees?","Karl von Frisch","Konrad Lorenz","Nikolaas Tinbergen","Jane Goodall"
"zoology-l1-156","1","Who is the wildlife researcher famous for her decades-long study of elephant herds in Amboseli, Kenya?","Cynthia Moss","Jane Goodall","Sylvia Earle","Dian Fossey"
"zoology-l1-157","1","Which conservationist wrote 'Gorillas in the Mist' about her research in Rwanda?","Dian Fossey","Jane Goodall","Biruté Galdikas","George Schaller"
"zoology-l1-158","1","Who is the animal behaviorist known for his work on herring gull behavior and earned the Nobel Prize?","Nikolaas Tinbergen","Konrad Lorenz","Karl von Frisch","George Schaller"
"zoology-l1-159","1","Which female primatologist is known for her research on the social behavior of wild chimpanzees?","Jane Goodall","Dian Fossey","Biruté Galdikas","Rachel Carson"
"zoology-l2-160","2","How many legs does a typical insect have?","Six","Four","Eight","Ten"
"zoology-l2-161","2","How many chambers does a fish's heart have?","Two","Three","Four","One"
"zoology-l2-162","2","What do herbivorous animals primarily eat?","Plants","Meat","Insects","Fish"
"zoology-l2-163","2","Which animal lays eggs and has feathers?","Bird","Reptile","Mammal","Amphibian"
"zoology-l2-164","2","What is the largest animal on Earth?","Blue whale","African elephant","Giraffe","Hippopotamus"
"zoology-l2-165","2","How many chambers does a mammal's heart have?","Four","Two","Three","Five"
"zoology-l2-166","2","Which of the following is a cold-blooded animal?","Snake","Dog","Whale","Cat"
"zoology-l2-167","2","What do carnivorous animals primarily eat?","Meat","Plants","Seeds","Insects"
"zoology-l2-168","2","How many tentacles does an octopus have?","Eight","Six","Ten","Twelve"
"zoology-l2-169","2","Which animal is known for changing colors to match its surroundings?","Chameleon","Frog","Lizard","Turtle"
"zoology-l2-170","2","What covers the skin of a fish?","Scales","Feathers","Fur","Hair"
"zoology-l2-171","2","How many pairs of wings does a butterfly have?","Two","One","Three","Four"
"zoology-l2-172","2","Which animal is the tallest on Earth?","Giraffe","Elephant","Ostrich","Moose"
"zoology-l2-173","2","What is the main function of gills in fish?","To extract oxygen from water","To move through water","To digest food","To produce scales"
"zoology-l2-174","2","How many eyes does a starfish typically have?","Five","Two","Three","Four"
"zoology-l2-175","2","Which animal produces milk for its young?","Mammal","Bird","Reptile","Fish"
"zoology-l2-176","2","What do omnivorous animals eat?","Both plants and meat","Only plants","Only meat","Only insects"
"zoology-l2-177","2","How many bones does an adult human skeleton have?","206","186","226","256"
"zoology-l2-178","2","Which animal hibernates during winter?","Bear","Lion","Eagle","Zebra"
"zoology-l2-179","2","How many chambers does an amphibian's heart have?","Three","Two","Four","Five"
"zoology-l2-180","2","Which animal can see ultraviolet light?","Bee","Cat","Dog","Horse"
"zoology-l2-181","2","What is the primary habitat of dolphins?","Ocean","Desert","Forest","Mountain"
"zoology-l2-182","2","How many types of teeth does an adult human have?","Four","Three","Five","Six"
"zoology-l2-183","2","Which animal is a marsupial?","Kangaroo","Lion","Chimpanzee","Moose"
"zoology-l2-184","2","What enables birds to fly?","Wings and hollow bones","Feathers only","Light body weight","Powerful legs"
"zoology-l2-185","2","Which animal produces venom for defense or hunting?","Snake","Deer","Zebra","Antelope"
"zoology-l2-186","2","How many pairs of legs does a millipede typically have?","Many","Two","Four","Six"
"zoology-l2-187","2","What is the main purpose of animal camouflage?","To hide from predators or prey","To attract mates","To regulate body temperature","To communicate with others"
"zoology-l2-188","2","How many segments does an earthworm's body typically have?","100 to 150","50 to 75","150 to 200","20 to 40"
"zoology-l2-189","2","What is the primary function of a bird's feathers?","Insulation and flight","Camouflage only","Waterproofing only","Attraction only"
"zoology-l2-190","2","Which animal can regenerate lost body parts?","Starfish","Fish","Bird","Reptile"
"zoology-l2-191","2","How long can a crocodile's tail be?","Up to one-third of its body length","Equal to its body length","Longer than its body","Very short and stubby"
"zoology-l2-192","2","What is the primary purpose of a peacock's tail feathers?","To attract females","To fly faster","To hide from predators","To store food"
"zoology-l2-193","2","Which animal breathes through spiracles?","Insect","Fish","Mammal","Bird"
"zoology-l2-194","2","How many types of blood cells does the human body have?","Three","Two","Four","Five"
"zoology-l2-195","2","Which animal has the most powerful bite force in the animal kingdom?","Hippopotamus","Lion","Crocodile","Great white shark"
"zoology-l2-196","2","Which naturalist is famous for developing the theory of evolution by natural selection?","Charles Darwin","Jean-Baptiste Lamarck","Alfred Russel Wallace","Thomas Huxley"
"zoology-l2-197","2","Which ancient Greek philosopher wrote extensively about animal classification?","Aristotle","Plato","Socrates","Pythagoras"
"zoology-l2-198","2","Who developed the binomial nomenclature system for classifying organisms?","Carl Linnaeus","Georges Cuvier","Richard Owen","Ernst Haeckel"
"zoology-l2-199","2","In what century did Carl Linnaeus create his classification system?","18th century","17th century","19th century","16th century"
"zoology-l2-200","2","Which scientist proposed that animals could change species through use and disuse of body parts?","Jean-Baptiste Lamarck","Charles Darwin","Georges Cuvier","August Weismann"
"zoology-l2-201","2","What was the name of the ship on which Charles Darwin traveled during his famous voyage?","HMS Beagle","HMS Victory","HMS Endeavour","HMS Resolution"
"zoology-l2-202","2","In what year did Charles Darwin embark on his voyage aboard the Beagle?","1831","1825","1840","1820"
"zoology-l2-203","2","Which island group did Darwin visit that was crucial to developing his evolutionary theory?","Galápagos Islands","Hawaiian Islands","Canary Islands","Marquesas Islands"
"zoology-l2-204","2","Who was the famous anatomist that proposed the concept of homologous structures?","Richard Owen","Thomas Huxley","Georges Cuvier","Ernst Haeckel"
"zoology-l2-205","2","Which naturalist is known for the statement 'Natura non facit saltus' (Nature does not make jumps)?","Carl Linnaeus","Charles Darwin","Aristotle","Jean-Baptiste Lamarck"
"zoology-l2-206","2","In what century did Aristotle conduct his observations of animals?","4th century BC","5th century BC","3rd century BC","2nd century BC"
"zoology-l2-207","2","Which scientist developed the theory of catastrophism in geology and paleontology?","Georges Cuvier","Charles Lyell","William Buckland","Adam Sedgwick"
"zoology-l2-208","2","Who was the first scientist to systematically classify animals into a hierarchy?","Aristotle","Pliny the Elder","Galen","Hippocrates"
"zoology-l2-209","2","Which naturalist coined the term 'biogenesis'?","Louis Pasteur","Thomas Huxley","August Weismann","Ernst Haeckel"
"zoology-l2-210","2","In what year was the first volume of Aristotle's zoological works written?","Around 350 BC","Around 400 BC","Around 300 BC","Around 250 BC"
"zoology-l2-211","2","Which scientist proposed the recapitulation theory ('ontogeny recapitulates phylogeny')?","Ernst Haeckel","Charles Darwin","Thomas Huxley","Richard Owen"
"zoology-l2-212","2","Who first described the principle of descent with modification?","Charles Darwin","Jean-Baptiste Lamarck","Alfred Russel Wallace","August Weismann"
"zoology-l2-213","2","Which ancient Roman naturalist wrote the encyclopedic work 'Naturalis Historia'?","Pliny the Elder","Seneca","Galen","Claudius Aelianus"
"zoology-l2-214","2","In what century did Pliny the Elder compile his natural history?","1st century AD","2nd century AD","1st century BC","3rd century AD"
"zoology-l2-215","2","Who was the first to propose that fossils were the remains of extinct organisms?","Georges Cuvier","William Buckland","Richard Owen","Adam Sedgwick"
"zoology-l2-216","2","Which naturalist developed the concept of the 'Great Chain of Being'?","Arthur Lovejoy","Carl Linnaeus","Charles Darwin","Jean-Baptiste Lamarck"
"zoology-l2-217","2","In what year did Gregor Mendel publish his laws of inheritance?","1866","1859","1875","1850"
"zoology-l2-218","2","Who was the prominent naturalist that supported Darwin's theory of evolution?","Thomas Huxley","Richard Owen","Georges Cuvier","Louis Agassiz"
"zoology-l2-219","2","Which scientist proposed the biogenetic law linking embryology and evolution?","Ernst Haeckel","Karl von Baer","August Weismann","Wilhelm Roux"
"zoology-l2-220","2","In what country did Carl Linnaeus live and work?","Sweden","Germany","France","Netherlands"
"zoology-l2-221","2","Which naturalist is famous for developing germ theory and disproving spontaneous generation?","Louis Pasteur","Joseph Lister","Robert Koch","Antonie van Leeuwenhoek"
"zoology-l2-222","2","Who proposed the principle of natural selection independently of Darwin?","Alfred Russel Wallace","August Weismann","Jean-Baptiste Lamarck","Thomas Huxley"
"zoology-l2-223","2","In what century was microscopy first developed and used in studying zoology?","17th century","16th century","18th century","15th century"
"zoology-l2-224","2","Which scientist used microscopy to discover spermatozoa?","Antonie van Leeuwenhoek","Robert Hooke","Marcello Malpighi","Jan Swammerdam"
"zoology-l2-225","2","Who was the first to observe cells through a microscope?","Robert Hooke","Antonie van Leeuwenhoek","Marcello Malpighi","Matthias Schleiden"
"zoology-l2-226","2","In what year did Robert Hooke coin the term 'cell'?","1665","1670","1660","1675"
"zoology-l2-227","2","Which scientist proposed that all animals are composed of cells?","Theodor Schwann","Matthias Schleiden","Rudolf Virchow","August Weismann"
"zoology-l2-228","2","Who developed the theory of germ layers in embryology?","Karl Ernst von Baer","Ernst Haeckel","Wilhelm Roux","Hans Spemann"
"zoology-l2-229","2","In what century did the theory of evolution become widely accepted in the scientific community?","Late 19th century","Early 19th century","Early 20th century","Mid-18th century"
"zoology-l2-230","2","Which naturalist proposed the existence of 'archetype' forms in animal design?","Richard Owen","Charles Darwin","Georges Cuvier","Thomas Huxley"
"zoology-l2-231","2","Who was the first to describe parasitic organisms in detail?","Antonie van Leeuwenhoek","Robert Hooke","Marcello Malpighi","Jan Swammerdam"
