"id","level","prompt","correct","distractor1","distractor2","distractor3"
"history-l1-21","1","Hva var Sphinx?","En egyptisk statue","En gresk skulptur","En romersk monument","En persisk art"
"history-l1-22","1","Hvem var Perikles?","En athensk leder","En romersk kejser","En egyptisk farao","En persisk konge"
"history-l1-23","1","Hva var en senat?","Et römerskt styre","En gresk akademi","En egyptisk prest","En persisk gruppe"
"history-l1-24","1","Hvilken romersk vegg beskyttet grensen?","Hadrians mur","Kinesisk mur","Trojas mur","Babelons mur"
"history-l1-25","1","Hvem var Tutankhamun?","En ung egyptisk farao","En gresk atlet","En romersk soldat","En persisk prins"
"history-l1-26","1","Hva var Akropolis?","En høy del av Athen","En egyptisk tempel","En romersk fort","En persisk hovedstad"
"history-l1-27","1","Hvem skrev Homers Iliaden?","Homer","Aristoteles","Platon","Sofokles"
"history-l1-28","1","Hva var en farao?","En egyptisk konge","En gresk filosof","En romersk senator","En persisk general"
"history-l1-29","1","Hvilken by var Grekas største rivale?","Sparta","Korinth","Thebe","Delphi"
"history-l1-30","1","Hva var Pont Aemilius?","En romersk bro","En gresk tempel","En egyptisk monument","En persisk fort"
"history-l1-31","1","Hvem var Ramses II?","En egyptisk farao","En gresk konge","En romersk keiser","En persisk leder"
"history-l1-32","1","Hva var Thermopyler?","Et gresk pas","En egyptisk kanal","En romersk gate","En persisk dal"
"history-l1-33","1","Hvem var Scipio Africanus?","En romersk general","En gresk hærfører","En egyptisk leder","En persisk konge"
"history-l1-34","1","Hva var Ptolemaierne?","En egyptisk kongeslekt","En gresk stamme","En romersk familie","En persisk gruppe"
"history-l1-35","1","Hvilken romersk keiser hadde største imperium?","Trajan","Augustus","Hadrian","Diocletian"
"history-l1-36","1","Hva var pax romana?","Romersk fred","Gresk handel","Egyptisk lov","Persisk orden"
"history-l1-37","1","Hvem var Hannibal?","En karthagisk general","En gresk leder","En egyptisk farao","En romersk keiser"
"history-l1-38","1","Hva var Aeneid?","Et romersk epos","Et gresk drama","En egyptisk hymne","En persisk saga"
"history-l1-39","1","Hvem var Hippokrates?","En gresk lege","En romersk filosof","En egyptisk prest","En persisk vitenskapsmann"
"history-l1-40","1","Hva var Via Appia?","En romersk vei","En gresk sti","En egyptisk kanal","En persisk rute"
"history-l1-41","1","I hvilken århundre begynte Middelalderen i Europa?","5. århundre","3. århundre","7. århundre","10. århundre"
"history-l1-42","1","Hvem var Karl den Store?","En frankisk konge som grunnla et stort imperium","En romersk general fra antikken","En norsk vikingkongge","En britisk fyrste fra tidlig middelalder"
"history-l1-43","1","Hva var feudalismen?","Et system hvor adelen eide land og bønder arbeidet for dem","Et handelssystem basert på silkeverien","En religøs orden i Katolsk kirke","En militær styrke som forsvarte borgene"
"history-l1-44","1","Hvem var vikingene?","Skandinaviske sjøfarere og erobrere fra 800-1100-tallet","Romerske soldater fra Italia","Græske handelsmenn fra Middelhavet","Franske riddere fra 1200-tallet"
"history-l1-45","1","Når fant Kristofer Kolumbus Amerika?","1492","1453","1521","1400"
"history-l1-46","1","Hva var svartedauden?","En pest som drepte millioner av mennesker i Europa","En hungersnød som varte i flere år","En vulkanutbrudd som ødelagt flere byer","En stormflod som oversvømte landsbyer"
"history-l1-47","1","I hvilket århundre skjedde svartedauden?","14. århundre","12. århundre","16. århundre","13. århundre"
"history-l1-48","1","Hvem var Wilhelm Erobreren?","En normannisk hertuog som erobret England","En tysk keiser som erobret Italia","En fransk konge som erobret Spania","En dansk vikingkong som erobret Frankrike"
"history-l1-49","1","Når skjedde Normannernes erobring av England?","1066","1042","1085","1054"
"history-l1-50","1","Hva var ridderordener?","Organisasjoner av adelige kjempere som fulgte kodeksen ridderlighet","Militære avdelinger av romerske legioner","Handelskorporasjoner som solgte våpen","Religiøse munkeorkener som studerte medicin"
"history-l1-51","1","Hvem var Johannis av Ark?","En fransk krigerinne som ledet armeer mot England","En italiensk kunstner fra renessansen","En engelsk dronning fra 1300-tallet","En tysk munkeordener fra 1400-tallet"
"history-l1-52","1","I hvilket århundre levde Johannis av Ark?","15. århundre","13. århundre","14. århundre","16. århundre"
"history-l1-53","1","Hva var korsfarene?","Religiøse militærekspedisjoner for å ta over hellige områder","Fredelige pilegrimer som besøkte kirker","Handelsmenn som solgte tøy og merkevarer","Lærde menn som skrev manuskripter"
"history-l1-54","1","I hvilket århundre startet de første korsfarene?","11. århundre","9. århundre","13. århundre","10. århundre"
"history-l1-55","1","Hvem var Richard Løvehjerte?","En engelsk konge som deltok i korsfarene","En fransk hersker som grunnla et veldig imperium","En tysk keiser som erobret Roma","En norsk vikingkong som seilte til Amerika"
"history-l1-56","1","Hva var Magna Carta?","Et dokument som begrenset kongens makt i England","En lovbok skrevet av romerske jurister","En handel avtale mellom italienske byer","En religøs tekst fra den katolske kirken"
"history-l1-57","1","Når ble Magna Carta undertegnet?","1215","1185","1245","1205"
"history-l1-58","1","Hva var kastelianen?","En befestet bygning eller borg hvor adel bodde","En type skip som vikingene brukte","En religiøs titel i den katolske kirken","En handelsvare som ble solgt på markeder"
"history-l1-59","1","Hvem var Påve Urban II?","En påve som oppfordret til første korstog","En italiensk kunstner fra renessansen","En tysk reformator som splittet kirken","En fransk konge som erobret Nord-Afrika"
"history-l1-60","1","Hva var manorialism?","Et økonomisk system basert på landseiendom og bøndenes arbeidskraft","Et handelssystem for kjøp av dyr og kjærlighet","En militær organisering av riddere og soldater","En religøs bevegelse innen kristendommen"
"history-l1-61","1","I hvilken region opprinnelig Normannerne?","Normandie i Frankrike","Skandinavia","Italien","Tyskland"
"history-l1-62","1","Hvem var Henrik VIII?","En engelsk konge som brøt med Den katolske kirken","En tysk keiser som erobret hele Europa","En fransk konge som grunnla Paris","En spansk erobrer som dro til Amerika"
"history-l1-63","1","Hva var alkemin?","En tidlig vitenskap hvor mennesker forsøkte å gjøre gull av andre stoffer","En type medisin som munkene laget","En handelsvare fra Østen som ble solgt i Europa","En religøs praksis i den katolske kirken"
"history-l1-64","1","Hva var scriptorium?","Et rom i kloster hvor munkene skrev og kopierte manuskripter","En type våpen som riddere brukte","Et marked hvor handelsmenn solgte biler","En militær fortifikasjon på borgene"
"history-l1-65","1","Hvem var Hildegard av Bingen?","En tysk abbedisse, komponist og naturfilosof fra middelalderen","En italiensk kunstner som malet Sistina-kapellet","En engelsk dronning fra 1200-tallet","En fransk ridderinde fra korsfarene"
"history-l1-66","1","Hva var en borgerkrig?","En konflikt mellom ulike fraksjoner innen samme land eller region","En samling av borger som protesterte for rettigheter","En militær organisering av borger fra byene","En handelskonflikk mellom to byer"
"history-l1-67","1","Hva var Gutenberg-pressen?","En oppfinnelse som gjorde det mulig å trykke bøker maskinelt","En handelsvare som italienere solgte","Et verktøy som billedhuggere brukte","En militær maskin som beleiret borger"
"history-l1-68","1","I hvilket århundre ble Gutenberg-pressen oppfunnet?","15. århundre","13. århundre","14. århundre","16. århundre"
"history-l1-69","1","Hvem var Thomas Becket?","En engelsk ærkebiskop som ble drept i en konflikt med kongen","En norsk viking som seilte til America","En italiensk kunstner fra renessansen","En tysk reformator fra 1500-tallet"
"history-l1-70","1","Hva var troubadorer?","Sangere og musikanter som reiste rundt og underholdt mennesker","Militærer som forsvarte borgene","Handelsmenn som solgte silke og stoffer","Munkene som studerte teologi i klostrene"
"history-l1-71","1","Hva var en herskeravtale?","En avtale mellom to mektige personer om styring og makt","En kontrakt mellom handelsmenn","En religøs seremoni i kirken","En militær strategi i krig"
"history-l1-72","1","Hvem var Leif Erikson?","En nordisk viking som seilte til Amerika omkring år 1000","En tysk keiser som erobret Roma","En engelsk konge fra 1200-tallet","En italiensk kunstner fra renessansen"
"history-l1-73","1","Hva var Den heilige Rommerske imperium?","Et politisk område i Europa som ble styrt av en keiser","Det originale romerske imperiet fra antikken","En handelsforbund mellom italienske byer","En religøs organisasjon ledet av påven"
"history-l1-74","1","Hvem var Erik den Røde?","En norsk viking som grunnla en koloni på Grønland","En dansk konge som erobret England","En italiensk utforsker som fant Amerika","En tysk keiser fra middelalderen"
"history-l1-75","1","Hva var en minneklubb?","En forening av adelige mennesker som komponerte og sang kjærlighetssanger","En group av handelsmenn som handlet med stoffer","En militær organisering av riddere","En religiøs orden av munker"
"history-l1-76","1","Hvem var Eleanor av Aquitania?","En dronning som styrer kraftige områder i Frankrike og England","En italiensk kunstner fra renessansen","En tysk abbedisse fra et kloster","En norsk vikingkvinne fra 800-tallet"
"history-l1-77","1","Hva var Den mørke tidsalder?","En periode i tidlig middelalder med mindre dokumentasjon og vitenskap","En tid da alt lys forsvant fra verden","En periode av hungersnød og sykdom","En tid med nonstop krigskonflikt"
"history-l1-78","1","Hvem var Baldwin av Jerusalem?","En korstogkrigger som ble konge av Jerusalem","En italiensk handelsman fra Venezia","En tysk keiser fra det heilage rommerske imperiet","En norsk viking som seilte til Østen"
"history-l1-79","1","Hvem var kunstneren som malte Sistinekappellets tak?","Michelangelo","Leonardo da Vinci","Raphael","Donatello"
"history-l1-80","1","I hvilket århundre startet renessansen i Italia?","1300-tallet","1100-tallet","1200-tallet","1400-tallet"
"history-l1-81","1","Hvem skrev 95 teser som startet reformasjonen?","Martin Luther","John Calvin","Huldrych Zwingli","William Tyndale"
"history-l1-82","1","Hvilket italiensk kunstner tegnet menneskets anatomi gjennom disseksjon?","Leonardo da Vinci","Michelangelo","Sandro Botticelli","Andrea Mantegna"
"history-l1-83","1","Hvem var forfatteren av 'Machiavelli's' berømte verk 'Fyrsten'?","Niccolò Machiavelli","Francesco Petrarca","Giovanni Boccaccio","Dante Alighieri"
"history-l1-84","1","I hvilket år skrev Martin Luther sine 95 teser?","1517","1492","1543","1453"
"history-l1-85","1","Hvem var filosofen og forfatteren Dante Alighieri?","italiensk","spansk","fransk","tysk"
"history-l1-86","1","Hvilket verk er Michelangelo mest kjent for å ha skulptert?","David","Pieta","Venus de Milo","Tænkeren"
"history-l1-87","1","Hvem grunnla den protestantiske kirken i Genève?","John Calvin","Martin Luther","Huldrych Zwingli","Jan Hus"
"history-l1-88","1","Hvilket italiensk fyrstendømme var kunstens hovedsenter under renessansen?","Firenze","Venezia","Roma","Milano"
"history-l1-89","1","Hvem var humanisten som skrev 'Dekameron'?","Giovanni Boccaccio","Francesco Petrarca","Dante Alighieri","Ludovico Ariosto"
"history-l1-90","1","Hvilken kunstner malte 'Fødselen av Venus'?","Sandro Botticelli","Leonardo da Vinci","Michelangelo","Raphael"
"history-l1-91","1","I hvilken italiensk by ble renessansen født?","Firenze","Venezia","Genova","Napoli"
"history-l1-92","1","Hvem var den berømte maleren og oppfinneren fra Vinci?","Leonardo da Vinci","Michelangelo Buonarroti","Raffaello Sanzio","Paolo Uccello"
"history-l1-93","1","Hva betyr ordet 'renessanse'?","Gjenføding","Oppstandelse","Fornyelse av tro","Kunstnerisk bevegelse"
"history-l1-94","1","Hvem skrev verket 'La Vita Nuova'?","Dante Alighieri","Petrarca","Boccaccio","Machiavelli"
"history-l1-95","1","Hvilket år ble Konstantinopel erobret av ottomanerne?","1453","1492","1517","1543"
"history-l1-96","1","Hvem grunnla jesuitordenen under reformasjonen?","Ignatius av Loyola","Martin Luther","Thomas Aquinas","Augustine av Hippo"
"history-l1-97","1","Hvilken katolsk kirke ble bygget under renessansen i Rom?","St. Peters Basilika","Pantheon","Colosseum","Santa Maria Maggiore"
"history-l1-98","1","Hvem var den tyskjødiske preskribenten av bibelens tyske oversettelse?","Martin Luther","John Wycliffe","William Tyndale","Miles Coverdale"
"history-l1-99","1","Hvilken kunstner skapte 'Pieta'?","Michelangelo","Leonardo da Vinci","Donato Bramante","Gian Lorenzo Bernini"
"history-l1-100","1","Hvem var den svenske reformatoren?","Laurentius Petri","Martin Luther","John Calvin","Huldrych Zwingli"
"history-l2-101","2","Hvilket egipt-kongerike var kjent som 'Det gamle riket'?","Det 4. til 6. dynasti","Det 1. til 3. dynasti","Det 12. dynasti","Det 18. dynasti"
"history-l2-102","2","Hvem var den store egyptiske farao som bygget den store pyramiden i Giza?","Khufu","Khafre","Menkaure","Pepi II"
"history-l2-103","2","Hvilken gresk filosof grunnla Akademiet i Athen?","Platon","Sokrates","Aristoteles","Heraklit"
"history-l2-104","2","Hvem var erobreren som spredte gresk kultur til Egypt og Asia?","Aleksander den store","Filip II","Pyrrhus","Demetrius Poliorketes"
"history-l2-105","2","I hvilken gresk bystat fantes slaveriet mest utbredt?","Sparta","Athen","Korinth","Thebes"
"history-l2-106","2","Hvem var den romerske keiseren som bygget Pantheon?","Hadrian","Augustus","Titus","Trajan"
"history-l2-107","2","Hvilken gresk filosof levde i en tønne og foraktet materielle eiendeler?","Diogenes","Zeno","Epikur","Kleanthes"
"history-l2-108","2","Hva var hovedstaden i Det romerske riket i øst etter 330 e.Kr.?","Konstantinopel","Antiokia","Alexandria","Efesus"
"history-l2-109","2","Hvilken bataille beseiret de persiske styrkene ved Salamis?","Sjøslaget ved Salamis","Slaget ved Marathon","Slaget ved Plataea","Slaget ved Thermopylene"
"history-l2-110","2","Hvem skrev Iliaden og Odysseen?","Homer","Hesiod","Pindar","Sophokles"
"history-l2-111","2","Hvilken egyptisk dronning var kjent for sitt forhold til Julius Caesar?","Kleopatra VII","Hatsjepsut","Nefertiti","Kleopatra II"
"history-l2-112","2","Hvem var den första romerske keiseren?","Augustus","Julius Caesar","Pompejus","Mark Antonius"
"history-l2-113","2","I hvilket år skjedde utbruddet av Vesuv som ødela Pompeii?","79 e.Kr.","73 e.Kr.","89 e.Kr.","69 e.Kr."
"history-l2-114","2","Hva het den greske forsamlingen i Athen hvor borgerne stemte?","Ekklesia","Agora","Polis","Boule"
"history-l2-115","2","Hvilken gresk filosof skapte den peripatetiske skolen?","Aristoteles","Platon","Sokrates","Thales"
"history-l2-116","2","Hvem var den stoiske filosofen som var romersk keiser?","Marcus Aurelius","Seneca","Epiktet","Zeno"
"history-l2-117","2","I hvilken by var det greske orakelstedet helliget Apollon?","Delphi","Olympia","Epidauros","Dodona"
"history-l2-118","2","Hva var navnet på romerske soldaters befestede leir?","Kastell","Kohorte","Signum","Pilum"
"history-l2-119","2","Hvilken egyptisk farao var kjent som 'soldaterkeiseren'?","Ramesses II","Seti I","Amenhotep III","Thutmosis III"
"history-l2-120","2","Hvem var den greske matematikeren kjent for Pythagoras' setning?","Pythagoras","Euklid","Arkimedes","Thales"
"history-l2-121","2","Hvilken keiser delte Det romerske riket i to deler?","Diokletianus","Konstantinus","Valens","Theodosius"
"history-l2-122","2","Hva var hovedreligionen i Det gamle Hellas før kristendommen?","Politeisme (gudelære)","Monoteisme","Agnostisisme","Atheisme"
"history-l2-123","2","I hvilken gresk by fant de oldtidsrike Olimpiske leiker sted?","Olympia","Athen","Korinth","Sparta"
"history-l2-124","2","Hvem var den romerske rettsgelehrde som skrev Digester?","Justinian","Ulpianus","Papinian","Modestinus"
"history-l2-125","2","Hvilken gresk ordstyringsform var en direkte demokrati?","Demokrati","Oligarki","Tyranni","Monarkia"
"history-l2-126","2","Hvem var den egyptiske dronningen som ble gift med sin bror?","Nefertiti","Kleopatra","Hatsjepsut","Ankhesenamun"
"history-l2-127","2","Hva var den romerske sekstussen for lys?","Lampa","Lucerna","Candelabrum","Scyphus"
"history-l2-128","2","I hvilken gresk by var det militærskoler og strengt krigeroppdrag?","Sparta","Athen","Korinth","Argos"
"history-l2-129","2","Hvem var grunnleggeren av den stoiske skolen?","Zeno fra Kition","Kleanthes","Chrysippus","Epiktet"
"history-l2-130","2","Hvilken gresk bygning var helliget Athena?","Parthenon","Erechtheion","Nike-tempelet","Hephaeisteion"
"history-l2-131","2","Hva var mest kjent romersk bidrag til arkitektur?","Buebygning","Søylene","Takstolper","Vegger"
"history-l2-132","2","Hvem var den greske dramatikeren som skrev tragedier?","Sophokles","Aristofanes","Menander","Euripides"
"history-l2-133","2","Hvilken gruppe mennesker hadde ingen borgerrettigheter i antikk Roma?","Slaver","Plebeiere","Innvandrere","Kvinner"
"history-l2-134","2","Hvem bygget Sphinxen ved siden av pyramidene?","Khafre","Khufu","Menkaure","Mykerinos"
"history-l2-135","2","Hvilken gresk sport var basert på kampsport?","Pankration","Pentathlon","Wrestling","Boxing"
"history-l2-136","2","Hva var hovedstaden i Det gamle Egypten under Det nye riket?","Thebe","Memphis","Alexandria","Heliopolis"
"history-l2-137","2","Hvilken romersk keiser var kjent for sinnet sitt?","Nero","Caligula","Tiberius","Claudius"
"history-l2-138","2","Hva var det greske ordet for by-stat?","Polis","Chora","Demes","Phyle"
"history-l2-139","2","Hvilken engelsk konge ble kjent for sitt forhold til Anne Boleyn?","Henrik VIII","Eduard III","Richard Løvehjerte","Henrik V"
"history-l2-140","2","Hva var navnet på det religøse bevegelsen som Martin Luther startet?","Reformasjonen","Renessansen","Humanismen","Inkvisisjonen"
"history-l2-141","2","Hvilken italiensk by-stat var kjent for sin handelsmakt i middelalderen?","Venezia","Milano","Roma","Firenze"
"history-l2-142","2","Hvem var lederen av Mongolerriket på 1200-tallet?","Dsjingis Khan","Kublai Khan","Timur Lenk","Ogedei Khan"
"history-l2-143","2","Hvilken slaget i 1066 bestemte hvem som skulle styre England?","Hastings","Bannockburn","Stamford Bridge","Bosworth"
"history-l2-144","2","Hva var navnet på borgerskapet som drev handel i middelalderens byer?","Kjøpmenn","Feudalherrer","Klerikalere","Riddere"
"history-l2-145","2","Hvilken arabisk matematiker introduserte bruken av tallet null i Europa?","Al-Khwarizmi","Al-Ghazali","Ibn Sina","Al-Razi"
"history-l2-146","2","Hva var hovedstaden i det Byzantinske imperiet?","Konstantinopel","Athen","Alexandria","Antiokia"
"history-l2-147","2","Hvilken kung ble kjent som 'Løvehjerte'?","Richard I av England","Henrik III av England","Edvard I av England","Stefan Nemanja"
"history-l2-148","2","Hva var navnet på systemet der bønder arbeidet for en herre i bytte mot beskyttelse?","Feodalisme","Merkantilisme","Kapitalisme","Slaveri"
"history-l2-149","2","Hvilken fransk dronning ble henrettet under Revolusjonen, men hun levde i middelalderen?","Ingen - alle franske dronninger som ble henrettet levde etter middelalderen","Isabella av Castilla","Johanna av Arc","Margaret av Anjou"
"history-l2-150","2","Hva var en typisk handel som ble drevet mellom Europa og Asia i middelalderen?","Silke og krydder","Kaffe og kakao","Majs og kartofler","Kjøtt og fisk"
"history-l2-151","2","Hvilken engelsk konge tvang adelsmennene til å undertegne Magna Carta?","Johan Uten Land","Richard Løvehjerte","Henrik III","Stefan II"
"history-l2-152","2","Hva var navnet på de vesteuropeiske krigerne som fulgte ridderkodens regler?","Riddere","Samuraijer","Hoplitter","Legionærer"
"history-l2-153","2","Hvilken tysk stat ble senere kjent som Preussen i middelalderen?","Brandenburg","Bayern","Sachsen","Württemberg"
"history-l2-154","2","Hva var navnet på det sterke handelsforbundet av nordeuropeiske byer?","Hansaen","Lombardaen","Rhinen","Flandriaen"
"history-l2-155","2","Hvilken fransk general førte sitt land til seier mot England i Hundreårskrigen?","Johanna av Arc","Du Guesclin","Bertrand du Guesclin","Charles av Valois"
"history-l2-156","2","Hva var navnet på det romerske imperiet som fortsatte i østen etter Romerrikets fall?","Det Byzantinske imperiet","Det Østromske imperiet","Persiaen","Mesopotamia"
"history-l2-157","2","Hvilken islamsk bok var viktig for kunnskapen som ble videreført til Europa?","Koranen","Talmuden","Vedalene","Bibelen"
"history-l2-158","2","Hva var namnet på katolske munkeordenen som dominerte middelalderen?","Benediktinerne","Jesuitterne","Dominikanerne","Franciskanerne"
"history-l2-159","2","Hvilken spansk kong styrte et stort imperium på 1500-tallet?","Karl V","Ferdinand II","Isabella I","Philipp II"
"history-l2-160","2","Hva var navnet på den hellige romerske keiseren som krontes av paven?","Karl den Store","Otto I","Frederik Barbarossa","Maksimilian I"
"history-l2-161","2","Hvilken engelsk konge kjempt mot rebellene under Rosenkrigens?","Henrik VII","Henrik VI","Edvard IV","Richard III"
"history-l2-162","2","Hva var det norske kongedømets navn da det var i union med Danmark?","Kalmarunionen","Skandinaviaen","Norgestaten","Baltiska unionen"
"history-l2-163","2","Hvilken italiensk familie dominerte Firenze i renessansen?","Medici","Visconti","Sforza","Este"
"history-l2-164","2","Hva var hovedinntektskilden for kirkens makt i middelalderen?","Tiende","Skatter","Handel","Jordbruk"
"history-l2-165","2","Hvilken engelsk familie fulgte York under Rosenkrigs?","Yorkister","Lancasteriter","Tudorer","Norfolkiter"
"history-l2-166","2","Hva var navnet på det islamske imperiet som herjet på Balkan?","Ottomansk imperiet","Safavid-imperiet","Mamluk-imperiet","Tatar-kanatet"
"history-l2-167","2","HvilkenBy i Tyskland var kjent for sitt gullsmede-arbeid i middelalderen?","Augsburg","Nürnberg","Köln","Frankfurt"
"history-l2-168","2","Hva var navnet på den økonomiske systemet hvor kirkens rekkvidde strakk seg langt?","Tiendesamfunn","Handelsimperiet","Jordeiersamfunn","Håndverksamfunn"
"history-l2-169","2","Hvilken spansk konge drev Reconquista mot maurerne?","Ferdinand II av Aragon","Pedro av Kastilia","Johan av Kastilia","Alfonso X av Kastilia"
"history-l2-170","2","Hva var en viktig By på Silkeveien som lå i Persia?","Isfahan","Bagdad","Damaskus","Kairo"
"history-l2-171","2","Hvilken engelsk dronning kjempt for sitt lands selvstendighet?","Margery av Anjou","Katharina av Aragon","Anne av Kleves","Jane Seymour"
"history-l2-172","2","Hva var navnet på det franske imperiet under Karl den Store?","Det frankiske imperiet","Det franske imperiet","Det karolingiske imperiet","Det vesteuropeiske imperiet"
"history-l2-173","2","Hvilken polsk konge kamps mot ordenen av korsfarere?","Casimir III","Vladislav Lokietok","Boleslaw I","Stefan Batory"
"history-l2-174","2","Hva var navnet på det religiøse systemet som lutheranerne motsatte seg?","Pavemakten","Protestantismen","Anglikanismen","Kalvinismen"
"history-l2-175","2","Hvilken skandinavisk dronning styrte Kalmarunionen?","Margareta I","Kristina av Sverige","Dorothea av Danmark","Ingegerd Sveakonunga"
"history-l2-176","2","Hva var navnet på de første universiteter som ble grunnlagt i Europa?","Oxford, Cambridge og Bologna","Harvard, Yale og Princeton","Sorbonne, Salamanca og Prag","Padua, Ferrara og Perugia"
"history-l2-177","2","Hvilken konge av Danmark styrte og ekspanderte sitt rike i nordiske områder?","Kristian I","Frederick I","Christian II","Frederik III"
"history-l2-178","2","Hva var det viktigste handelsproduktet som kom fra Asia til Europa?","Silke","Tøy","Metal","Tre"
"history-l2-179","2","Hvilken italiensk kunstner er kjent for å ha malt 'Skapelsen' på Sixtus-kapellets tak?","Michelangelo","Leonardo da Vinci","Raphael","Donatello"
"history-l2-180","2","I hvilket land startet reformasjonen med Martin Luther?","Tyskland","Italia","Frankrike","England"
"history-l2-181","2","Hvilket år slo Martin Luther opp sine 95 teser på kirkdøren i Wittenberg?","1517","1505","1521","1534"
"history-l2-182","2","Hvem var kunstneren som skapte David-statuen under renessansen?","Michelangelo","Botticelli","Donatello","Brunelleschi"
"history-l2-183","2","Hvilken pope var kjent for å be kunstnere dekorere Vatikanet under renessansen?","Pave Julius II","Pave Leo X","Pave Clement VII","Pave Urban VIII"
"history-l2-184","2","Hva var navnet på den protestantiske bevegelsen som Martin Luther startet?","Reformasjonen","Renessansen","Humanismen","Kontra-reformasjonen"
"history-l2-185","2","Hvilken italiensk kunstner er kjent for sitt arbeid 'Fødselshjelpen til Venus'?","Botticelli","Raphael","Giotto","Masaccio"
"history-l2-186","2","Hvem var den kjente renessanseforfatter som skrev 'Kejseren'?","Machiavelli","Petrarca","Boccaccio","Dante"
"history-l2-187","2","Hvilket år ble Johannes Gutenberg antatt å ha oppfunnet trykkpressen?","1440","1420","1480","1500"
"history-l2-188","2","Hvem var den engelsk kongen som brøt med den romerske kirken under reformasjonen?","Henrik VIII","Edward VI","Richard III","Henry VII"
"history-l2-189","2","Hvilken kunstner malte 'Det siste måltid' under renessansen?","Leonardo da Vinci","Michelangelo","Raphael","Caravaggio"
"history-l2-190","2","Hva var hovedgrunnen til at Martin Luther protesterte mot kirken?","Avlatsbrevenes misbruk","Pave Julius IIs kunstsamling","Mangel på latindominikanere","Feil oversettelse av bibelen"
"history-l2-191","2","Hvilken filosof og kunstner fra renessansen var kjent for sitt arbeid på flere felt?","Leonardo da Vinci","Michelangelo","Raphael","Brunelleschi"
"history-l2-192","2","I hvilken by holdt Martin Luther sitt berømte forsvar i 1521?","Worms","Wittenberg","München","Berlin"
"history-l2-193","2","Hva var humanism under renessansen?","Fokus på mennesket og menneskelige verdier","Fokus på religion og dogma","Fokus på krigskunst og strategi","Fokus på handel og økonomi"
"history-l2-194","2","Hvilken italiensk kunstner var kjent for sine perspektivteknikker?","Brunelleschi","Giotto","Masaccio","Donatello"
"history-l2-195","2","Hvem skrev 'Utopia' under renessansen?","Thomas More","Erasmus","Francis Bacon","Michel de Montaigne"
"history-l2-196","2","Hvilket år ble England reformert under Henrik VIII?","1534","1517","1546","1558"
"history-l2-197","2","Hvilken italiensk kunstner malte portretter av mennesker med unik smil-teknikk?","Leonardo da Vinci","Raphael","Botticelli","Giotto"
"history-l2-198","2","Hva var et hovedtrekk ved renessansens arkitektur?","Bruk av klassiske греskе og romerske elementer","Høye gotiske buer","Kompleks byzantinsk ornamentering","Enkel medieval stil"
"history-l2-199","2","Hvem grunnla den protestantiske kirken i Sveits under reformasjonen?","Ulrich Zwingli","John Calvin","Martin Luther","Jan Hus"
