"id","level","prompt","correct","distractor1","distractor2","distractor3"
"history-l1-27","1","What type of government did ancient Rome have initially?","Republic","Democracy","Oligarchy","Theocracy"
"history-l1-28","1","Which Greek hero is famous for his Trojan War adventures?","Achilles","Theseus","Perseus","Heracles"
"history-l1-29","1","What was the name of the Egyptian writing system?","Hieroglyphics","Cuneiform","Phoenician script","Greek alphabet"
"history-l1-30","1","Which Roman emperor declared Christianity as the official religion?","Theodosius I","Constantine","Nero","Diocletian"
"history-l1-31","1","What was the primary export of ancient Egypt?","Grain","Gold","Papyrus","Linen"
"history-l1-32","1","Which Greek mathematician is famous for his theorem about triangles?","Pythagoras","Euclid","Archimedes","Thales"
"history-l1-33","1","What was the name of the public bathing houses in Rome?","Thermae","Forums","Aqueducts","Basilicas"
"history-l1-34","1","Which Egyptian queen was known for her beauty and intelligence?","Nefertiti","Cleopatra","Hatshepsut","Nefertari"
"history-l1-35","1","What was the main purpose of the Egyptian Book of the Dead?","Guide for the afterlife","Historical record","Legal document","Medical manual"
"history-l1-36","1","Which Roman structure brought water to cities?","Aqueducts","Dams","Canals","Wells"
"history-l1-37","1","What was the Greek word for a city-state?","Polis","Demos","Ethnos","Koina"
"history-l1-38","1","Which pharaoh is known for his military campaigns and building projects?","Ramesses II","Thutmose I","Seti I","Amenhotep II"
"history-l1-39","1","What was the Colosseum in Rome primarily used for?","Gladiator fights and public entertainment","Religious ceremonies","Government meetings","Military training"
"history-l1-40","1","Which medieval empire was founded by Charlemagne around 800 AD?","The Frankish Empire","The Roman Empire","The Byzantine Empire","The Ottoman Empire"
"history-l1-41","1","What was the main religion practiced throughout medieval Europe?","Christianity","Islam","Judaism","Hinduism"
"history-l1-42","1","In medieval times, what was the social system called that bound peasants to land?","Feudalism","Slavery","Serfdom","Colonialism"
"history-l1-43","1","Which English king signed the Magna Carta in 1215?","King John","King Henry VIII","King Richard the Lionheart","King Edward I"
"history-l1-44","1","What type of warriors fought for medieval lords in exchange for land?","Knights","Samurai","Gladiators","Mercenaries"
"history-l1-45","1","Which war lasted 100 years and was fought between England and France?","The Hundred Years' War","The Thirty Years' War","The War of the Roses","The Crusades"
"history-l1-46","1","What was the main purpose of medieval castles?","Defense and protection","Religious worship","Trade and commerce","Entertainment and festivals"
"history-l1-47","1","Which medieval kingdom was ruled by William the Conqueror after 1066?","England","France","Spain","Scotland"
"history-l1-48","1","What type of disease killed millions of people in medieval Europe during the 1300s?","The Black Death","Influenza","Typhoid fever","Smallpox"
"history-l1-49","1","Which holy wars were fought by European Christians against Muslim forces?","The Crusades","The Inquisition","The Reformation","The Viking Raids"
"history-l1-50","1","What was the center of learning and culture in many medieval European towns?","The Cathedral","The Town Hall","The Marketplace","The Library"
"history-l1-51","1","Which medieval people were known for raiding and settling in Europe?","The Vikings","The Mongols","The Normans","The Saxons"
"history-l1-52","1","What was the dominant architectural style during the medieval period in Europe?","Gothic","Renaissance","Baroque","Romanesque"
"history-l1-53","1","Which famous medieval explorer was sent by Queen Isabella of Spain?","Christopher Columbus","Vasco da Gama","Ferdinand Magellan","Bartolomeu Dias"
"history-l1-54","1","What was the primary occupation of most people during the medieval period?","Farming","Trading","Mining","Manufacturing"
"history-l1-55","1","Which medieval institution was responsible for copying and preserving books?","Monasteries","Universities","Libraries","Guilds"
"history-l1-56","1","What was a medieval monk's primary daily activity?","Prayer and copying manuscripts","Fighting in battles","Trading goods","Building fortifications"
"history-l1-57","1","Which medieval queen of France was known as 'Eleanor the Powerful'?","Eleanor of Aquitaine","Joan of Arc","Margaret of Anjou","Isabella of Castile"
"history-l1-58","1","What was the primary material used to build medieval European buildings?","Stone","Wood","Brick","Clay"
"history-l1-59","1","Which medieval female warrior famously led French forces during the Hundred Years' War?","Joan of Arc","Eleanor of Aquitaine","Isabella of Castile","Margaret of Anjou"
"history-l1-60","1","What was the title given to the head of the Roman Catholic Church during the medieval period?","Pope","Bishop","Cardinal","Archbishop"
"history-l1-61","1","Which medieval empire controlled large parts of Asia and Eastern Europe?","The Mongol Empire","The Ottoman Empire","The Byzantine Empire","The Islamic Caliphate"
"history-l1-62","1","What system of training young boys to become knights was called?","Apprenticeship","Schooling","Military service","Religious education"
"history-l1-63","1","Which medieval document established limits on the power of English kings?","The Magna Carta","The English Bill of Rights","The Declaration of Independence","The Petition of Right"
"history-l1-64","1","What was a medieval guild primarily responsible for?","Regulating trade and crafts","Governing cities","Collecting taxes","Military defense"
"history-l1-65","1","Which medieval Spanish kingdom eventually unified Spain?","Castile","Aragon","Granada","Leon"
"history-l1-66","1","What was the main language of the Catholic Church during the medieval period?","Latin","Greek","Hebrew","Aramaic"
"history-l1-67","1","Which medieval weapon was commonly used by archers in battles?","The longbow","The crossbow","The catapult","The trebuchet"
"history-l1-68","1","What were medieval tournaments primarily used for?","Training knights for combat","Entertainment only","Religious ceremonies","Political negotiations"
"history-l1-69","1","Which medieval city was a major center of trade on the Silk Road?","Samarkand","Venice","Constantinople","Baghdad"
"history-l1-70","1","What type of government did most medieval European kingdoms have?","Absolute monarchy","Democracy","Republic","Theocracy"
"history-l1-71","1","Which medieval invention revolutionized printing in Europe?","The printing press","The telescope","The microscope","The compass"
"history-l1-72","1","What was the primary purpose of medieval city walls?","Protection from attack","Trade regulation","Pest control","Water management"
"history-l1-73","1","Which medieval Islamic empire was centered in Baghdad?","The Abbasid Caliphate","The Umayyad Caliphate","The Ottoman Empire","The Fatimid Caliphate"
"history-l1-74","1","What was a medieval lord's main responsibility to his vassals?","Protection and justice","Education and training","Entertainment","Religious guidance"
"history-l1-75","1","Which medieval instrument was essential for navigation at sea?","The astrolabe","The sextant","The barometer","The sundial"
"history-l1-76","1","What was the primary food source for medieval European peasants?","Grains and bread","Meat and fish","Fruits and vegetables","Dairy products"
"history-l1-77","1","Which medieval Byzantine emperor was known for his legal code?","Justinian I","Constantine I","Basil II","Leo III"
"history-l1-78","1","What were medieval manuscripts often decorated with?","Illuminations and illustrations","Gold leaf only","Wax seals","Dried flowers"
"history-l1-79","1","Which medieval Scandinavian explorer reached North America?","Leif Erikson","Erik the Red","Ivar the Boneless","Ragnar Lothbrok"
"history-l1-80","1","In which century did the Renaissance begin in Italy?","14th century","12th century","16th century","13th century"
"history-l1-81","1","Which Italian city is most famous as the birthplace of the Renaissance?","Florence","Venice","Rome","Milan"
"history-l1-82","1","Who was the famous Renaissance painter known for painting the Mona Lisa?","Leonardo da Vinci","Michelangelo","Raphael","Donatello"
"history-l1-83","1","Which Renaissance artist sculpted the famous statue of David?","Michelangelo","Leonardo da Vinci","Botticelli","Brunelleschi"
"history-l1-84","1","In what year did Martin Luther post his 95 Theses?","1517","1505","1529","1521"
"history-l1-85","1","Which country did Martin Luther live in during the Reformation?","Germany","France","Italy","Spain"
"history-l1-86","1","What was Martin Luther's main complaint about the Catholic Church?","The sale of indulgences","The use of Latin in services","The veneration of saints","The practice of fasting"
"history-l1-87","1","Which Renaissance family ruled Florence and became major patrons of the arts?","The Medici","The Visconti","The Sforza","The Este"
"history-l1-88","1","What was the main focus of Renaissance humanism?","The study of classical Greek and Roman texts","The rejection of all religious ideas","The development of new weapons","The exploration of Africa"
"history-l1-89","1","Which printing technology did Johannes Gutenberg invent around 1440?","The movable type printing press","The steam-powered printing machine","The woodblock printing system","The lithographic press"
"history-l1-90","1","Who was the famous Dutch Renaissance scholar known for his humanism?","Desiderius Erasmus","Thomas More","Jan Hus","William of Occam"
"history-l1-91","1","Which Protestant reformer led the Reformation in Switzerland?","Huldrych Zwingli","John Calvin","Martin Luther","Jan Hus"
"history-l1-92","1","In which city did John Calvin establish a Reformed church during the Reformation?","Geneva","Zurich","Basel","Bern"
"history-l1-93","1","What was the primary language used in the Catholic Church during the Renaissance?","Latin","Greek","Italian","German"
"history-l1-94","1","Which pope commissioned Michelangelo to paint the Sistine Chapel ceiling?","Pope Julius II","Pope Leo X","Pope Paul III","Pope Clement VII"
"history-l1-95","1","What major book did Niccolò Machiavelli write during the Renaissance?","The Prince","The Republic","The Art of War","The Discourse"
"history-l1-96","1","Which Renaissance artist is famous for his painting 'The Birth of Venus'?","Sandro Botticelli","Giotto di Bondone","Pietro Perugino","Filippo Lippi"
"history-l1-97","1","What was the Peace of Augsburg in 1555?","An agreement giving German princes the right to choose their religion","A treaty ending the Peasants' War","An agreement between France and the Holy Roman Empire","A peace settlement for the Italian Wars"
"history-l1-98","1","Which country experienced the English Reformation under King Henry VIII?","England","Scotland","Ireland","Wales"
"history-l1-99","1","What was the main reason King Henry VIII broke with the Catholic Church?","The Pope refused to annul his marriage to Catherine of Aragon","He wanted to sell indulgences","He opposed the use of Latin in services","He wanted to reduce church taxes"
"history-l1-100","1","Which document did Renaissance scholars study to promote classical learning?","Ancient Greek and Roman texts","Medieval religious manuscripts","Arabic scientific treatises","Chinese philosophical writings"
"history-l2-101","2","Which ancient Egyptian structure served as a massive stone statue with a human head and lion's body?","The Great Sphinx of Giza","The Temple of Karnak","The Lighthouse of Alexandria","The Bent Pyramid"
"history-l2-102","2","What was the primary writing system used in ancient Egypt?","Hieroglyphics","Cuneiform","Alphabet","Aramaic"
"history-l2-103","2","Which Greek philosopher was the teacher of Alexander the Great?","Aristotle","Plato","Socrates","Pythagoras"
"history-l2-104","2","In which modern-day country was ancient Rome originally located?","Italy","Greece","Spain","Turkey"
"history-l2-105","2","What was the name of the Roman Senate's advisory body composed of wealthy citizens?","Patricians","Plebeians","Tribunes","Consuls"
"history-l2-106","2","Which Greek city-state was known for its democratic government and philosophy?","Athens","Sparta","Thebes","Corinth"
"history-l2-107","2","What disease did Julius Caesar famously suffer from during his life?","Epilepsy","Leprosy","Malaria","Tuberculosis"
"history-l2-108","2","Which Egyptian pharaoh was the first to build a pyramid?","Djoser","Menkaure","Khafre","Pepi II"
"history-l2-109","2","What was the name of the marketplace in ancient Athens where citizens gathered?","Agora","Forum","Polis","Acropolis"
"history-l2-110","2","Which Roman emperor was the first to convert to Christianity?","Constantine","Nero","Augustus","Caligula"
"history-l2-111","2","What was the primary purpose of the ancient Egyptian pyramids?","Tombs for pharaohs","Religious temples","Military fortresses","Storage facilities"
"history-l2-112","2","Which Greek warrior was known for his strength and completed twelve labors?","Hercules","Achilles","Perseus","Theseus"
"history-l2-113","2","What system of government did ancient Rome have before becoming an empire?","Republic","Monarchy","Oligarchy","Democracy"
"history-l2-114","2","Which Greek mathematician and philosopher discovered the principle of buoyancy?","Archimedes","Euclid","Thales","Hippocrates"
"history-l2-115","2","What was the name of the Egyptian queen who ruled after her husband Tutankhamun died?","Ankhesenamun","Nefertiti","Hatshepsut","Cleopatra VII"
"history-l2-116","2","Which Roman general led the conquest of Gaul in the 1st century BCE?","Julius Caesar","Pompey","Scipio Africanus","Hannibal"
"history-l2-117","2","What was the primary religion of ancient Greece?","Polytheism with gods like Zeus and Athena","Monotheism worshipping one god","Buddhism","Zoroastrianism"
"history-l2-118","2","Which Egyptian pharaoh's tomb was discovered nearly intact in the Valley of the Kings?","Tutankhamun","Ramesses II","Thutmose III","Amenhotep III"
"history-l2-119","2","What was the main material used to construct the pyramids of Egypt?","Limestone","Granite","Marble","Sandstone"
"history-l2-120","2","Which Greek city-state was known for its military prowess and strict discipline?","Sparta","Athens","Mycenae","Argos"
"history-l2-121","2","What was the role of a tribune in ancient Rome?","Representative of the common people","Military commander","Religious priest","Tax collector"
"history-l2-122","2","Which pharaoh ruled Egypt for the longest period during the New Kingdom?","Ramesses II","Seti I","Thutmose III","Amenhotep III"
"history-l2-123","2","What was the name of the ancient Greek games held every four years?","Olympic Games","Isthmian Games","Nemean Games","Pythian Games"
"history-l2-124","2","Which Roman leader famously crossed the Rubicon River in 49 BCE?","Julius Caesar","Mark Antony","Pompey","Augustus"
"history-l2-125","2","What was the primary function of the Roman aqueducts?","To transport water to cities","To serve as military defenses","To control river flooding","To irrigate farmland"
"history-l2-126","2","Which Egyptian god was associated with the afterlife and resurrection?","Osiris","Ra","Anubis","Horus"
"history-l2-127","2","Which Greek philosopher founded the Academy in Athens?","Plato","Socrates","Aristotle","Zeno"
"history-l2-128","2","What was the name of the stone surface where Egyptian scribes wrote?","Papyrus","Parchment","Clay tablets","Linen sheets"
"history-l2-129","2","Which Roman emperor ordered the construction of the Pantheon?","Hadrian","Augustus","Trajan","Marcus Aurelius"
"history-l2-130","2","What was the primary purpose of mummification in ancient Egypt?","To preserve the body for the afterlife","To honor the pharaoh during life","To prevent disease","To display bodies in temples"
"history-l2-131","2","Which Greek warrior famously hid soldiers inside a wooden horse to enter Troy?","Odysseus","Achilles","Ajax","Hector"
"history-l2-132","2","What was the role of the Roman consul in government?","Chief executive officer with power to command armies","Military general only","Religious leader","Tax administrator"
"history-l2-133","2","Which Egyptian queen was known for ruling alongside her son Thutmose III?","Hatshepsut","Cleopatra VII","Ankhesenamun","Nefertiti"
"history-l2-134","2","What was the main purpose of Roman roads?","Military transport and communication","Agricultural trade only","Religious processions","Royal hunting paths"
"history-l2-135","2","Which Greek city-state invented the trireme, an advanced warship?","Athens","Corinth","Sparta","Rhodes"
"history-l2-136","2","What was the name of the Egyptian writing surface made from a plant?","Papyrus","Vellum","Parchment","Wax tablets"
"history-l2-137","2","Which Roman general defeated Hannibal at the Battle of Zama?","Scipio Africanus","Pompey","Julius Caesar","Fabius Maximus"
"history-l2-138","2","What was the primary source of power for the Egyptian pharaoh?","Religious authority as a god-king","Military conquest alone","Popular vote","Noble support only"
"history-l2-139","2","Which Greek playwright was famous for his tragedies including Oedipus Rex?","Sophocles","Aeschylus","Euripides","Aristophanes"
"history-l2-140","2","In which year did William the Conqueror defeat the Anglo-Saxons at the Battle of Hastings?","1066","1054","1072","1086"
"history-l2-141","2","What was the name of the feudal agreement between a lord and vassal?","Feudal contract","Royal charter","Monastic oath","Trade agreement"
"history-l2-142","2","Which Scandinavian people invaded and settled in Normandy in the 9th century?","Vikings","Saxons","Angles","Jutes"
"history-l2-143","2","What was the primary occupation of most people during the Middle Ages?","Farming","Blacksmithing","Weaving","Trading"
"history-l2-144","2","Which medieval structure was built to defend villages and was surrounded by a moat?","Castle","Cathedral","Monastery","Manor house"
"history-l2-145","2","In which century did the bubonic plague devastate Europe?","14th century","12th century","15th century","13th century"
"history-l2-146","2","What was the term for the economic system based on land ownership and loyalty in medieval Europe?","Feudalism","Manorialism","Serfdom","Apprenticeship"
"history-l2-147","2","Which French king led the Crusades and became a saint?","Louis IX","Louis VII","Louis VI","Louis VIII"
"history-l2-148","2","What was the name of the code of conduct for medieval knights?","Chivalry","Heraldry","Knighthood","Nobility"
"history-l2-149","2","Which Italian city-state became wealthy through banking and trade during the Middle Ages?","Florence","Milan","Genoa","Venice"
"history-l2-150","2","What was the primary purpose of medieval guilds?","To control trade and protect craftsmen","To educate peasants","To collect taxes","To enforce church law"
"history-l2-151","2","In which year did the Western Roman Empire officially fall?","476","410","500","395"
"history-l2-152","2","Which medieval document limited the power of English kings?","Magna Carta","Bill of Rights","Habeas Corpus","English Constitution"
"history-l2-153","2","What was the name of the poorest class of medieval society who were bound to the land?","Serfs","Slaves","Peasants","Vassals"
"history-l2-154","2","Which medieval university is one of the oldest in Europe, founded in Bologna?","University of Bologna","University of Oxford","University of Paris","University of Cambridge"
"history-l2-155","2","What was the primary role of a medieval serf?","To work on the lord's land in exchange for protection","To defend the castle walls","To collect taxes","To manage the lord's accounts"
"history-l2-156","2","Which medieval ruler unified much of Western Europe and was crowned the first Holy Roman Emperor?","Charlemagne","Otto I","Charles V","Frederick Barbarossa"
"history-l2-157","2","In what year did the Norman Conquest of England take place?","1066","1042","1087","1100"
"history-l2-158","2","Which religious institution was the center of learning during the early Middle Ages?","Monastery","Cathedral","Church","Abbey"
"history-l2-159","2","What was the name of the period between the fall of Rome and the Renaissance?","Middle Ages","Dark Ages","Medieval period","Early modern period"
"history-l2-160","2","Which medieval king of England ruled for 56 years and had many conflicts with the church?","Henry II","Henry III","Henry I","Henry VIII"
"history-l2-161","2","What was the primary building material used for medieval castles?","Stone","Wood","Brick","Marble"
"history-l2-162","2","Which medieval trade route connected Europe with Asia and the Middle East?","Silk Road","Spice Route","Amber Road","Salt Road"
"history-l2-163","2","In which century did the Viking Age come to an end?","11th century","9th century","10th century","12th century"
"history-l2-164","2","What was the name of the relationship where a vassal owed loyalty to a lord?","Feudal bond","Manorial bond","Trade bond","Blood oath"
"history-l2-165","2","Which medieval Spanish kingdom fought to reconquer the Iberian Peninsula from Muslim rule?","Castile","Aragon","Portugal","Navarre"
"history-l2-166","2","What was the primary function of a medieval knight in feudal society?","Military service and protection of the lord","Collection of taxes","Administration of law","Religious instruction"
"history-l2-167","2","Which medieval city was the capital of the Byzantine Empire?","Constantinople","Alexandria","Antioch","Jerusalem"
"history-l2-168","2","In what year did the First Crusade begin?","1096","1054","1099","1095"
"history-l2-169","2","What was the name of the system of land distribution in medieval Europe?","Manorial system","Feudal system","Vassal system","Serfdom system"
"history-l2-170","2","Which medieval English king is famous for the legend of Robin Hood?","King John","King Richard I","King Henry II","King Stephen"
"history-l2-171","2","What was the primary occupation of a medieval merchant?","Trade and commerce","Banking","Manufacturing","Farming"
"history-l2-172","2","Which medieval building served both religious and defensive purposes?","Castle church","Cathedral","Monastery","Chapel"
"history-l2-173","2","In which century did the invention of the printing press change medieval society?","15th century","14th century","13th century","16th century"
"history-l2-174","2","What was the name of the medieval practice of a lord granting land to a vassal?","Investiture","Donation","Charter","Grant"
"history-l2-175","2","Which medieval ruler established the Frankish Empire?","Charlemagne","Pepin the Short","Charles Martel","Louis the Pious"
"history-l2-176","2","What was the primary language of education and the church in medieval Europe?","Latin","Greek","Old English","French"
"history-l2-177","2","Which medieval monk is credited with establishing monastic rules?","Saint Benedict","Saint Augustine","Saint Jerome","Saint Paul"
"history-l2-178","2","Which Italian city-state is most commonly credited as the birthplace of the Renaissance?","Florence","Venice","Milan","Rome"
"history-l2-179","2","Who was the famous Renaissance artist known for painting the Sistine Chapel ceiling?","Michelangelo","Leonardo da Vinci","Raphael","Donatello"
"history-l2-180","2","Which German monk initiated the Protestant Reformation in 1517?","Martin Luther","John Calvin","Huldrych Zwingli","Jan Hus"
"history-l2-181","2","What document did Martin Luther famously nail to the church door in Wittenberg?","95 Theses","The Holy Bible","The Gutenberg Manifesto","The Peace Treaty"
"history-l2-182","2","Which Renaissance artist is famous for the painting 'The Birth of Venus'?","Sandro Botticelli","Caravaggio","Giotto","Masaccio"
"history-l2-183","2","What invention by Johannes Gutenberg revolutionized the spread of information during the Renaissance?","The printing press","The telescope","The microscope","The thermometer"
"history-l2-184","2","Which Swiss reformer led the Reformation in Zurich?","Huldrych Zwingli","Martin Luther","John Calvin","Andreas Bodenstein"
"history-l2-185","2","What was the primary goal of the Counter-Reformation?","To reform the Catholic Church and combat Protestantism","To establish new universities","To promote art and literature","To expand trade routes"
"history-l2-186","2","Which Renaissance humanist and philosopher wrote 'The Prince'?","Niccolò Machiavelli","Desiderius Erasmus","Petrarch","Giovanni Pico della Mirandola"
"history-l2-187","2","In what year did the Council of Trent convene to address Catholic Church reforms?","1545","1517","1534","1555"
"history-l2-188","2","Which English king broke with the Roman Catholic Church and established the Church of England?","Henry VIII","Edward VI","Henry VII","John I"
"history-l2-189","2","Who was the French reformer that established a strict Protestant church in Geneva?","John Calvin","Martin Luther","Jan Hus","Philipp Melanchthon"
"history-l2-190","2","Which Renaissance artist created the sculpture 'David'?","Michelangelo","Donatello","Bernini","Cellini"
"history-l2-191","2","What was the name of the political system in Renaissance Florence dominated by one family?","The Medici rule","The Doge system","The Senate","The Guild system"
"history-l2-192","2","Which Renaissance thinker emphasized the importance of human potential and dignity?","Pico della Mirandola","Thomas Aquinas","Augustine of Hippo","Anselm of Canterbury"
"history-l2-193","2","What was the main reason the Pope wanted to build a new St. Peter's Basilica?","To demonstrate the Church's power and wealth","To provide housing for poor people","To create a university","To establish a hospital"
"history-l2-194","2","Which Renaissance city was famous for its banking and wool trade?","Florence","Naples","Palermo","Genoa"
"history-l2-195","2","Who painted the famous 'Mona Lisa'?","Leonardo da Vinci","Michelangelo","Raphael","Botticelli"
"history-l2-196","2","What religious movement challenged the authority of the Catholic Church?","Protestantism","Eastern Orthodoxy","Arianism","Nestorianism"
"history-l2-197","2","Which Renaissance scholar and humanist is known for his critical study of the Bible and ancient texts?","Desiderius Erasmus","Thomas More","John Colet","William Grocyn"
"history-l2-198","2","What was the primary focus of Renaissance education?","Classical studies and humanism","Religious theology only","Military training","Agricultural techniques"
"history-l2-199","2","Which document did the Diet of Worms fail to suppress in 1521?","Martin Luther's writings","The Gutenberg Bible","Erasmus's works","Calvin's sermons"
"history-l2-200","2","What was the primary artistic style that emerged during the Renaissance?","Realism with classical influences","Abstract expressionism","Medieval Gothic","Byzantine mosaic art"
"history-l3-201","3","In which year did the eruption of Mount Vesuvius destroy Pompeii and Herculaneum?","79 AD","64 AD","89 AD","73 AD"
"history-l3-202","3","Which Greek philosopher was the teacher of Aristotle?","Plato","Socrates","Heraclitus","Pythagoras"
"history-l3-203","3","What was the primary purpose of the Roman aqueducts?","To transport water to cities","To serve as military fortifications","To store grain for the army","To commemorate military victories"
"history-l3-204","3","Which Egyptian pharaoh built the Great Pyramid of Giza?","Khufu","Menkaure","Khafre","Pepi II"
"history-l3-205","3","In what year did Julius Caesar cross the Rubicon River?","49 BC","51 BC","47 BC","45 BC"
"history-l3-206","3","Which Greek city-state was the rival of Athens during the Peloponnesian War?","Sparta","Corinth","Thebes","Argos"
"history-l3-207","3","What was the name of the Egyptian writing system using pictures and symbols?","Hieroglyphics","Demotic","Aramaic","Cuneiform"
"history-l3-208","3","Which Roman emperor divided the empire into Eastern and Western halves?","Diocletian","Constantine","Theodosius","Augustus"
"history-l3-209","3","What was the primary function of the Roman Senate?","To advise the magistrates and make laws","To command the military forces","To judge criminal cases only","To collect taxes from provinces"
"history-l3-210","3","Which Greek mathematician is famous for his theorem about right triangles?","Pythagoras","Euclid","Archimedes","Thales"
"history-l3-211","3","In ancient Egypt, what was the role of the vizier?","Chief administrator and advisor to the pharaoh","Military commander-in-chief","High priest of the sun god","Governor of Upper Egypt"
"history-l3-212","3","Which battle in 480 BC was fought between Greek and Persian forces at a narrow strait?","Battle of Thermopylae","Battle of Marathon","Battle of Salamis","Battle of Plataea"
"history-l3-213","3","What was the primary material used in the construction of Egyptian pyramids?","Limestone","Granite","Sandstone","Mud brick"
"history-l3-214","3","Which Roman road was the first major highway built, completed in 312 BC?","Via Appia","Via Flaminia","Via Latina","Via Aurelia"
"history-l3-215","3","What was the Acropolis in ancient Athens primarily used for?","A religious and civic center with temples","A military fortress and barracks","A marketplace for trade","A royal palace for the king"
"history-l3-216","3","In ancient Rome, what was the role of the tribunes?","To represent and protect the interests of the plebeians","To command the naval forces","To manage religious ceremonies","To oversee the construction of buildings"
"history-l3-217","3","Which Egyptian dynasty is considered the height of ancient Egyptian civilization?","The New Kingdom","The Old Kingdom","The Middle Kingdom","The Late Period"
"history-l3-218","3","What was the Parthenon in ancient Athens dedicated to?","Athena, the goddess of wisdom","Zeus, the king of gods","Apollo, the sun god","Poseidon, the sea god"
"history-l3-219","3","In ancient Greece, what was an agora?","A public marketplace and gathering place","A temple dedicated to a god","A military training ground","A dramatic theater for performances"
"history-l3-220","3","Which Pharaoh was known for moving the capital to a new city called Akhetaten?","Akhenaten","Tutankhamun","Ramesses II","Thutmose III"
"history-l3-221","3","What was the Pax Romana?","A period of relative peace and stability in the Roman Empire","A peace treaty between Rome and Carthage","A type of Roman military legion","A Roman law code"
"history-l3-222","3","What was the primary purpose of the Egyptian Book of the Dead?","To guide the deceased in the afterlife","To record the history of pharaohs","To teach mathematics and astronomy","To describe the laws of Egypt"
"history-l3-223","3","Which Roman general's conflict with the Senate led to a civil war?","Julius Caesar","Pompey","Scipio Africanus","Marius"
"history-l3-224","3","In ancient Egypt, what was the primary purpose of mummification?","To preserve the body for the afterlife","To honor the gods during festivals","To cure diseases and illnesses","To display the status of the family"
"history-l3-225","3","Which battle in 31 BC gave Octavian control of the Roman Empire?","Battle of Actium","Battle of Pharsalus","Battle of Zama","Battle of Cannae"
"history-l3-226","3","What was the primary function of the Greek gymnasium?","Physical training and education of youths","Religious ceremonies and sacrifices","Commercial trading of goods","Medical treatment of the sick"
"history-l3-227","3","Which Egyptian structure served as a massive stone marker or obelisk symbol of the sun?","The Obelisk","The Sphinx","The Mastaba","The Hypostyle Hall"
"history-l3-228","3","What was the name of the largest amphitheater built by the Romans?","The Colosseum","The Circus Maximus","The Pantheon","The Forum of Trajan"
"history-l3-229","3","Which philosopher taught that virtue was the highest good and lived simply?","Diogenes the Cynic","Epicurus","Stoics","Skeptics"
"history-l3-230","3","In ancient Rome, what was the Punic Wars fought between Rome and which other power?","Carthage","Macedonia","Egypt","Gaul"
