"id","level","prompt","correct","distractor1","distractor2","distractor3"
"science-l1-71","1","What does 'homozygous' mean in genetics?","Having two identical alleles for a trait","Having two different alleles for a trait","Having only one allele for a trait","Having no alleles for a trait"
"science-l1-72","1","What does 'heterozygous' mean in genetics?","Having two different alleles for a trait","Having two identical alleles for a trait","Having three alleles for a trait","Having no alleles for a trait"
"science-l1-73","1","What is the process by which organisms gradually change over very long periods?","Evolution","Metabolism","Respiration","Fermentation"
"science-l1-74","1","What is a 'gene pool'?","All the different alleles in a population","A group of organisms that reproduce together","The DNA in a single cell","A collection of chromosomes"
"science-l1-75","1","What type of evidence supports evolution, showing similarities in bone structure between different animals?","Homologous structures","Vestigial organs","Analogous structures","Fossil records"
"science-l1-76","1","What are 'vestigial organs' or structures?","Leftover structures from an evolutionary ancestor that are no longer used","New structures that evolved recently","Organs that help organisms adapt","Structures only found in plants"
"science-l1-77","1","What is 'genetic drift'?","Random changes in allele frequency in a population","The movement of organisms to new areas","Changes caused by natural selection","Mutations that occur during reproduction"
"science-l1-78","1","What does the term 'mutation' mean in genetics?","A permanent change in the DNA sequence","The process of evolution","The movement of genes between organisms","The mixing of alleles in reproduction"
"science-l1-79","1","What is 'gene flow'?","The movement of genes between populations through migration","The flow of blood in animals","The process of photosynthesis","The replication of DNA"
"science-l1-80","1","What percentage of genes do humans and mice share?","About 85%","About 50%","About 30%","About 10%"
"science-l1-81","1","What is 'speciation'?","The process by which new species evolve","The adaptation of organisms to their habitat","The extinction of old species","The migration of animals to new areas"
"science-l1-82","1","How many bones does an adult human have?","206","186","226","256"
"science-l1-83","1","What is the largest organ in the human body?","Skin","Heart","Brain","Liver"
"science-l1-84","1","How many chambers does the human heart have?","4","2","3","6"
"science-l1-85","1","What is the primary function of the lungs?","Gas exchange","Digestion","Filtering blood","Producing hormones"
"science-l1-86","1","How many teeth does an adult human typically have?","32","28","36","40"
"science-l1-87","1","What does the pancreas primarily produce?","Insulin","Bile","Saliva","Mucus"
"science-l1-88","1","Which bone is the strongest in the human body?","Femur","Tibia","Humerus","Fibula"
"science-l1-89","1","What is the main function of the liver?","Detoxification","Hormone production","Oxygen transport","Nutrient absorption"
"science-l1-90","1","How many kidneys does a healthy human have?","2","1","3","4"
"science-l1-91","1","What is the smallest bone in the human body?","Stapes","Malleus","Incus","Vomer"
"science-l1-92","1","What percentage of the human body is water?","60%","40%","75%","50%"
"science-l1-93","1","Which gland produces sweat?","Sweat gland","Thyroid gland","Pineal gland","Pituitary gland"
"science-l1-94","1","What is the function of red blood cells?","Oxygen transport","Fighting infections","Blood clotting","Hormone production"
"science-l1-95","1","How many muscles does the human body have?","600","400","800","500"
"science-l1-96","1","Which part of the brain controls balance?","Cerebellum","Hippocampus","Thalamus","Medulla"
"science-l1-97","1","What is the main function of the stomach?","Digestion","Absorption of nutrients","Enzyme production","Bile storage"
"science-l1-98","1","How many pairs of ribs does a human have?","12","10","14","16"
"science-l1-99","1","What is the primary function of the small intestine?","Nutrient absorption","Water absorption","Bile storage","Enzyme production"
"science-l1-100","1","Which blood cells fight infections?","White blood cells","Red blood cells","Platelets","Plasma cells"
"science-l1-101","1","What is the main function of the esophagus?","Food transport","Food digestion","Nutrient absorption","Saliva production"
"science-l1-102","1","How many lobes does the human brain have?","4","2","3","5"
"science-l1-103","1","What does the thyroid gland produce?","Thyroid hormone","Insulin","Cortisol","Adrenaline"
"science-l1-104","1","Which organ filters waste to form urine?","Kidney","Bladder","Urethra","Ureter"
"science-l1-105","1","What is the function of the iris?","Controlling pupil size","Focusing light","Transmitting signals","Protecting the eye"
"science-l1-106","1","How many chromosomes does a human have?","46","23","48","44"
"science-l1-107","1","What is the main function of the spleen?","Filtering blood","Producing insulin","Storing bile","Breaking down food"
"science-l1-108","1","Which part of the eye contains the light-sensitive cells?","Retina","Cornea","Lens","Pupil"
"science-l1-109","1","What is the function of the gallbladder?","Storing bile","Producing bile","Filtering blood","Absorbing nutrients"
"science-l1-110","1","How long is the small intestine?","20 feet","10 feet","30 feet","15 feet"
"science-l1-111","1","What does the pituitary gland control?","Hormone production","Blood pressure","Heart rate","Temperature regulation"
"science-l1-112","1","Which type of blood cell helps with clotting?","Platelets","Red blood cells","White blood cells","Plasma cells"
"science-l1-113","1","What is the function of the trachea?","Air transport","Gas exchange","Food transport","Saliva production"
"science-l1-114","1","How many chambers does the stomach have?","1","2","3","4"
"science-l1-115","1","What is the primary function of cartilage?","Cushioning joints","Storing minerals","Producing blood cells","Filtering waste"
"science-l1-116","1","Which gland produces stomach acid?","Gastric gland","Salivary gland","Pancreas","Liver"
"science-l1-117","1","What is the function of the epiglottis?","Protecting the windpipe","Producing saliva","Digesting food","Absorbing nutrients"
"science-l1-118","1","How many ventricles does the heart have?","2","1","3","4"
"science-l1-119","1","What is the main function of the diaphragm?","Breathing","Digestion","Circulation","Temperature regulation"
"science-l1-120","1","Which part of the ear helps with balance?","Inner ear","Outer ear","Middle ear","Ear canal"
"science-l1-121","1","What is the name of Earth's natural satellite?","The Moon","Phobos","Titan","Europa"
"science-l1-122","1","How many planets are in our Solar System?","8","9","7","10"
"science-l1-123","1","Which planet is known as the Red Planet?","Mars","Venus","Jupiter","Mercury"
"science-l1-124","1","What is the largest planet in our Solar System?","Jupiter","Saturn","Neptune","Uranus"
"science-l1-125","1","Which planet is closest to the Sun?","Mercury","Venus","Earth","Mars"
"science-l1-126","1","What is the Sun primarily made of?","Hydrogen and Helium","Oxygen and Nitrogen","Carbon and Iron","Silicon and Magnesium"
"science-l1-127","1","Which planet has the most visible rings?","Saturn","Jupiter","Uranus","Neptune"
"science-l1-128","1","What is a star?","A massive ball of hot gas that produces light and heat","A small rock orbiting a planet","A cold object in space that reflects light","A type of comet with a tail"
"science-l1-129","1","How long does it take Earth to orbit the Sun?","365 days","180 days","730 days","400 days"
"science-l1-130","1","What is the closest star to Earth besides the Sun?","Proxima Centauri","Sirius","Alpha Centauri A","Betelgeuse"
"science-l1-131","1","Which gas makes up most of Earth's atmosphere?","Nitrogen","Oxygen","Argon","Carbon Dioxide"
"science-l1-132","1","What causes day and night on Earth?","Earth's rotation on its axis","Earth's orbit around the Sun","The Moon blocking the Sun","The distance from the Sun changing"
"science-l1-133","1","What is a meteor?","A space rock that burns up as it enters Earth's atmosphere","A piece of ice in space","A type of planet","A small star that fell from the sky"
"science-l1-134","1","Which planet is known as the Morning Star or Evening Star?","Venus","Mercury","Mars","Jupiter"
"science-l1-135","1","What is the Milky Way?","Our galaxy containing billions of stars","A type of comet","The path of the Moon around Earth","A planetary ring system"
"science-l1-136","1","How many moons does Mars have?","2","1","0","4"
"science-l1-137","1","What is a black hole?","A region of space where gravity is so strong nothing can escape","A hole in space that connects to another universe","A planet that has turned black","A comet with no visible tail"
"science-l1-138","1","Which planet has an atmosphere similar to Earth's?","None - Venus has a very different atmosphere","Venus","Mars","Mercury"
"science-l1-139","1","What is the name of our galaxy?","The Milky Way","Andromeda","The Magellanic Cloud","The Sombrero Galaxy"
"science-l1-140","1","What do we call a group of stars forming a recognizable pattern?","A constellation","A galaxy","A nebula","A star cluster"
"science-l1-141","1","Which planet rotates backwards compared to most other planets?","Venus","Mercury","Mars","Uranus"
"science-l1-142","1","What is the Great Red Spot?","A giant storm on Jupiter","A region on Saturn's rings","A volcano on Mars","An impact crater on the Moon"
"science-l1-143","1","How many times larger is the Sun than Earth?","About 109 times","About 50 times","About 200 times","About 10 times"
"science-l1-144","1","What is a comet?","A ball of ice and rock that orbits the Sun","A small planet between Mars and Jupiter","A type of star that orbits Earth","A piece of the Moon that fell to Earth"
"science-l1-145","1","Which planet is an ice giant?","Uranus","Mars","Saturn","Mercury"
"science-l1-146","1","What is the asteroid belt?","A region between Mars and Jupiter filled with asteroids","A ring around Saturn","A collection of comets near the Sun","A zone of meteorites around Earth"
"science-l1-147","1","How many Earth days does it take Mercury to orbit the Sun?","88 days","365 days","225 days","687 days"
"science-l1-148","1","What causes the Moon to have different phases?","The changing angle between the Moon, Earth, and Sun","The Moon's distance from Earth changing","Clouds blocking part of the Moon","Earth's shadow covering different parts of the Moon"
"science-l1-149","1","Which planet takes the longest to orbit the Sun?","Neptune","Uranus","Saturn","Jupiter"
"science-l1-150","1","What is a solar eclipse?","When the Moon passes between Earth and the Sun, blocking sunlight","When Earth passes between the Sun and Moon","When the Sun burns out temporarily","When the Moon is farthest from Earth"
"science-l1-151","1","What is a lunar eclipse?","When Earth passes between the Sun and Moon, casting a shadow on the Moon","When the Moon passes between Earth and the Sun","When the Moon stops orbiting Earth","When the Moon is closest to Earth"
"science-l1-152","1","Which planet has the most moons?","Jupiter","Saturn","Uranus","Neptune"
"science-l1-153","1","What is the temperature at the core of the Sun?","About 27 million degrees Fahrenheit","About 5,000 degrees Fahrenheit","About 10 million degrees Fahrenheit","About 50 million degrees Fahrenheit"
"science-l1-154","1","What is a nebula?","A cloud of gas and dust in space where stars form","A type of planet","A comet that has lost its tail","A black hole in its early stage"
"science-l1-155","1","Which planet is known for its beautiful blue color?","Neptune","Uranus","Earth","Saturn"
"science-l1-156","1","What is the name of Earth's natural satellite called?","The Moon","Luna","Selene","Diana"
"science-l1-157","1","How long does it take light from the Sun to reach Earth?","About 8 minutes","About 1 minute","About 30 minutes","About 24 hours"
"science-l1-158","1","What is a light-year?","The distance light travels in one year","The time it takes to travel one million miles","The age of a star in years","The brightness of a distant star"
"science-l1-159","1","Which planet has the thickest atmosphere?","Venus","Mars","Jupiter","Saturn"
"science-l2-160","2","Who is known as the father of evolution?","Charles Darwin","Jean-Baptiste Lamarck","Gregor Mendel","Alfred Russel Wallace"
"science-l2-161","2","What is the basic unit of heredity?","Gene","Chromosome","Protein","Enzyme"
"science-l2-162","2","In what year did Darwin publish 'On the Origin of Species'?","1859","1842","1871","1831"
"science-l2-163","2","What is the molecule that carries genetic information in living organisms?","DNA","RNA","Protein","Lipid"
"science-l2-164","2","Which scientist discovered the structure of DNA?","James Watson and Francis Crick","Linus Pauling","Rosalind Franklin","Maurice Wilkins"
"science-l2-165","2","What is the process by which organisms change over time?","Evolution","Mutation","Adaptation","Variation"
"science-l2-166","2","Who developed the laws of inheritance?","Gregor Mendel","Charles Darwin","August Weismann","Hugo de Vries"
"science-l2-167","2","How many pairs of chromosomes do humans have?","23","24","46","22"
"science-l2-168","2","What is a random change in DNA called?","Mutation","Evolution","Variation","Selection"
"science-l2-169","2","Which process involves the passing of traits from parents to offspring?","Heredity","Evolution","Adaptation","Natural Selection"
"science-l2-170","2","What is the primary mechanism of evolution according to Darwin?","Natural Selection","Genetic Drift","Mutation","Gene Flow"
"science-l2-171","2","What are the alternatives of a gene called?","Alleles","Genotypes","Phenotypes","Traits"
"science-l2-172","2","In Mendel's experiments, what plant did he study?","Pea plant","Tomato plant","Corn plant","Bean plant"
"science-l2-173","2","What do we call the observable characteristics of an organism?","Phenotype","Genotype","Allele","Genome"
"science-l2-174","2","What do we call the genetic makeup of an organism?","Genotype","Phenotype","Chromosome","Allele"
"science-l2-175","2","Which type of reproduction creates genetic variation through sexual recombination?","Sexual reproduction","Asexual reproduction","Binary fission","Budding"
"science-l2-176","2","What is the study of heredity and genes called?","Genetics","Evolution","Ecology","Botany"
"science-l2-177","2","Which organelle contains DNA in animal cells?","Nucleus","Mitochondria","Ribosome","Chloroplast"
"science-l2-178","2","What is a change in allele frequency in a population over time called?","Genetic drift","Natural selection","Gene flow","Mutation"
"science-l2-179","2","In Mendel's first law, what happens when alleles separate during reproduction?","Law of Segregation","Law of Dominance","Law of Independent Assortment","Law of Inheritance"
"science-l2-180","2","What is an organism that has two identical alleles for a trait?","Homozygous","Heterozygous","Dominant","Recessive"
"science-l2-181","2","What is an organism that has two different alleles for a trait?","Heterozygous","Homozygous","Dominant","Recessive"
"science-l2-182","2","Which allele is expressed when both dominant and recessive alleles are present?","Dominant","Recessive","Heterozygous","Co-dominant"
"science-l2-183","2","What type of mutation affects only one organism and cannot be inherited?","Somatic mutation","Germline mutation","Point mutation","Deletion mutation"
"science-l2-184","2","What is a mutation that is passed to offspring called?","Germline mutation","Somatic mutation","Silent mutation","Neutral mutation"
"science-l2-185","2","Which process allows DNA to make copies of itself?","DNA replication","Transcription","Translation","Mitosis"
"science-l2-186","2","What is the process of organisms becoming more suited to their environment?","Adaptation","Evolution","Natural Selection","Mutation"
"science-l2-187","2","In what year did Watson and Crick describe the structure of DNA?","1953","1944","1962","1951"
"science-l2-188","2","What shapes do the bases in DNA form together?","Double helix","Single strand","Triangle","Square"
"science-l2-189","2","Which four bases are found in DNA?","Adenine, Thymine, Guanine, Cytosine","Adenine, Uracil, Guanine, Cytosine","Adenine, Thymine, Guanine, Uracil","Adenine, Thymine, Guanine, Histamine"
"science-l2-190","2","What is the complete set of genes in an organism called?","Genome","Chromosome","Gene pool","Allele"
"science-l2-191","2","What type of cell division produces gametes?","Meiosis","Mitosis","Budding","Fission"
"science-l2-192","2","How many chromosomes are in a human egg or sperm cell?","23","46","24","22"
"science-l2-193","2","What is the combination of alleles from both parents in an organism?","Genetic makeup","Phenotype","Trait","Variation"
"science-l2-194","2","Which scientist proposed the idea of acquired characteristics?","Jean-Baptiste Lamarck","Charles Darwin","Gregor Mendel","August Weismann"
"science-l2-195","2","What is the movement of genes between populations called?","Gene flow","Natural selection","Genetic drift","Mutation"
"science-l2-196","2","Which island group did Darwin visit to study evolution?","Galapagos Islands","Hawaiian Islands","Caribbean Islands","Seychelles Islands"
"science-l2-197","2","What is a beneficial trait that increases survival called?","Adaptation","Mutation","Variation","Evolution"
"science-l2-198","2","Which type of trait skips generations?","Recessive","Dominant","Co-dominant","Inherited"
"science-l2-199","2","What is the study of evolution called?","Evolutionary biology","Molecular biology","Genetics","Embryology"
"science-l2-200","2","What is the basic unit of life?","Cell","Atom","Molecule","Organism"
"science-l2-201","2","Which organelle is responsible for producing energy in a cell?","Mitochondrion","Nucleus","Ribosome","Golgi apparatus"
"science-l2-202","2","What type of cell lacks a nucleus?","Prokaryotic cell","Animal cell","Plant cell","Eukaryotic cell"
"science-l2-203","2","Which structure controls all activities in a eukaryotic cell?","Nucleus","Ribosome","Mitochondrion","Cell membrane"
"science-l2-204","2","What is the primary function of chloroplasts?","Photosynthesis","Protein synthesis","Energy production","Waste removal"
"science-l2-205","2","Which of these is found in plant cells but not animal cells?","Cell wall","Mitochondrion","Ribosome","Cell membrane"
"science-l2-206","2","What is the gel-like substance inside a cell?","Cytoplasm","Nucleoplasm","Protoplasm","Chloroplasm"
"science-l2-207","2","What do ribosomes synthesize?","Proteins","Lipids","Carbohydrates","Nucleic acids"
"science-l2-208","2","Which membrane surrounds the cell and controls what enters and exits?","Cell membrane","Nuclear membrane","Cell wall","Plasma wall"
"science-l2-209","2","What is the process by which cells divide in prokaryotes?","Binary fission","Mitosis","Meiosis","Budding"
"science-l2-210","2","In which phase of the cell cycle does DNA replication occur?","S phase","G1 phase","G2 phase","M phase"
"science-l2-211","2","What is the name of the thread-like structures that carry genetic information?","Chromosomes","Ribosomes","Nucleosomes","Centrosomes"
"science-l2-212","2","Which organelle synthesizes and packages proteins?","Golgi apparatus","Ribosome","Endoplasmic reticulum","Lysosome"
"science-l2-213","2","What is the name of the liquid inside the nucleus?","Nucleoplasm","Cytoplasm","Protoplasm","Plasma"
"science-l2-214","2","Which type of cell division produces sex cells?","Meiosis","Mitosis","Binary fission","Budding"
"science-l2-215","2","What are the rod-shaped organelles that help divide the cell during mitosis?","Centrioles","Centromeres","Spindle fibers","Chromatids"
"science-l2-216","2","Which organelle contains digestive enzymes and breaks down waste?","Lysosome","Ribosome","Peroxisome","Vacuole"
"science-l2-217","2","What is the process by which plants make their own food using sunlight?","Photosynthesis","Respiration","Fermentation","Chemosynthesis"
"science-l2-218","2","Which molecule carries genetic information in most organisms?","DNA","RNA","Protein","Lipid"
"science-l2-219","2","What is the structural protein that makes up much of the cell wall in plants?","Cellulose","Chitin","Collagen","Keratin"
"science-l2-220","2","How many chromosomes do most human cells contain?","46","23","48","44"
"science-l2-221","2","What is the name of the network of protein filaments inside the cell?","Cytoskeleton","Endoskeleton","Exoskeleton","Skeleton"
"science-l2-222","2","Which organelle stores water, nutrients, and waste in plant cells?","Vacuole","Vesicle","Lysosome","Chloroplast"
"science-l2-223","2","What is the name of the region where two sister chromatids are joined?","Centromere","Centriole","Telomere","Spindle"
"science-l2-224","2","Which process breaks down glucose to release energy in cells?","Cellular respiration","Photosynthesis","Fermentation","Glycolysis only"
"science-l2-225","2","What are the basic monomers that make up proteins?","Amino acids","Nucleotides","Glucose molecules","Fatty acids"
"science-l2-226","2","Which type of bacteria have flagella for movement?","Motile bacteria","Stationary bacteria","Aerobic bacteria","Anaerobic bacteria"
"science-l2-227","2","What is the outermost layer of an animal cell?","Cell membrane","Cell wall","Cytoplasm","Nucleus"
"science-l2-228","2","What is the process by which water moves across a cell membrane?","Osmosis","Diffusion","Active transport","Endocytosis"
"science-l2-229","2","How many membranes surround a mitochondrion?","2","1","3","4"
"science-l2-230","2","What is the name of the protein that carries oxygen in red blood cells?","Hemoglobin","Myoglobin","Collagen","Keratin"
"science-l2-231","2","Which phase of mitosis involves the alignment of chromosomes at the cell equator?","Metaphase","Prophase","Anaphase","Telophase"
"science-l2-232","2","What type of cell division occurs during growth and repair?","Mitosis","Meiosis","Binary fission","Budding"
"science-l2-233","2","What is the primary component of the cell wall in fungi?","Chitin","Cellulose","Collagen","Keratin"
"science-l2-234","2","Which organelle is responsible for breaking down fatty acids?","Peroxisome","Lysosome","Mitochondrion","Chloroplast"
"science-l2-235","2","What is the process by which a cell engulfs large particles?","Phagocytosis","Pinocytosis","Exocytosis","Diffusion"
"science-l2-236","2","Which scientist is credited with discovering the cell?","Robert Hooke","Anton van Leeuwenhoek","Matthias Schleiden","Rudolf Virchow"
"science-l2-237","2","What is the basic building block of nucleic acids?","Nucleotide","Amino acid","Glucose","Fatty acid"
"science-l2-238","2","What is the primary function of red blood cells?","Carry oxygen","Fight infections","Produce antibodies","Regulate temperature"
"science-l2-239","2","How many ribs does a human have?","24","20","28","22"
"science-l2-240","2","What is the main function of the lungs?","Gas exchange","Filter blood","Produce hormones","Digest food"
"science-l2-241","2","How many muscles are in the human body?","640","450","800","520"
"science-l2-242","2","What is the strongest muscle in the human body?","Masseter","Biceps","Quadriceps","Gluteus maximus"
"science-l2-243","2","How long is the small intestine in an adult human?","20-25 feet","10-15 feet","30-35 feet","5-10 feet"
"science-l2-244","2","What is the main function of the pancreas?","Regulate blood sugar","Filter waste","Produce bile","Store minerals"
"science-l2-245","2","How many chambers are in the human brain's ventricles?","4","2","3","5"
"science-l2-246","2","What is the speed at which nerve impulses travel?","120 meters per second","50 meters per second","200 meters per second","10 meters per second"
"science-l2-247","2","How many vertebrae does the human spine have?","33","26","40","28"
"science-l2-248","2","What is the primary function of white blood cells?","Fight infections","Carry oxygen","Clot blood","Store energy"
"science-l2-249","2","How many lobes does the human liver have?","4","2","3","5"
"science-l2-250","2","What is the normal body temperature of a human?","37°C","35°C","39°C","36°C"
"science-l2-251","2","How many pairs of cranial nerves does the human have?","12","10","15","8"
"science-l2-252","2","What is the primary function of the thyroid gland?","Regulate metabolism","Produce insulin","Filter blood","Produce adrenaline"
"science-l2-253","2","How many layers does human skin have?","3","2","4","5"
"science-l2-254","2","What is the largest part of the human brain?","Cerebrum","Cerebellum","Brainstem","Thalamus"
"science-l2-255","2","How many chambers does the human stomach have?","1","2","3","4"
"science-l2-256","2","What percentage of body weight does the brain represent?","2%","5%","1%","3%"
"science-l2-257","2","How many types of amino acids are essential for humans?","9","6","12","15"
