"id","level","prompt","correct","distractor1","distractor2","distractor3"
"cars-l1-57","1","Hva er et bildør låsemekanisme?","Systemet som låser og låser opp døren","Bilens motor","Bilens bremsesystem","Bilens styringssystem"
"cars-l1-58","1","Hva brukes lysavstengeren til?","Å slå av og på bilens lys","Å bremse bilen","Å styre bilen","Å varme vindusruten"
"cars-l1-59","1","Hva er et benskift?","En pedal som styrer girkassen","En del av bremsene","En motor del","Et styringssystem"
"cars-l1-60","1","Hva brukes en bilradiator til?","Å kjøle ned motorens væske","Å spille musikk","Å bremse bilen","Å styre bilen"
"cars-l1-61","1","Hva er en bilstarteraggregat?","En motor som starter bilens motor","En del av bremsene","Et styringssystem","En girkasse"
"cars-l1-62","1","Hva brukes en bilalternator til?","Å lade batteriet mens motoren går","Å bremse bilen","Å styre bilen","Å varme motoren"
"cars-l1-63","1","Hva er en bensinpumpe?","En enhet som pumper bensin til motoren","En del av bremsene","Et styringssystem","En girkasse"
"cars-l1-64","1","Hva brukes bilens tannhjulsdifferensial til?","Å la hjulene rotere med ulik hastighet","Å styre bilen","Å bremse bilen","Å varme motoren"
"cars-l1-65","1","Hva er en bilveivkurve?","En del av motoren som konverterer kraften","En del av bremsene","Et styringssystem","En girkasse"
"cars-l1-66","1","Hva brukes et bilfilter til?","Å rense luft eller væske","Å styre bilen","Å bremse bilen","Å varme motoren"
"cars-l1-67","1","Hva er en bilkatalysator?","En enhet som reduserer giftige utslipp","En del av bremsene","Et styringssystem","En girkasse"
"cars-l1-68","1","Hva brukes en bilgasspedal til?","Å kontrollere motorens hastighet","Å styre bilen","Å bremse bilen","Å varme vindusruten"
"cars-l1-69","1","Hva er et bilopphengsystem?","En enhet som demper støt fra veien","En del av bremsene","Et styringssystem","En girkasse"
"cars-l1-70","1","Hva brukes bilkloringen til?","Å advare andre trafikanter","Å styre bilen","Å bremse bilen","Å varme motoren"
"cars-l1-71","1","Hva er en bilstøtfanger?","En enhet som beskytter bilen ved kollisjon","En del av bremsene","Et styringssystem","En girkasse"
"cars-l1-72","1","Hva brukes en billyktehalter til?","Å holde og posisjonere lykten","Å styre bilen","Å bremse bilen","Å varme motoren"
"cars-l1-73","1","Hva er en bilgenerator?","En enhet som genererer elektrisk kraft","En del av bremsene","Et styringssystem","En girkasse"
"cars-l1-74","1","Hva brukes bilens klimaanlegg til?","Å regulere temperaturen inni bilen","Å styre bilen","Å bremse bilen","Å varme motoren"
"cars-l1-75","1","Hva er en bilstøydempning?","Materiale som demper lyd","En del av bremsene","Et styringssystem","En girkasse"
"cars-l1-76","1","Hva brukes en bilsikkerhetsbelte til?","Å holde passasjeren på plass under kjøring","Å styre bilen","Å bremse bilen","Å varme motoren"
"cars-l1-77","1","Hva er en bilpanellampe?","En lampe på instrumentpanelet","En del av bremsene","Et styringssystem","En girkasse"
"cars-l1-78","1","Hva brukes en bilreguleringsskive til?","Å justere og sentrere komponenter","Å styre bilen","Å bremse bilen","Å varme motoren"
"cars-l1-79","1","Hvilken kjent skuespiller kjørte en DeLorean i filmen 'Tilbake til fremtiden'?","Michael J. Fox","Christopher Lloyd","Lea Thompson","Thomas F. Wilson"
"cars-l1-80","1","Hvem er grunnleggeren av Tesla og kjent for å kjøre elektriske biler?","Elon Musk","Steve Jobs","Bill Gates","Jeff Bezos"
"cars-l1-81","1","Hvilken kjent formel 1-fører kjørte for Scuderia Ferrari i mange år?","Michael Schumacher","Ayrton Senna","Alain Prost","Juan Pablo Montoya"
"cars-l1-82","1","Hvilken skuespiller kjørte en ikonisk Mustang i 'Bullitt'?","Steve McQueen","James Dean","Paul Newman","Clint Eastwood"
"cars-l1-83","1","Hvem er kjent for sin rød Ferrari og er en kjendis på Instagram?","Kylie Jenner","Kim Kardashian","Kendall Jenner","Khloe Kardashian"
"cars-l1-84","1","Hvilken kjent sanger har en samling av superbiler verdt millioner?","Jay-Z","Kanye West","Drake","Nas"
"cars-l1-85","1","Hvilken skuespiller kjørte en Aston Martin i James Bond-filmene?","Sean Connery","Roger Moore","Timothy Dalton","Pierce Brosnan"
"cars-l1-86","1","Hvem er kjent for å være serieskaper av 'Top Gear' og kjøre hurtige biler?","Jeremy Clarkson","Richard Hammond","James May","Andy Wilman"
"cars-l1-87","1","Hvilken kjent rapper eier en gylden Lamborghini?","2 Chainz","Gucci Mane","Future","Lil Pump"
"cars-l1-88","1","Hvilken tennislegende kjørte og sponsorerte Ferrari?","Novak Djokovic","Rafael Nadal","Roger Federer","Andy Murray"
"cars-l1-89","1","Hvem er den amerikanske raceføreren som kjørte for Indy 500?","A. J. Foyt","Mario Andretti","Al Unser","Rick Mears"
"cars-l1-90","1","Hvilken skuespiller har en kjent samling av klassiske biler?","Jerry Seinfeld","David Letterman","Conan O'Brien","Jay Leno"
"cars-l1-91","1","Hvem er kjent som 'The Stig' i Top Gear?","En hemlig professionell test-sjåfør","Jeremy Clarkson","Richard Hammond","James May"
"cars-l1-92","1","Hvilken kjent golfspiller eier en svart Mercedes-Benz?","Tiger Woods","Rory McIlroy","Phil Mickelson","Dustin Johnson"
"cars-l1-93","1","Hvem er den portugisiske fotballstjernen som kjører Ferrari?","Cristiano Ronaldo","José Mourinho","Pepe","Nani"
"cars-l1-94","1","Hvilken kjent investor kjørte en Tesla Roadster som den første modellen?","Elon Musk","Warren Buffett","Mark Zuckerberg","Larry Page"
"cars-l1-95","1","Hvilken britisk skuespiller kjørte den originale James Bond-Aston Martin?","Sean Connery","George Lazenby","Roger Moore","Daniel Craig"
"cars-l1-96","1","Hvem er den japanske bilprodusentens grunnlegger som kjørte sine egne biler?","Soichiro Honda","Kiichiro Toyoda","Yoichi Suzuki","Jidosha Kabushiki"
"cars-l1-97","1","Hvilken kjent skuespiller fra 'Fast & Furious' er kjent for å elske biler?","Vin Diesel","Paul Walker","Dwayne Johnson","Jason Statham"
"cars-l1-98","1","Hvem er en kjent YouTube-personlighet som tester dyre biler?","Marques Brownlee","PewDiePie","Logan Paul","James Charles"
"cars-l1-99","1","Hvilken kjent britisk skuespiller eier en Jaguar E-Type?","Rowan Atkinson","Hugh Grant","Benedict Cumberbatch","Daniel Radcliffe"
"cars-l1-100","1","Hvem er den svenske musikeren som kjørte en Volvo?","Marcus King","Roxette","Robyn","Veronica Maggio"
"cars-l1-101","1","Hvilken kjent rapper fra Bad Boys har en gylden bil?","Will Smith","Martin Lawrence","Ice Cube","Snoop Dogg"
"cars-l1-102","1","Hvem er den amerikanske raceføreren som vant Le Mans 24 Timer?","Dan Gurney","Carroll Shelby","A.J. Foyt","Mario Andretti"
"cars-l1-103","1","Hvilken kjent fotballspiller kjørte en sort Rolls-Royce?","David Beckham","Wayne Rooney","Frank Lampard","Steven Gerrard"
"cars-l1-104","1","Hvem er den britiske formel 1-føreren som kjørte for Mercedes?","Lewis Hamilton","Jenson Button","Mark Webber","Giancarlo Fisichella"
"cars-l1-105","1","Hvilken kjent musiker fra The Who kjørte en Rolls-Royce?","Pete Townshend","Roger Daltrey","John Entwistle","Keith Moon"
"cars-l1-106","1","Hvem er den tyske tennis-legenden som kjørte en sportvogn?","Boris Becker","Steffi Graf","Michael Stich","Tommy Haas"
"cars-l1-107","1","Hvilken kjent filmregissør er kjent for sine action-filmer med biler?","Michael Bay","Christopher Nolan","Martin Scorsese","Steven Spielberg"
"cars-l1-108","1","Hvem er den amerikanske stuntmannen som kjørte i 'Evel Knievel'?","Evel Knievel","Robbie Knievel","George Hamilton","Willy Wonka"
"cars-l1-109","1","Hvilken kjent skuespiller fra 'Knight Rider' kjørte KITT?","David Hasselhoff","Edward Mulhare","Rebecca Holden","Bonnie Somerville"
"cars-l1-110","1","Hvem er den italienske designeren som laget Ferrari?","Enzo Ferrari","Giugiaro","Bertone","Pininfarina"
"cars-l1-111","1","Hvilken kjent rapper har en hvit Lamborghini?","Drake","J. Cole","Kendrick Lamar","Tyler, The Creator"
"cars-l1-112","1","Hvem er den norske skieieren som kjørte en dyrt superbil?","Aksel Lund Svindal","Kjetil André Aamodt","Bode Miller","Lindsey Vonn"
"cars-l1-113","1","Hvilken kjent skuespiller kjørte en Mini Cooper i 'The Italian Job'?","Michael Caine","Noël Coward","Maggie Smith","Sean Connery"
"cars-l1-114","1","Hvem er den amerikanske skuespilleren kjent for å elske gamle biler?","Jay Leno","Jimmy Fallon","Jimmy Kimmel","Stephen Colbert"
"cars-l1-115","1","Hvilken kjent musiker fra Queen kjørte en svart Mercedes?","Freddie Mercury","Brian May","Roger Taylor","John Deacon"
"cars-l1-116","1","Hvem er den brasilianske formel 1-legenden Ayrton?","Ayrton Senna","Nelson Piquet","Emerson Fittipaldi","Felipe Massa"
"cars-l1-117","1","Hvilken kjent skuespiller kjørte en gul Lamborghini i filmen?","Sylvester Stallone","Arnold Schwarzenegger","Jean-Claude Van Damme","Steven Seagal"
"cars-l1-118","1","Hvem er den britiske motorsport-legende som etablerte Lotus?","Colin Chapman","Bruce McLaren","Jack Brabham","Graham Hill"
"cars-l1-119","1","Hvilken bil holder rekorden for å være den mest solgte bilen gjennom tidene?","Toyota Corolla","Volkswagen Golf","Ford F-150","Honda Civic"
"cars-l1-120","1","I hvilket år ble den første bilen oppfunnet?","1886","1876","1896","1906"
"cars-l1-121","1","Hvilken bils produksjon har vart lengst uten større endringer?","Volkswagen Beetle","Fiat 500","Mini Cooper","Renault 2CV"
"cars-l1-122","1","Hvor mange biler selges verden over hver dag omtrent?","Over 1 million","500 000","250 000","100 000"
"cars-l1-123","1","Hvilken bilmodell har fått flest testresultater på 5 stjerner i sikkerhetstester?","Volvo XC90","BMW X5","Mercedes-Benz E-Class","Audi A6"
"cars-l1-124","1","Hvilket amerikansk bilmerke solgte mest biler i år 2023?","General Motors","Ford","Tesla","Stellantis"
"cars-l1-125","1","Hvilken bil har høyeste toppfarten som produsert bil?","Bugatti Bolide","Koenigsegg Jesko","Hennessey Venom F5","SSC Tuatara"
"cars-l1-126","1","Hvor mange biler produseres globalt hvert år omtrent?","80 millioner","50 millioner","100 millioner","120 millioner"
"cars-l1-127","1","Hvilken bil har lavest drivstofforbruk blant konvensjonelle bensinbiler?","Toyota Prius","Honda Insight","Hyundai Ioniq","Kia Niro"
"cars-l1-128","1","Hva er gjennomsnittsprisen på en ny bil i Norge?","Over 500 000 kroner","300 000 kroner","200 000 kroner","750 000 kroner"
"cars-l1-129","1","Hvilken bil hadde den raskeste akselerasjon fra 0-100 km/t?","Rimac Nevera","Tesla Model S Plaid","Porsche 911 Turbo S","Ferrari SF90"
"cars-l1-130","1","I hvilket år nådde global bilproduksjon sitt høyeste nivå før koronapandemien?","2018","2016","2019","2017"
"cars-l1-131","1","Hvilken bil er den lengste produserte bilen i verden?","Cadillac Escalade ESV","Ford F-150","Chevrolet Suburban","GMC Yukon XL"
"cars-l1-132","1","Hvem er verdens største bilprodusent etter salg?","Toyota","Volkswagen","GM","Honda"
"cars-l1-133","1","Hvilken bil har den beste miljøvennlighet blant elektrikk?","Tesla Model 3","Nissan Leaf","Chevrolet Bolt","Hyundai Kona Electric"
"cars-l1-134","1","Hvor lang er gjennomsnittlig levetid for en moderne bil?","12-15 år","5-8 år","15-18 år","8-10 år"
"cars-l1-135","1","Hvilken fabrikk produserer flest biler globalt?","Volkswagen Group","Toyota","General Motors","Hyundai Group"
"cars-l1-136","1","Hvilken bil har størst maksimal lastekapasitet?","Ford F-350","Dodge Ram 3500","Chevrolet Silverado 3500","GMC Sierra 3500"
"cars-l1-137","1","I hvilket år ble den første elbilen praktisk talt lansert?","1990-tallet","1970-tallet","1960-tallet","2010-tallet"
"cars-l1-138","1","Hvilken bil har det største bagasjerommet blant SUV-er?","Cadillac Escalade","Chevrolet Suburban","Ford Expedition","GMC Yukon"
"cars-l1-139","1","Hvor mange mennesker dør årlig i bilulykker verden over?","Over 1 million","500 000","200 000","750 000"
"cars-l1-140","1","Hvilken bil har den minste wendekretsen?","Smart Fortwo","Fiat 500","Mini Cooper","Honda Jazz"
"cars-l1-141","1","Hvor mange biler er registrert i Norge totalt?","Over 2.5 millioner","1 million","2 millioner","3.5 millioner"
"cars-l1-142","1","Hvilken bilmodell har solgt mest antall enheter det siste tiåret?","Toyota Corolla","Honda Civic","Toyota Camry","Ford F-150"
"cars-l1-143","1","Hva er den dyreste produksjonsbilen som noensinne er laget?","Rolls-Royce Boat Tail","Bugatti La Voiture Noire","Koenigsegg CCXR Trevita","Lamborghini Veneno"
"cars-l1-144","1","Hvilken bilprodusent hadde høyeste markedsverdi i 2023?","Tesla","Toyota","Volkswagen","GM"
"cars-l1-145","1","Hvor mange mennesker jobber i bilindustrien verden over?","Over 13 millioner","5 millioner","8 millioner","10 millioner"
"cars-l1-146","1","Hvilken bil har høyeste gjennomsnittskostnad for vedlikehold?","BMW","Honda","Toyota","Hyundai"
"cars-l1-147","1","I hvilket år ble første automatgirkasse lansert?","1940","1930","1950","1960"
"cars-l1-148","1","Hvilken bil har høyeste setekapasitet?","Honda Odyssey","Chrysler Pacifica","Toyota Sienna","Kia Carnival"
"cars-l1-149","1","Hvor mange biler blir skrapet/kassert årlig i verden?","Over 27 millioner","10 millioner","15 millioner","20 millioner"
"cars-l1-150","1","Hvilken bil har lavest pris blant nye biler i dag?","Renault Kwid","Tata Nano","Dacia Sandero","Maruti Alto"
"cars-l1-151","1","Hvilken land produserer mest biler årlig?","Kina","Tyskland","Japan","USA"
"cars-l1-152","1","Hva er gjennomsnittlig alder på biler i Norge?","12 år","8 år","10 år","15 år"
"cars-l1-153","1","Hvilken bil har størst motor som er lovlig på offentlig vei?","Dodge Viper","Chevrolet Corvette","Lamborghini Murciélago","Ferrari F430"
"cars-l1-154","1","I hvilket år ble airbag første gang introdusert i en personbil?","1981","1975","1985","1990"
"cars-l1-155","1","Hvor mange mennesker ansatt jobber for Toyota som selskapets største arbeidsgiver?","Over 370 000","200 000","250 000","300 000"
"cars-l1-156","1","Hvilken bilmodell har vunnet flest priser for design?","Volkswagen Golf","BMW 3-Series","Mercedes-Benz C-Class","Audi A4"
"cars-l1-157","1","Hva er det gjennomsnittlige antall kilometer en bil kjører årlig i Norge?","12 000 km","8 000 km","15 000 km","10 000 km"
"cars-l2-158","2","Hvor mange hjul har en vanlig personbil?","Fire","Tre","Seks","Åtte"
"cars-l2-159","2","Hva kalles den delen av bilen som lagrer drivstoff?","Bensentank","Oljetank","Kjøletank","Vasketank"
"cars-l2-160","2","Hvilken væske er nødvendig for at bremsene skal fungere?","Bremsevæske","Motorolje","Kjølevæske","Transmisjonsolje"
"cars-l2-161","2","Hva er det største norske bilmerket?","Volvo","Aston Martin","Rolls-Royce","Bentley"
"cars-l2-162","2","I hvilket år ble den første moderne bilen oppfunnet?","1885-1886","1875-1876","1895-1896","1905-1906"
"cars-l2-163","2","Hva kalles motoren som bruker bensin?","Forbrenningsmotor","Elektrisk motor","Dampmotor","Hydrogmotor"
"cars-l2-164","2","Hvor mange seter har en typisk personbil?","Fem","Fire","Seks","Tre"
"cars-l2-165","2","Hva kalles delen av bilen som styrer retningen?","Ratt","Gass","Pedal","Håndtak"
"cars-l2-166","2","Hvilken drivstofftype bruker de fleste moderne biler i Norge?","Bensin eller diesel","Kullstøv","Parafin","Petroleum"
"cars-l2-167","2","Hva kalles dekket på hjulet?","Pneumatikk","Felg","Hjulnav","Bremseskive"
"cars-l2-168","2","Hvor mange dører har de fleste familje-sedaner?","Fire","To","Tre","Seks"
"cars-l2-169","2","Hva kalles det område foran på bilen hvor motoren sitter?","Motorrommet","Bagasjerommet","Kupeen","Chassiet"
"cars-l2-170","2","Hva er Karl Benz kjent for?","Å ha oppfunnet den første bilen","Å ha oppfunnet dekket","Å ha oppfunnet bremsene","Å ha oppfunnet batteriet"
"cars-l2-171","2","Hva kalles delen som forbinder motoren med hjulene?","Transmisjon","Differensial","Kardanakselen","Drivakselen"
"cars-l2-172","2","Hvor mange registreringsplater har en vanlig norsk bil?","To","En","Tre","Fire"
"cars-l2-173","2","Hva brukes for å holde bilen på plass når den står parkert?","Parkeringsbremse","Servicebremse","Nødbremse","Regenerativ bremse"
"cars-l2-174","2","Hva kalles væsken som kjøler ned motoren?","Kjølevæske","Motorolje","Bremsevæske","Tørrkjemikalier"
"cars-l2-175","2","Hvor mange gear har de fleste manuelle transmisjonsbiler?","Fem eller seks","To eller tre","Syv eller åtte","Ni eller ti"
"cars-l2-176","2","Hva kalles den delen som holder hjulet på plass?","Hjulskrue","Hjulseng","Hjulstang","Hjulbrakke"
"cars-l2-177","2","Hvor mange reflektorer må en bil ha foran?","To","En","Tre","Fire"
"cars-l2-178","2","Hva er hovedformålet med en katalysator?","Å redusere avgasser","Å øke motoreffekten","Å bedre drivstoffeffektiviteten","Å forbedre bremsenes ytelse"
"cars-l2-179","2","Hva kalles delen som endrer retningen på motorkraften til hjulene?","Differensial","Girkasse","Bremsesylinder","Kardanakselen"
"cars-l2-180","2","Hvor mange sylindrere har de fleste biler?","Fire","To","Tre","Åtte"
"cars-l2-181","2","Hva brukes for å gjøre bildelen mindre slitt?","Motorolje","Bremsevæske","Kjølevæske","Vindusvaskevæske"
"cars-l2-182","2","Hvor mange sidelyker må en bil ha?","Fire","To","Tre","Seks"
"cars-l2-183","2","Hva kalles delen som absorberer støt når bilen kjører over bump?","Demper","Fjær","Bremseskive","Stabilisatorstang"
"cars-l2-184","2","Hvor mange meter må en bil kunne stoppe fra 100 km/t?","Ca. 40 meter","Ca. 20 meter","Ca. 60 meter","Ca. 80 meter"
"cars-l2-185","2","Hva kalles delen som tenne bensin i forbrenningskammeret?","Tennplugg","Glødepropp","Tennspole","Tennreim"
"cars-l2-186","2","Hvilken tysk bil er kjent for å være veldig pålitelig?","Mercedes-Benz","Peugeot","Fiat","Citroën"
"cars-l2-187","2","Hva brukes for å varm opp bilen om vinteren?","Varmeblåser","Klimaanlegg","Parkeringsvarmer","Radiator"
"cars-l2-188","2","Hvor mange bremsestav har en vanlig bil foran?","To","En","Tre","Fire"
"cars-l2-189","2","Hva kalles delen som forhandler drivstoff til motoren?","Forgasser eller inspøytingsventil","Luftfilter","Eksosrør","Inntaksventil"
"cars-l2-190","2","Hvor mange kilometer per liter kjører en typisk bensinbil?","7-10 km/l","3-5 km/l","12-15 km/l","20-25 km/l"
"cars-l2-191","2","Hva kalles delen som holder passasjerene på plass?","Sikkerhetsbelte","Nakkestøtte","Hodestøtte","Sitepute"
"cars-l2-192","2","Hvilken italiensk bilprodusent er kjent for sportsbiler?","Ferrari","Fiat","Alfa Romeo","Lancia"
"cars-l2-193","2","Hva kalles den delen som styrer forhjulene vertikalt?","Fjæring","Styring","Bremsesystem","Kardanakselen"
"cars-l2-194","2","Hvor mange kilometer har en vanlig bils motor normalt før den trenger overhaul?","200,000-300,000","50,000-100,000","400,000-500,000","1,000,000+"
"cars-l2-195","2","Hva kalles delen som lager elektrisk strøm i bilen?","Alternator","Generator","Starter","Kondensator"
"cars-l2-196","2","Hvor mange millimeter er en typisk dekkbredde på en personbil?","180-225 mm","100-150 mm","250-300 mm","350-400 mm"
"cars-l2-197","2","Hva kalles delen som gjør at bilen kan dreie?","Styresystem","Transmisjon","Bremsesystem","Fjæringssystem"
"cars-l2-198","2","Hvem oppfant bilen slik vi kjenner den i dag?","Karl Benz","Gottlieb Daimler","Nicolas-Joseph Cugnot","George Stephenson"
"cars-l2-199","2","I hvilket år ble den første moderne bilen patentert?","1885","1872","1891","1879"
"cars-l2-200","2","Hvilket land er hjemsted for bilmerket Mercedes-Benz?","Tyskland","Sveits","Østerrike","Sverige"
"cars-l2-201","2","Hvem grunnla Ford Motor Company?","Henry Ford","Walter Chrysler","Ransom E. Olds","William C. Durant"
"cars-l2-202","2","Hvilket år ble Ford Model T introdusert?","1908","1901","1915","1920"
"cars-l2-203","2","Hvilket land oppfant den første bilen med bensinmotor?","Tyskland","Frankrike","Storbritannia","Italia"
"cars-l2-204","2","Hvem var grunnlegger av Fiat?","Giovanni Agnelli","Vincenzo Lancia","Alfieri Maserati","Enzo Ferrari"
"cars-l2-205","2","I hvilket år etablerte Rolls-Royce sitt første fabrikk?","1906","1900","1912","1898"
"cars-l2-206","2","Hvilket bilfirma grunnla Gottlieb Daimler?","Daimler-Motoren-Gesellschaft","Duesenberg","Delage","Darracq"
"cars-l2-207","2","Hvem oppfant bilkjettingen (kjededriften)?","Nicolas-Joseph Cugnot","Karl Benz","Nicolaus Otto","Siegfried Marcus"
"cars-l2-208","2","I hvilket land ble Bugatti grunnlagt?","Frankrike","Tyskland","Italia","Belgia"
"cars-l2-209","2","Hvilket år ble Volkswagen grunnlagt?","1937","1933","1941","1945"
