"id","level","prompt","correct","distractor1","distractor2","distractor3"
"physics-l1-23","1","What does friction do to moving objects?","Slows them down","Speeds them up","Makes them invisible","Changes their shape"
"physics-l1-24","1","How many main types of simple machines are there?","6","3","5","8"
"physics-l1-25","1","What is the SI unit of voltage?","Volt","Ampere","Ohm","Watt"
"physics-l1-26","1","Which of these reflects light?","Mirror","Glass","Water","Air"
"physics-l1-27","1","What is the SI unit of mass?","Kilogram","Gram","Newton","Pound"
"physics-l1-28","1","How many colors are in the visible light spectrum?","7","5","6","8"
"physics-l1-29","1","What type of energy do sound waves carry?","Mechanical energy","Chemical energy","Nuclear energy","Thermal energy"
"physics-l1-30","1","Which of these is a renewable source of energy?","Solar power","Coal","Natural gas","Oil"
"physics-l1-31","1","What is the SI unit of distance?","Meter","Foot","Mile","Yard"
"physics-l1-32","1","How many electrons does a helium atom have?","2","1","3","4"
"physics-l1-33","1","What does Newton's first law of motion state?","Objects at rest stay at rest unless acted upon","Force equals mass times acceleration","Every action has equal reaction","Energy cannot be created"
"physics-l1-34","1","Which of these materials is an insulator?","Rubber","Copper","Silver","Aluminum"
"physics-l1-35","1","What is the SI unit of time?","Second","Minute","Hour","Day"
"physics-l1-36","1","How many atoms are in a molecule of ammonia?","4","2","3","5"
"physics-l1-37","1","What does refraction do to light?","Bends it","Absorbs it","Stops it","Amplifies it"
"physics-l1-38","1","Which of these is a type of wave?","Electromagnetic wave","Chemical reaction","Nuclear decay","Thermal expansion"
"physics-l1-39","1","What is the SI unit of length?","Meter","Centimeter","Kilometer","Millimeter"
"physics-l1-40","1","How many main types of motion are there?","2","1","3","4"
"physics-l1-41","1","Who is credited with discovering the law of gravity?","Isaac Newton","Galileo Galilei","Johannes Kepler","Albert Einstein"
"physics-l1-42","1","In what year did Isaac Newton publish his famous work 'Principia Mathematica'?","1687","1665","1704","1689"
"physics-l1-43","1","Which scientist formulated the three laws of motion?","Isaac Newton","Aristotle","Galileo Galilei","René Descartes"
"physics-l1-44","1","Who conducted famous experiments with inclined planes to study motion?","Galileo Galilei","Isaac Newton","Johannes Kepler","Christiaan Huygens"
"physics-l1-45","1","In what century did Galileo Galilei make his major contributions to physics?","16th and 17th","15th and 16th","17th and 18th","18th and 19th"
"physics-l1-46","1","Who proposed the law of universal gravitation?","Isaac Newton","Henry Cavendish","Pierre-Simon Laplace","Carl Friedrich Gauss"
"physics-l1-47","1","Which country was Galileo Galilei from?","Italy","Germany","France","Spain"
"physics-l1-48","1","What did Galileo famously observe using his telescope?","Moons of Jupiter","Rings of Saturn","Phases of Mercury","Surface of Mars"
"physics-l1-49","1","Who invented the thermometer?","Galileo Galilei","Robert Boyle","Daniel Fahrenheit","Anders Celsius"
"physics-l1-50","1","What nationality was Johannes Kepler?","German","Danish","Polish","Swedish"
"physics-l1-51","1","Who formulated the laws of planetary motion?","Johannes Kepler","Tycho Brahe","Nicolaus Copernicus","Galileo Galilei"
"physics-l1-52","1","In what year did Nicolaus Copernicus publish his heliocentric model?","1543","1512","1615","1687"
"physics-l1-53","1","Which scientist is famous for experiments with pendulums?","Galileo Galilei","Christiaan Huygens","Robert Hooke","Isaac Newton"
"physics-l1-54","1","Who discovered the law of refraction?","Willebrord Snell","Isaac Newton","Christiaan Huygens","Robert Boyle"
"physics-l1-55","1","What was the primary focus of Tycho Brahe's work?","Astronomical observations","Planetary mechanics","Optical experiments","Electrical phenomena"
"physics-l1-56","1","Which scientist developed the concept of inertia?","Galileo Galilei","Isaac Newton","René Descartes","Christiaan Huygens"
"physics-l1-57","1","Who was the first to measure the speed of light?","Ole Rømer","Christiaan Huygens","Isaac Newton","Robert Boyle"
"physics-l1-58","1","In what century did most of Newton's groundbreaking work occur?","17th century","16th century","18th century","19th century"
"physics-l1-59","1","Who proposed the wave theory of light?","Christiaan Huygens","Isaac Newton","Robert Hooke","Young and Fresnel"
"physics-l1-60","1","What nationality was Robert Boyle?","Irish","English","Scottish","French"
"physics-l1-61","1","Who discovered Boyle's Law about gas pressure and volume?","Robert Boyle","Charles's Law creator","Gay-Lussac","James Joule"
"physics-l1-62","1","In what year was the Royal Society of London founded where Newton was a key member?","1660","1620","1700","1720"
"physics-l1-63","1","Who conducted experiments with falling objects from the Tower of Pisa?","Galileo Galilei","Aristotle","Johannes Kepler","Isaac Newton"
"physics-l1-64","1","What did Christiaan Huygens invent to improve timekeeping?","The pendulum clock","The spring clock","The escapement","The digital clock"
"physics-l1-65","1","Which scientist's work laid the foundation for classical mechanics?","Isaac Newton","Galileo Galilei","Christiaan Huygens","Johannes Kepler"
"physics-l1-66","1","Who is credited with the experimental method in physics?","Galileo Galilei","René Descartes","Isaac Newton","Francis Bacon"
"physics-l1-67","1","What was the primary contribution of Henry Cavendish to physics?","Measuring gravitational constant","Discovering oxygen","Formulating gas laws","Inventing the barometer"
"physics-l1-68","1","In what century did the scientific revolution primarily occur?","17th century","16th century","18th century","15th century"
"physics-l1-69","1","Who developed the concept of absolute space and time?","Isaac Newton","Albert Einstein","Galileo Galilei","René Descartes"
"physics-l1-70","1","Which country did Christiaan Huygens conduct most of his work in?","Netherlands","France","Germany","England"
"physics-l1-71","1","Who discovered the law of conservation of momentum?","René Descartes and Isaac Newton","Galileo Galilei","Christiaan Huygens","Johannes Kepler"
"physics-l1-72","1","What was the primary subject of Kepler's three laws?","Planetary orbits","Motion of falling objects","Properties of light","Behavior of gases"
"physics-l1-73","1","Who conducted the first accurate measurement of atmospheric pressure?","Evangelista Torricelli","Robert Boyle","Blaise Pascal","Isaac Newton"
"physics-l1-74","1","In what year did Newton develop his theory of gravity?","1666","1660","1687","1704"
"physics-l1-75","1","Who is known for the principle of relativity in classical mechanics?","Galileo Galilei","Isaac Newton","Albert Einstein","Christiaan Huygens"
"physics-l1-76","1","What was the main focus of Robert Hooke's research?","Elasticity and microscopy","Gravity and astronomy","Gas laws","Motion of planets"
"physics-l1-77","1","Who first proposed that light travels in waves?","Christiaan Huygens","Isaac Newton","Robert Hooke","Thomas Young"
"physics-l1-78","1","In which decade was the microscope significantly improved?","1670s","1650s","1690s","1710s"
"physics-l1-79","1","Who discovered the law of elasticity, known as Hooke's Law?","Robert Hooke","Isaac Newton","Christiaan Huygens","Robert Boyle"
"physics-l1-80","1","What major physical concept did Aristotle incorrectly propose that was later disproven?","Heavier objects fall faster","Objects attract each other","Light travels in waves","Air has weight"
"physics-l1-81","1","Who is famous for the theory of relativity?","Albert Einstein","Isaac Newton","Galileo Galilei","Stephen Hawking"
"physics-l1-82","1","Which scientist discovered gravity?","Isaac Newton","Albert Einstein","Johannes Kepler","Blaise Pascal"
"physics-l1-83","1","Who invented the telescope?","Galileo Galilei","Isaac Newton","Christiaan Huygens","Anton van Leeuwenhoek"
"physics-l1-84","1","Which physicist discovered X-rays?","Wilhelm Röntgen","Marie Curie","Ernest Rutherford","Nikola Tesla"
"physics-l1-85","1","Who developed the laws of motion?","Isaac Newton","Galileo Galilei","Johannes Kepler","Robert Hooke"
"physics-l1-86","1","Which scientist discovered radium?","Marie Curie","Pierre Curie","Ernest Rutherford","Otto Hahn"
"physics-l1-87","1","Who proposed the first model of the atom?","John Dalton","Ernest Rutherford","Niels Bohr","J.J. Thomson"
"physics-l1-88","1","Which physicist is known for the photoelectric effect?","Albert Einstein","Max Planck","Nikola Tesla","Wilhelm Wien"
"physics-l1-89","1","Who discovered the electron?","J.J. Thomson","Ernest Rutherford","Niels Bohr","Robert Millikan"
"physics-l1-90","1","Which scientist formulated Ohm's Law?","Georg Ohm","Alessandro Volta","Michael Faraday","Charles-Augustin Coulomb"
"physics-l1-91","1","Who discovered electromagnetic induction?","Michael Faraday","Hans Christian Oersted","André-Marie Ampère","Georg Ohm"
"physics-l1-92","1","Which physicist developed the theory of electromagnetism?","James Clerk Maxwell","Michael Faraday","Andre-Marie Ampere","Carl Friedrich Gauss"
"physics-l1-93","1","Who proposed the Bohr model of the atom?","Niels Bohr","Ernest Rutherford","Wolfgang Pauli","Werner Heisenberg"
"physics-l1-94","1","Which scientist discovered the neutron?","James Chadwick","Ernest Rutherford","Niels Bohr","Otto Hahn"
"physics-l1-95","1","Who formulated Planck's constant?","Max Planck","Albert Einstein","Niels Bohr","Werner Heisenberg"
"physics-l1-96","1","Which physicist discovered the law of universal gravitation?","Isaac Newton","Galileo Galilei","Johannes Kepler","Henry Cavendish"
"physics-l1-97","1","Who developed the uncertainty principle?","Werner Heisenberg","Erwin Schrödinger","Max Born","Paul Dirac"
"physics-l1-98","1","Which scientist is famous for the experiment with the prism and light?","Isaac Newton","Galileo Galilei","Christiaan Huygens","Thomas Young"
"physics-l1-99","1","Who discovered the nucleus of the atom?","Ernest Rutherford","J.J. Thomson","Niels Bohr","James Chadwick"
"physics-l1-100","1","Which physicist proposed the wave-particle duality?","Louis de Broglie","Max Planck","Niels Bohr","Werner Heisenberg"
"physics-l1-101","1","Who developed the Schrödinger equation?","Erwin Schrödinger","Werner Heisenberg","Max Born","Paul Dirac"
"physics-l1-102","1","Which scientist discovered the speed of light constant?","Ole Christensen Rømer","Isaac Newton","Christiaan Huygens","Galileo Galilei"
"physics-l1-103","1","Who proposed the big bang theory?","Georges Lemaître","Albert Einstein","Edwin Hubble","Stephen Hawking"
"physics-l1-104","1","Which physicist discovered the cosmic microwave background radiation?","Arno Penzias and Robert Wilson","Edwin Hubble","Georges Lemaître","Fred Hoyle"
"physics-l1-105","1","Which scientist studied the behavior of gases and developed kinetic theory?","Ludwig Boltzmann","James Clerk Maxwell","Robert Boyle","Jacques Charles"
"physics-l1-106","1","Who invented the barometer?","Evangelista Torricelli","Blaise Pascal","Robert Boyle","Otto von Guericke"
"physics-l1-107","1","Which physicist discovered polarization of light?","Étienne-Louis Malus","Thomas Young","Christiaan Huygens","Isaac Newton"
"physics-l1-108","1","Who proposed the conservation of energy principle?","Julius von Mayer","James Prescott Joule","Hermann von Helmholtz","Rudolf Clausius"
"physics-l1-109","1","Which scientist demonstrated that sound travels in waves?","Christiaan Huygens","Isaac Newton","Robert Boyle","Galileo Galilei"
"physics-l1-110","1","Who developed the theory of superconductivity?","John Bardeen, Leon Cooper, and Robert Schrieffer","Hendrik Kamerlingh Onnes","Lev Landau","Pyotr Kapitsa"
"physics-l1-111","1","Which physicist discovered the muon particle?","Carl Anderson","Ernest Rutherford","James Chadwick","Viktor Hess"
"physics-l1-112","1","Who formulated the theory of quantum electrodynamics?","Richard Feynman","Paul Dirac","Freeman Dyson","Julian Schwinger"
"physics-l1-113","1","Which scientist proposed the existence of the positron?","Paul Dirac","Carl Anderson","Werner Heisenberg","Erwin Schrödinger"
"physics-l1-114","1","Who discovered the photoelectric effect experimentally?","Philipp Lenard","Albert Einstein","Max Planck","Wilhelm Hallwachs"
"physics-l1-115","1","Which physicist is famous for the double-slit experiment?","Thomas Young","Isaac Newton","Christiaan Huygens","Augustin-Jean Fresnel"
"physics-l1-116","1","Who discovered the anomalous Zeeman effect?","Pieter Zeeman","Hendrik Lorentz","Joseph Larmor","Samuel Goudsmit"
"physics-l1-117","1","Which scientist developed the concept of spin in quantum mechanics?","Samuel Goudsmit and George Uhlenbeck","Wolfgang Pauli","Werner Heisenberg","Paul Dirac"
"physics-l1-118","1","Who proposed the exclusion principle in quantum mechanics?","Wolfgang Pauli","Werner Heisenberg","Max Born","Erwin Schrödinger"
"physics-l1-119","1","What is the fastest speed ever recorded by a human in a vehicle?","763 mph (1,228 km/h)","650 mph (1,046 km/h)","900 mph (1,448 km/h)","550 mph (885 km/h)"
"physics-l1-120","1","What is the highest temperature ever recorded on Earth's surface?","56.7°C (134°F)","62.3°C (144°F)","48.9°C (120°F)","71.5°C (161°F)"
"physics-l1-121","1","What is the lowest temperature ever recorded on Earth?","-89.2°C (-128.6°F)","-92.5°C (-134.5°F)","-75.3°C (-103.5°F)","-81.0°C (-113.8°F)"
"physics-l1-122","1","What is the fastest land animal speed record?","70 mph (112 km/h)","85 mph (137 km/h)","55 mph (88 km/h)","95 mph (153 km/h)"
"physics-l1-123","1","What is the deepest point in the ocean?","36,070 feet (10,994 meters)","32,540 feet (9,923 meters)","41,850 feet (12,754 meters)","28,200 feet (8,596 meters)"
"physics-l1-124","1","What is the tallest mountain on Earth?","Mount Everest at 29,032 feet (8,849 meters)","K2 at 28,251 feet (8,611 meters)","Kangchenjunga at 28,169 feet (8,586 meters)","Lhotse at 27,940 feet (8,516 meters)"
"physics-l1-125","1","What is the fastest speed of sound in air?","761 mph (1,235 km/h)","580 mph (933 km/h)","890 mph (1,432 km/h)","650 mph (1,046 km/h)"
"physics-l1-126","1","What is the record for the longest jump by a human?","29 feet 4.25 inches (8.95 meters)","27 feet 2 inches (8.28 meters)","31 feet 6 inches (9.60 meters)","25 feet 8 inches (7.82 meters)"
"physics-l1-127","1","What is the fastest recorded wind speed on Earth?","231 mph (372 km/h)","186 mph (299 km/h)","278 mph (447 km/h)","142 mph (228 km/h)"
"physics-l1-128","1","What is the record for the highest jump by a human?","8 feet 2.75 inches (2.45 meters)","7 feet 8 inches (2.34 meters)","8 feet 6 inches (2.59 meters)","7 feet 2 inches (2.18 meters)"
"physics-l1-129","1","What is the fastest swimming speed recorded by a human?","6 mph (9.6 km/h)","8 mph (12.9 km/h)","4 mph (6.4 km/h)","10 mph (16.1 km/h)"
"physics-l1-130","1","What is the record for the longest time in free fall?","9 minutes 3 seconds","12 minutes 45 seconds","6 minutes 30 seconds","15 minutes 20 seconds"
"physics-l1-131","1","What is the speed of light in vacuum?","299,792,458 meters per second","250,000,000 meters per second","320,000,000 meters per second","280,000,000 meters per second"
"physics-l1-132","1","What is the fastest recorded human sprint speed?","28 mph (45 km/h)","32 mph (51 km/h)","24 mph (39 km/h)","35 mph (56 km/h)"
"physics-l1-133","1","What is the heaviest object ever lifted by a human?","1,102 pounds (500 kg)","950 pounds (430 kg)","1,250 pounds (567 kg)","1,320 pounds (598 kg)"
"physics-l1-134","1","What is the record for the longest distance thrown by a human?","251 feet 6 inches (76.6 meters)","240 feet (73 meters)","265 feet (80.8 meters)","235 feet (71.6 meters)"
"physics-l1-135","1","What is the fastest recorded pitch in baseball?","105.8 mph (170.2 km/h)","103.4 mph (166.4 km/h)","108.5 mph (174.6 km/h)","101.2 mph (162.8 km/h)"
"physics-l1-136","1","What is the record for the longest underwater breath hold?","24 minutes 37 seconds","28 minutes 15 seconds","20 minutes 42 seconds","19 minutes 54 seconds"
"physics-l1-137","1","What is the fastest cycling speed recorded on flat ground?","89 mph (143 km/h)","76 mph (122 km/h)","95 mph (153 km/h)","82 mph (132 km/h)"
"physics-l1-138","1","What is the record for the highest G-force survived by a human?","46 G","35 G","52 G","28 G"
"physics-l1-139","1","What is the fastest speed achieved by a human in a bobsled?","90.4 mph (145.5 km/h)","85.2 mph (137.1 km/h)","98.7 mph (158.8 km/h)","79.5 mph (127.9 km/h)"
"physics-l1-140","1","What is the record for the longest human hair ever grown?","18 feet 5.54 inches (5.627 meters)","16 feet 2 inches (4.93 meters)","20 feet 1 inch (6.12 meters)","14 feet 8 inches (4.47 meters)"
"physics-l1-141","1","What is the fastest speed a skateboard has reached?","89.41 mph (143.88 km/h)","76.5 mph (123.2 km/h)","95.8 mph (154.2 km/h)","82.3 mph (132.5 km/h)"
"physics-l1-142","1","What is the record for the most lightning strikes survived by a human?","7 times","4 times","11 times","2 times"
"physics-l1-143","1","What is the fastest speed of a racing slipstream car?","633 mph (1,019 km/h)","580 mph (933 km/h)","710 mph (1,143 km/h)","521 mph (838 km/h)"
"physics-l1-144","1","What is the record for the longest time spent in space by a single mission?","438 days","365 days","502 days","298 days"
"physics-l1-145","1","What is the fastest speed of a Formula One race car?","223 mph (359 km/h)","205 mph (330 km/h)","245 mph (394 km/h)","188 mph (302 km/h)"
"physics-l1-146","1","What is the record for the highest ramp jump distance on a motorcycle?","353 feet (107.6 meters)","320 feet (97.5 meters)","385 feet (117.3 meters)","295 feet (89.9 meters)"
"physics-l1-147","1","What is the fastest recorded speed of a tennis serve?","163.4 mph (263 km/h)","155.2 mph (249.6 km/h)","172.8 mph (278 km/h)","148.5 mph (239 km/h)"
"physics-l1-148","1","What is the record for the longest distance traveled on a single breath underwater?","701 feet (213.7 meters)","625 feet (190.5 meters)","795 feet (242.3 meters)","560 feet (170.7 meters)"
"physics-l1-149","1","What is the fastest speed recorded by a human on skis?","200 mph (321.9 km/h)","175 mph (281.6 km/h)","225 mph (362.1 km/h)","150 mph (241.4 km/h)"
"physics-l1-150","1","What is the record for the largest meteorite impact recorded on Earth?","Chicxulub impact, 66 million years ago","Sudbury impact, 1.8 billion years ago","Vredefort impact, 2 billion years ago","Manicouagan impact, 214 million years ago"
"physics-l1-151","1","What is the fastest speed of a roller coaster?","149 mph (240 km/h)","125 mph (201 km/h)","172 mph (277 km/h)","108 mph (174 km/h)"
"physics-l1-152","1","What is the record for the strongest magnetic field generated by humans?","45.5 Tesla","32.8 Tesla","58.3 Tesla","24.1 Tesla"
"physics-l1-153","1","What is the fastest speed of a commercial airplane?","660 mph (1,062 km/h)","550 mph (885 km/h)","775 mph (1,247 km/h)","480 mph (773 km/h)"
"physics-l1-154","1","What is the record for the highest altitude reached by a hot air balloon?","68,996 feet (21,027 meters)","61,237 feet (18,665 meters)","75,430 feet (22,992 meters)","54,800 feet (16,699 meters)"
"physics-l1-155","1","What is the fastest speed recorded by a human in a wheelchair?","24.3 mph (39.1 km/h)","19.8 mph (31.8 km/h)","28.7 mph (46.2 km/h)","16.2 mph (26.1 km/h)"
"physics-l1-156","1","What is the record for the loudest sound ever created by humans?","210 decibels","188 decibels","235 decibels","165 decibels"
"physics-l2-157","2","Which scientist formulated the law of universal gravitation?","Isaac Newton","Galileo Galilei","Johannes Kepler","Tycho Brahe"
"physics-l2-158","2","What does the abbreviation 'kg' represent?","Kilogram","Kilojoule","Kilowatt","Kilohertz"
"physics-l2-159","2","At what temperature does water freeze in Celsius?","0°C","4°C","-4°C","32°C"
"physics-l2-160","2","How many seconds are in one hour?","3600","3000","4000","2400"
"physics-l2-161","2","What is the symbol for the speed of light in physics?","c","v","C","l"
"physics-l2-162","2","Which form of energy is associated with moving objects?","Kinetic energy","Potential energy","Thermal energy","Chemical energy"
"physics-l2-163","2","At what temperature does water boil in Celsius?","100°C","90°C","110°C","212°C"
"physics-l2-164","2","Which scientist developed the theory of relativity?","Albert Einstein","Niels Bohr","Max Planck","Werner Heisenberg"
"physics-l2-165","2","What does 'acceleration' measure?","Change in velocity over time","Distance traveled per second","Total distance covered","Speed in one direction"
"physics-l2-166","2","How many meters are in one kilometer?","1000","100","10000","500"
"physics-l2-167","2","Which phenomenon describes the bending of light around obstacles?","Diffraction","Refraction","Reflection","Polarization"
"physics-l2-168","2","What is the SI unit of electric charge?","Coulomb","Ampere","Volt","Ohm"
"physics-l2-169","2","What is the SI unit of velocity?","Meter per second","Kilometer per hour","Mile per hour","Centimeter per second"
"physics-l2-170","2","Which type of wave requires a medium to travel?","Mechanical wave","Electromagnetic wave","Radio wave","Light wave"
"physics-l2-171","2","What does 'density' measure?","Mass per unit volume","Weight per unit area","Force per unit length","Energy per unit time"
"physics-l2-172","2","Which scientist discovered the laws of planetary motion?","Johannes Kepler","Galileo Galilei","Isaac Newton","Tycho Brahe"
"physics-l2-173","2","What is the SI unit of electrical resistance?","Ohm","Volt","Ampere","Watt"
"physics-l2-174","2","What does 'friction' oppose?","Motion between surfaces","Gravity","Pressure","Heat transfer"
"physics-l2-175","2","How many grams are in one kilogram?","1000","100","10000","500"
"physics-l2-176","2","What is the SI unit of work?","Joule","Newton","Watt","Pascal"
"physics-l2-177","2","What does 'refraction' describe?","Bending of light when passing through different media","Bouncing of light off a surface","Bending of light around obstacles","Spreading of light waves"
"physics-l2-178","2","What is the SI unit of electrical current?","Ampere","Volt","Ohm","Coulomb"
"physics-l2-179","2","What does 'potential energy' depend on?","Position or state of an object","Speed of an object","Temperature of an object","Color of an object"
"physics-l2-180","2","Which type of energy is stored in a stretched spring?","Elastic potential energy","Gravitational potential energy","Kinetic energy","Thermal energy"
"physics-l2-181","2","What is the SI unit of electric potential?","Volt","Ampere","Ohm","Watt"
"physics-l2-182","2","What is the SI unit of magnetic flux density?","Tesla","Weber","Henry","Gauss"
"physics-l2-183","2","What does 'momentum' equal in physics?","Mass times velocity","Force times acceleration","Energy divided by time","Weight times speed"
"physics-l2-184","2","Which scientist formulated the law F=ma?","Isaac Newton","Albert Einstein","Galileo Galilei","Stephen Hawking"
"physics-l2-185","2","What does 'amplitude' measure in a wave?","Maximum displacement from equilibrium","Distance between wave peaks","Speed of the wave","Time for one complete cycle"
"physics-l2-186","2","What is the SI unit of luminous intensity?","Candela","Lumen","Lux","Watt"
"physics-l2-187","2","Who is credited with discovering the law of universal gravitation?","Isaac Newton","Galileo Galilei","Johannes Kepler","René Descartes"
"physics-l2-188","2","In what year did Albert Einstein publish his theory of special relativity?","1905","1915","1895","1911"
"physics-l2-189","2","Which scientist is famous for experiments with falling objects from the Leaning Tower of Pisa?","Galileo Galilei","Isaac Newton","Blaise Pascal","Christiaan Huygens"
"physics-l2-190","2","Who formulated the three laws of motion that form the foundation of classical mechanics?","Isaac Newton","Albert Einstein","Galileo Galilei","Johannes Kepler"
"physics-l2-191","2","In what century did the Scientific Revolution primarily take place?","17th century","15th century","19th century","16th century"
"physics-l2-192","2","Which physicist developed the theory of electromagnetism in the 19th century?","James Clerk Maxwell","Michael Faraday","Hans Christian Ørsted","Charles-Augustin de Coulomb"
"physics-l2-193","2","Who discovered the electron in 1897?","J.J. Thomson","Ernest Rutherford","Niels Bohr","Max Planck"
"physics-l2-194","2","Which scientist discovered radioactivity?","Pierre Curie and Marie Curie","Ernest Rutherford","Lise Meitner","Frederick Soddy"
"physics-l2-195","2","In what year was the nucleus of an atom discovered by Ernest Rutherford?","1909","1897","1913","1905"
"physics-l2-196","2","Who proposed the model of the atom with electrons orbiting a nucleus?","Niels Bohr","Ernest Rutherford","Max Planck","Werner Heisenberg"
"physics-l2-197","2","Which physicist introduced the concept of quanta and Planck's constant?","Max Planck","Albert Einstein","Niels Bohr","Werner Heisenberg"
"physics-l2-198","2","Who formulated the uncertainty principle in quantum mechanics?","Werner Heisenberg","Erwin Schrödinger","Paul Dirac","Wolfgang Pauli"
"physics-l2-199","2","In what year did Niels Bohr propose his atomic model?","1913","1909","1911","1915"
"physics-l2-200","2","Which scientist developed the wave equation in quantum mechanics?","Erwin Schrödinger","Werner Heisenberg","Paul Dirac","Max Born"
"physics-l2-201","2","Who discovered the photon concept and explained the photoelectric effect?","Albert Einstein","Max Planck","Philipp Lenard","Robert Millikan"
"physics-l2-202","2","In what year did Albert Einstein publish his general theory of relativity?","1915","1905","1911","1920"
"physics-l2-203","2","Which scientist formulated the laws of electrostatics and is known for Coulomb's law?","Charles-Augustin de Coulomb","James Clerk Maxwell","Michael Faraday","Georg Simon Ohm"
"physics-l2-204","2","Who discovered the relationship between electricity and magnetism through experiments?","Michael Faraday","James Clerk Maxwell","Hans Christian Ørsted","Georg Simon Ohm"
"physics-l2-205","2","In what year did Hans Christian Ørsted discover electromagnetism?","1820","1810","1830","1815"
"physics-l2-206","2","Which scientist formulated Ohm's law in electrical circuits?","Georg Simon Ohm","James Clerk Maxwell","Charles-Augustin de Coulomb","Volta"
"physics-l2-207","2","Who invented the thermometer and formulated the principle of thermal equilibrium?","Galileo Galilei","Daniel Fahrenheit","Anders Celsius","Blaise Pascal"
"physics-l2-208","2","In what year did Daniel Fahrenheit develop his temperature scale?","1724","1742","1712","1700"
"physics-l2-209","2","Who developed the Celsius temperature scale?","Anders Celsius","Daniel Fahrenheit","Galileo Galilei","Robert Boyle"
"physics-l2-210","2","Which scientist discovered Boyle's law about gas pressure and volume?","Robert Boyle","Jacques Charles","Amedeo Avogadro","Joseph Gay-Lussac"
"physics-l2-211","2","Who formulated Charles's law about gas volume and temperature?","Jacques Charles","Robert Boyle","Joseph Gay-Lussac","Amedeo Avogadro"
"physics-l2-212","2","Which physicist discovered the nature of light through prism experiments?","Isaac Newton","Christiaan Huygens","Robert Hooke","Thomas Young"
"physics-l2-213","2","Who developed the wave theory of light in the 17th century?","Christiaan Huygens","Isaac Newton","Robert Hooke","Thomas Young"
"physics-l2-214","2","In what year did Thomas Young perform the double-slit experiment?","1801","1799","1805","1810"
"physics-l2-215","2","Which scientist demonstrated that light behaves as both a wave and particle?","Albert Einstein","Max Planck","Thomas Young","Christiaan Huygens"
"physics-l2-216","2","Who discovered the law of conservation of energy?","Julius von Mayer","Hermann von Helmholtz","James Joule","Nicolas Léonard Sadi Carnot"
"physics-l2-217","2","Which physicist formulated the first law of thermodynamics?","Hermann von Helmholtz","Nicolas Léonard Sadi Carnot","James Joule","Julius von Mayer"
"physics-l2-218","2","Who developed the kinetic theory of gases?","James Clerk Maxwell","Ludwig Boltzmann","Nicolas Léonard Sadi Carnot","Robert Boyle"
"physics-l2-219","2","Which scientist formulated the second law of thermodynamics involving entropy?","Nicolas Léonard Sadi Carnot","James Clerk Maxwell","Ludwig Boltzmann","Hermann von Helmholtz"
"physics-l2-220","2","In what year did James Joule discover the relationship between heat and work?","1840s","1820s","1860s","1880s"
"physics-l2-221","2","Who discovered the law of buoyancy known as Archimedes' principle?","Archimedes","Galileo Galilei","Isaac Newton","Blaise Pascal"
"physics-l2-222","2","Which ancient scientist formulated the law of the lever?","Archimedes","Euclid","Pythagoras","Aristotle"
"physics-l2-223","2","Who conducted experiments with inclined planes to study motion?","Galileo Galilei","Isaac Newton","Johannes Kepler","Blaise Pascal"
"physics-l2-224","2","In what century did Johannes Kepler formulate his laws of planetary motion?","17th century","16th century","18th century","15th century"
