"id","level","prompt","correct","distractor1","distractor2","distractor3"
"video_games-l1-34","1","Which company developed the arcade game Centipede?","Atari","Namco","Taito","Williams Electronics"
"video_games-l1-35","1","What year was Centipede released in arcades?","1981","1979","1982","1980"
"video_games-l1-36","1","Which game console was known for its cartridge-based library in the 1980s?","Atari 2600","Fairchild Channel F","RCA Studio II","Intellivision"
"video_games-l1-37","1","What year was Metroid released for the NES?","1986","1985","1987","1988"
"video_games-l1-38","1","Which gaming platform was the Game & Watch series developed for?","Handheld LCD","Arcade","Home Console","Personal Computer"
"video_games-l1-39","1","What year did Nintendo release the first Game & Watch handheld?","1980","1979","1981","1982"
"video_games-l1-40","1","What company created the video game character Mario?","Nintendo","Sega","Sony","Atari"
"video_games-l1-41","1","Which gaming console was released by Nintendo in 2006?","Wii","GameCube","Nintendo 64","Super Nintendo"
"video_games-l1-42","1","What is the name of the plumber character in Super Mario Bros?","Mario","Luigi","Toad","Bowser"
"video_games-l1-43","1","Which video game features a character named Link?","The Legend of Zelda","Super Mario Bros","Metroid","Donkey Kong"
"video_games-l1-44","1","What is the main objective in Minecraft?","Build and survive","Reach the end credits","Defeat all enemies","Collect all coins"
"video_games-l1-45","1","Which company developed the PlayStation console?","Sony","Microsoft","Nintendo","Sega"
"video_games-l1-46","1","What year was the first Nintendo Entertainment System released?","1985","1980","1990","1983"
"video_games-l1-47","1","In Pac-Man, what do you collect to gain points?","Dots","Coins","Stars","Rings"
"video_games-l1-48","1","Which gaming console is made by Microsoft?","Xbox","PlayStation","Nintendo Switch","Dreamcast"
"video_games-l1-49","1","What is the name of the fictional city where Grand Theft Auto III takes place?","Liberty City","Vice City","San Andreas","Carcer City"
"video_games-l1-50","1","Which video game was the first to feature a 3D environment?","Battlezone","Pac-Man","Space Invaders","Donkey Kong"
"video_games-l1-51","1","What is the primary enemy type in Doom?","Demons","Aliens","Robots","Zombies"
"video_games-l1-52","1","In what year was the game Tetris released?","1984","1982","1986","1988"
"video_games-l1-53","1","Which character is the main protagonist in the Sonic the Hedgehog series?","Sonic","Tails","Knuckles","Shadow"
"video_games-l1-54","1","What does NPC stand for in video games?","Non-Player Character","New Player Control","Next Phase Challenge","Number Player Count"
"video_games-l1-55","1","In Pokemon, what type of creature are you supposed to catch?","Pokemon","Digimon","Monsters","Creatures"
"video_games-l1-56","1","Which game series features a plumber named Luigi?","Super Mario Bros","Donkey Kong","Metroid","Kirby"
"video_games-l1-57","1","What is the objective of Fortnite Battle Royale?","Be the last player standing","Collect all weapons","Reach the highest score","Complete all quests"
"video_games-l1-58","1","Which console is known for the Game Boy handheld device?","Nintendo","Sega","Atari","Mattel"
"video_games-l1-59","1","In Space Invaders, what are you trying to do?","Shoot down aliens","Collect stars","Avoid obstacles","Reach a high score"
"video_games-l1-60","1","What is the name of the main character in The Legend of Zelda: Ocarina of Time?","Link","Zelda","Ganon","Navi"
"video_games-l1-61","1","Which video game franchise features characters like Pikachu and Charizard?","Pokemon","Digimon","Monster Hunter","Yo-kai Watch"
"video_games-l1-62","1","What year was the Nintendo DS released?","2004","2002","2006","2008"
"video_games-l1-63","1","In Angry Birds, what are you trying to do?","Knock down pigs","Collect eggs","Build towers","Fly higher"
"video_games-l1-64","1","Which game is famous for the phrase 'It's dangerous to go alone'?","The Legend of Zelda","Super Mario Bros","Metroid","Final Fantasy"
"video_games-l1-65","1","What is the setting of the Grand Theft Auto series known for?","Open-world crime gameplay","Puzzle solving","Racing only","Turn-based combat"
"video_games-l1-66","1","In Minecraft, what material is primarily used for crafting tools?","Wood, Stone, or Metal","Glass and Sand","Water and Lava","Dirt and Grass"
"video_games-l1-67","1","Which handheld device became Nintendo's most successful console ever?","Nintendo DS","Game Boy","Nintendo 3DS","Virtual Boy"
"video_games-l1-68","1","What is the primary goal in The Sims video game?","Manage virtual characters' lives","Fight monsters","Reach high scores","Complete levels"
"video_games-l1-69","1","Which game features a blue hedgehog as the main character?","Sonic the Hedgehog","Kirby","Mega Man","Crash Bandicoot"
"video_games-l1-70","1","In what year was the original Game Boy released?","1989","1985","1992","1987"
"video_games-l1-71","1","What is the main antagonist in Super Mario Bros called?","Bowser","Ganon","King Boo","Wario"
"video_games-l1-72","1","Which video game console was the first to introduce online gaming capabilities?","Dreamcast","PlayStation 2","Xbox","GameCube"
"video_games-l1-73","1","What does RPG stand for in video gaming?","Role-Playing Game","Real-time Player Game","Rapid Progress Gaming","Random Player Group"
"video_games-l1-74","1","In Call of Duty, what type of game is it primarily classified as?","First-Person Shooter","Third-Person Shooter","Turn-Based Strategy","Real-Time Strategy"
"video_games-l1-75","1","Which gaming platform is known for exclusivity with games like Halo?","Xbox","PlayStation","Nintendo","PC"
"video_games-l1-76","1","What is the main currency in Grand Theft Auto V called?","Dollars","Coins","Credits","Points"
"video_games-l1-77","1","Which game is famous for the catchphrase 'All your base are belong to us'?","Zero Wing","Starcraft","Warcraft","Command & Conquer"
"video_games-l1-78","1","In League of Legends, how many players are on each team?","5","3","10","7"
"video_games-l1-79","1","What is the virtual reality headset made by Meta formerly known as?","Oculus Rift","HTC Vive","PlayStation VR","Valve Index"
"video_games-l1-80","1","Which famous video game character is known for eating dots and running from ghosts?","Pac-Man","Mario","Sonic","Donkey Kong"
"video_games-l1-81","1","Who is the main character in the Super Mario franchise?","Mario","Luigi","Bowser","Toad"
"video_games-l1-82","1","Which video game character is a blue hedgehog known for his speed?","Sonic","Tails","Knuckles","Shadow"
"video_games-l1-83","1","Who is the princess that Mario often rescues in the Super Mario games?","Princess Peach","Princess Daisy","Princess Zelda","Rosalina"
"video_games-l1-84","1","What is the name of the main character in The Legend of Zelda games?","Link","Zelda","Ganon","Impa"
"video_games-l1-85","1","Which character is Luigi's brother in the Super Mario franchise?","Mario","Toad","Bowser","Yoshi"
"video_games-l1-86","1","Who is the main antagonist in the Super Mario games?","Bowser","King Boo","Wario","Waluigi"
"video_games-l1-87","1","What is the name of the yellow electric mouse Pokémon?","Pikachu","Raichu","Jolteon","Electabuzz"
"video_games-l1-88","1","Who is the villain in The Legend of Zelda series?","Ganon","Vaati","Majora","Demise"
"video_games-l1-89","1","Which character is known for saying 'It's me, Mario!'?","Mario","Luigi","Toad","Yoshi"
"video_games-l1-90","1","What is the name of the dinosaur companion in Super Mario games?","Yoshi","Birdo","Podoboo","Koopa"
"video_games-l1-91","1","Who is the villain that fights against Sonic the Hedgehog?","Dr. Robotnik","Shadow","Metal Sonic","Chaos"
"video_games-l1-92","1","Which character is Sonic's best friend and can fly?","Tails","Knuckles","Amy","Cream"
"video_games-l1-93","1","What is the name of the antagonist in the Donkey Kong arcade game?","Donkey Kong","Mario","Barrel","Jumpman"
"video_games-l1-94","1","Who is the female hedgehog character in the Sonic series?","Amy Rose","Tikal","Cream","Blaze"
"video_games-l1-95","1","Which character is the master of Pac-Man in the games?","Sue","Inky","Blinky","Clyde"
"video_games-l1-96","1","What is the name of the main character in Crash Bandicoot games?","Crash Bandicoot","Coco Bandicoot","Aku Aku","Cortex"
"video_games-l1-97","1","Who is Crash Bandicoot's sister?","Coco Bandicoot","Tawna","Uka Uka","Tiny Tiger"
"video_games-l1-98","1","Which character is the main antagonist in Crash Bandicoot?","Dr. Neo Cortex","Uka Uka","Dingodile","Tiny Tiger"
"video_games-l1-99","1","What is the name of the star character in the Super Mario 64 game?","Mario","Luigi","Wario","Waluigi"
"video_games-l1-100","1","Who is the red Koopa Troopa character that appears in Mario games?","Bowser","Koopa","Birdo","Podoboo"
"video_games-l1-101","1","Which character is known for collecting coins in video games?","Mario","Sonic","Pac-Man","Link"
"video_games-l1-102","1","What is the name of the main character in Kirby games?","Kirby","Meta Knight","King Dedede","Waddle Dee"
"video_games-l1-103","1","Who is King Dedede's nemesis in the Kirby series?","Kirby","Meta Knight","Waddle Doo","Whispy Woods"
"video_games-l1-104","1","Which character can copy the abilities of others in the Kirby games?","Kirby","Meta Knight","King Dedede","Waddle Dee"
"video_games-l1-105","1","What is the name of the character that hunts bounties in the Metroid series?","Samus Aran","Ridley","Kraid","Mother Brain"
"video_games-l1-106","1","Who is the main antagonist in the Metroid series?","Ridley","Samus Aran","Mother Brain","Kraid"
"video_games-l1-107","1","Which character is known for jumping on barrels in the original Donkey Kong game?","Jumpman","Mario","Luigi","Toad"
"video_games-l1-108","1","What is the name of the main character in the Mega Man series?","Mega Man","Proto Man","Bass","Cut Man"
"video_games-l1-109","1","Who is Mega Man's creator in the Mega Man games?","Dr. Light","Dr. Wily","Proto Man","Bass"
"video_games-l1-110","1","Which character is the main villain in Mega Man games?","Dr. Wily","Dr. Light","Proto Man","Bass"
"video_games-l1-111","1","What is the name of the character in the Castlevania series known for fighting vampires?","Simon Belmont","Alucard","Dracula","Death"
"video_games-l1-112","1","Who is the main antagonist in the Castlevania series?","Dracula","Simon Belmont","Alucard","Death"
"video_games-l1-113","1","Which character is a vampire hunter and son of Dracula in Castlevania?","Alucard","Simon Belmont","Richter Belmont","Death"
"video_games-l1-114","1","What is the name of the character in Street Fighter known for his hadoken attack?","Ryu","Ken","Guile","Blanka"
"video_games-l1-115","1","Who is Ryu's rival in the Street Fighter series?","Ken Masters","Guile","Blanka","M. Bison"
"video_games-l1-116","1","Which character is known for being a sumo wrestler in Street Fighter?","E. Honda","Dhalsim","Blanka","Guile"
"video_games-l1-117","1","What is the name of the main character in Mortal Kombat?","Liu Kang","Sub-Zero","Scorpion","Raiden"
"video_games-l1-118","1","Who is the ninja character who uses ice attacks in Mortal Kombat?","Sub-Zero","Scorpion","Smoke","Reptile"
"video_games-l1-119","1","What video game holds the record for most copies sold of all time?","Tetris","Minecraft","Wii Sports","Grand Theft Auto V"
"video_games-l1-120","1","Which game is known for having the highest Metacritic score ever?","The Legend of Zelda: Ocarina of Time","Super Mario Bros.","The Last of Us","Red Dead Redemption 2"
"video_games-l1-121","1","What is the fastest recorded completion time for Super Mario Bros. on NES?","4 minutes 54 seconds","3 minutes 15 seconds","6 minutes 30 seconds","5 minutes 45 seconds"
"video_games-l1-122","1","Which player holds the record for most World of Warcraft achievements?","Perculia","Swifty","Asmongold","Sodapoppin"
"video_games-l1-123","1","What game has the highest number of players ever connected at the same time?","World of Warcraft","Final Fantasy XIV","RuneScape","Guild Wars 2"
"video_games-l1-124","1","How many consecutive hours is the world record for longest gaming session?","138 hours","72 hours","168 hours","100 hours"
"video_games-l1-125","1","Which game holds the record for most expensive esports tournament prize pool?","Dota 2","League of Legends","Counter-Strike 2","Fortnite"
"video_games-l1-126","1","What is the record number of kills in a single match of Call of Duty multiplayer?","Over 200","Around 100","Approximately 150","Nearly 75"
"video_games-l1-127","1","Which speedrunner holds the fastest time for The Legend of Zelda: Breath of the Wild?","gymnast86","MajinPhil","zfg","clippy"
"video_games-l1-128","1","What is the record for highest single score in Pac-Man arcade?","3,333,360 points","999,999 points","1,500,000 points","2,222,220 points"
"video_games-l1-129","1","Which Dark Souls player holds the record for speedrunning the game blindfolded?","Distortion2","Lobos Jr.","ymfah","Oroboro"
"video_games-l1-130","1","What is the fastest recorded speedrun time for Elden Ring?","Under 30 minutes","Under 20 minutes","Under 40 minutes","Under 60 minutes"
"video_games-l1-131","1","How many views does the most-watched gaming YouTube video have?","Over 300 million","Over 100 million","Over 500 million","Over 200 million"
"video_games-l1-132","1","What record does Twitch hold regarding concurrent viewers?","3.5 million viewers","2 million viewers","5 million viewers","1 million viewers"
"video_games-l1-133","1","Which game has sold the most copies in a single day?","Grand Theft Auto V","Call of Duty Modern Warfare 2","Diablo III","World of Warcraft Expansion"
"video_games-l1-134","1","What is the highest score ever achieved in Space Invaders arcade?","33,999,720 points","9,999,999 points","25,000,000 points","15,555,555 points"
"video_games-l1-135","1","Which game holds the record for most developer patches released?","World of Warcraft","Counter-Strike 2","Dota 2","League of Legends"
"video_games-l1-136","1","What is the record for the longest gaming marathon without sleep in an esports tournament?","24 hours","12 hours","36 hours","48 hours"
"video_games-l1-137","1","How many players have achieved a perfect score in Ms. Pac-Man?","None","One","Two","Three"
"video_games-l1-138","1","What is the record for most trophies earned in a PlayStation profile?","Over 5,000","Over 1,000","Over 10,000","Over 3,000"
"video_games-l1-139","1","Which player holds the most tournament wins in Street Fighter?","Daigo Umehara","Tokido","Infiltration","Justin Wong"
"video_games-l1-140","1","What is the world record for speedrunning Super Mario 64?","1 hour 24 minutes","2 hours 30 minutes","1 hour 10 minutes","2 hours"
"video_games-l1-141","1","How many concurrent players did Fortnite peak at in a single day?","Over 500 million","Over 300 million","Over 700 million","Over 250 million"
"video_games-l1-142","1","What is the highest career earnings record for a professional esports player?","Over 30 million dollars","Over 10 million dollars","Over 50 million dollars","Over 20 million dollars"
"video_games-l1-143","1","Which speedrunner holds the fastest time for Half-Life 2?","Moodkip","Juksespelevenn","Pointless","BRO1"
"video_games-l1-144","1","What is the record for most legendary skins owned in League of Legends?","Over 200","Over 50","Over 150","Over 300"
"video_games-l1-145","1","How long is the longest video game cutscene ever created?","Over 1 hour","Over 30 minutes","Over 2 hours","Over 45 minutes"
"video_games-l1-146","1","What game holds the record for most languages supported?","World of Warcraft","Minecraft","Final Fantasy XIV","Grand Theft Auto V"
"video_games-l1-147","1","Which player has won the most International tournaments in Dota 2?","No single player","Arteezy","Miracle","Ana"
"video_games-l1-148","1","What is the record for highest rank achieved in StarCraft II?","Grandmaster","Master","Diamond","Platinum"
"video_games-l1-149","1","How many times has Mario appeared in video games?","Over 200 games","Over 50 games","Over 400 games","Over 100 games"
"video_games-l1-150","1","What is the record for most players in a single Counter-Strike match?","10 players","5 players","16 players","8 players"
"video_games-l1-151","1","Which game has the fastest initial load time on modern consoles?","Ratchet & Clank: Rift Apart","Spider-Man: Miles Morales","Demon's Souls","Sackboy: A Big Adventure"
"video_games-l1-152","1","What is the record for most collectibles found in a single game?","Over 1,000","Over 500","Over 2,000","Over 250"
"video_games-l1-153","1","How many unique Pokemon have been created across all games?","Over 1,000","Over 500","Over 1,500","Over 800"
"video_games-l1-154","1","What is the record for longest single-player game completion?","Over 100 hours","Over 50 hours","Over 200 hours","Over 75 hours"
"video_games-l1-155","1","Which game holds the record for most awards won in a single year?","The Game Awards Record","Baldur's Gate 3","Elden Ring","Cyberpunk 2077"
"video_games-l1-156","1","What is the fastest speedrun time for Donkey Kong Country?","Under 2 hours","Under 1 hour","Under 3 hours","Under 4 hours"
"video_games-l1-157","1","How many consecutive victories is the record for pro fighting game players?","Over 40","Over 20","Over 60","Over 80"
"video_games-l2-158","2","In which year was the first video game console, the Magnavox Odyssey, released?","1972","1970","1975","1968"
"video_games-l2-159","2","What company created the Nintendo Entertainment System (NES)?","Nintendo","Sega","Atari","Sony"
"video_games-l2-160","2","Which video game character is known for collecting rings and running at high speeds?","Sonic the Hedgehog","Mario","Pac-Man","Donkey Kong"
"video_games-l2-161","2","What is the name of the Italian plumber character created by Nintendo?","Mario","Luigi","Toad","Bowser"
"video_games-l2-162","2","In which year was the PlayStation 2 first released?","2000","1998","2002","1999"
"video_games-l2-163","2","What company developed the Xbox gaming console?","Microsoft","Sony","Nintendo","Sega"
"video_games-l2-164","2","Which game features a yellow character that eats dots and avoids ghosts?","Pac-Man","Space Invaders","Asteroids","Galaga"
"video_games-l2-165","2","What is the primary objective in the game Tetris?","Stack falling blocks to complete rows","Collect all the gems","Defeat all enemies","Reach the highest platform"
"video_games-l2-166","2","In which year was Minecraft released to the public?","2011","2009","2013","2010"
"video_games-l2-167","2","What company created the game Fortnite?","Epic Games","Activision Blizzard","Valve","Ubisoft"
"video_games-l2-168","2","What does the abbreviation 'FPS' stand for in gaming?","First-Person Shooter","Fast Pixel Speed","Full Play System","Frame Per Second Display"
"video_games-l2-169","2","Which gaming company is known for the Super Mario franchise?","Nintendo","Konami","Capcom","Square Enix"
"video_games-l2-170","2","In what year was the Nintendo Game Boy first released?","1989","1987","1991","1985"
"video_games-l2-171","2","What is the name of the princess that Mario often rescues?","Peach","Daisy","Rosalina","Zelda"
"video_games-l2-172","2","Which game console was released by Atari in 1977?","Atari 2600","Atari 5200","Atari 7800","Atari Jaguar"
"video_games-l2-173","2","What is the main currency or collectible in the Super Mario series?","Coins","Gems","Stars","Rings"
"video_games-l2-174","2","In which year was the Nintendo Switch released?","2017","2015","2019","2016"
"video_games-l2-175","2","What does 'RPG' stand for in video gaming?","Role-Playing Game","Rapid Playing Game","Real-time Player Group","Reactive Puzzle Game"
"video_games-l2-176","2","What company developed the game series Final Fantasy?","Square Enix","Bandai Namco","Capcom","Konami"
"video_games-l2-177","2","In the game Pokémon, what is the primary goal?","Catch and train all Pokémon species","Defeat the final boss","Collect all treasure","Build the strongest city"
"video_games-l2-178","2","Which gaming company created the Donkey Kong arcade game?","Nintendo","Atari","Namco","Sega"
"video_games-l2-179","2","What year was the first Call of Duty game released?","2003","2001","2005","2002"
"video_games-l2-180","2","What is the name of the main character in the Halo series?","Master Chief","Spartan 117","John 117","Cortana"
"video_games-l2-181","2","Which company published the game Grand Theft Auto III?","Rockstar Games","Electronic Arts","Take-Two Interactive","Activision"
"video_games-l2-182","2","In which year was the Sega Genesis released in North America?","1989","1987","1991","1988"
"video_games-l2-183","2","What is the primary weapon type in the game Portal?","Portal Gun","Laser Gun","Gravity Gun","Plasma Gun"
"video_games-l2-184","2","Which gaming platform is known for exclusive games like God of War?","PlayStation","Xbox","Nintendo Switch","PC"
"video_games-l2-185","2","What does 'MMO' stand for in gaming terminology?","Massively Multiplayer Online","Multi-Mode Operation","Major Multiplayer Offline","Massive Multi-Observer"
"video_games-l2-186","2","In which year was the PlayStation 5 released?","2020","2018","2022","2019"
"video_games-l2-187","2","What is the name of the villain in the original Super Mario Bros. game?","Bowser","King Koopa","Wario","Ganon"
"video_games-l2-188","2","Which company created the game The Legend of Zelda?","Nintendo","Capcom","Konami","Square Enix"
"video_games-l2-189","2","What genre is the game Minecraft classified as?","Sandbox","First-Person Shooter","Strategy","Fighting"
"video_games-l2-190","2","In the game The Legend of Zelda, what is the name of the main protagonist?","Link","Zelda","Ganondorf","Impa"
"video_games-l2-191","2","What is the standard controller layout for modern gaming consoles?","Joystick and buttons","Keyboard and mouse","Paddle and dial","Steering wheel and pedals"
"video_games-l2-192","2","Which video game is credited as the first successful arcade game?","Pong","Pac-Man","Space Invaders","Asteroids"
"video_games-l2-193","2","What does 'DLC' mean in the context of video games?","Downloadable Content","Direct Level Code","Dynamic Load Cache","Dual License Certification"
"video_games-l2-194","2","In which year was the original Xbox released?","2001","1999","2003","2000"
"video_games-l2-195","2","What is the name of the virtual pet game that was hugely popular in the 1990s?","Tamagotchi","Furby","Digimon","Pokémon"
"video_games-l2-196","2","Which game series features the character Lara Croft?","Tomb Raider","Uncharted","Assassin's Creed","Metal Gear"
"video_games-l2-197","2","In what year was the first arcade game, Pong, released?","1972","1970","1975","1968"
"video_games-l2-198","2","Which company developed the Atari 2600, the first widely successful home video game console?","Atari","Mattel","Intellivision","Magnavox"
"video_games-l2-199","2","What was the name of Nintendo's first major handheld gaming device released in 1989?","Game Boy","Game Gear","Sega Master System","Atari Lynx"
"video_games-l2-200","2","In which year did Nintendo release the original Super Mario Bros. game?","1985","1983","1987","1982"
"video_games-l2-201","2","Which company created the Sega Genesis console?","Sega","Nintendo","Sony","Atari"
"video_games-l2-202","2","What year was the Commodore 64 personal computer released?","1982","1980","1984","1979"
"video_games-l2-203","2","Which gaming company released the PlayStation console in Japan in 1994?","Sony","Sega","Nintendo","Microsoft"
"video_games-l2-204","2","In what year did the Nintendo Entertainment System (NES) launch in North America?","1985","1983","1987","1984"
"video_games-l2-205","2","Who is credited as the creator of the Tetris game?","Alexey Pajitnov","Shigeru Miyamoto","Gunpei Yokoi","Hideki Kamiya"
"video_games-l2-206","2","What was the name of the first The Legend of Zelda game released in 1986?","The Legend of Zelda","A Link to the Past","Ocarina of Time","Link's Awakening"
"video_games-l2-207","2","In which year was Donkey Kong, the arcade game featuring Mario, first released?","1981","1979","1983","1980"
"video_games-l2-208","2","Which company developed the Game Boy's main competitor, the Game Gear?","Sega","Atari","Nintendo","Mattel"
"video_games-l2-209","2","What was the primary gaming format used during the 1980s before compact discs?","Cartridges","Floppy disks","Cassette tapes","Vinyl records"
"video_games-l2-210","2","In what year did the Sega Genesis release in North America?","1989","1987","1991","1988"
"video_games-l2-211","2","Which Pac-Man variant was released by Namco in 1982?","Ms. Pac-Man","Super Pac-Man","Pac-Mania","Baby Pac-Man"
"video_games-l2-212","2","What year was Space Invaders released in arcades?","1978","1976","1980","1975"
"video_games-l2-213","2","Who developed the original Doom game released in 1993?","id Software","3D Realms","Apogee Software","Raven Software"
"video_games-l2-214","2","In which year did Nintendo release the Super Nintendo Entertainment System (SNES)?","1990","1988","1992","1989"
"video_games-l2-215","2","What was the name of the first Grand Theft Auto game released in 1997?","Grand Theft Auto","Grand Theft Auto III","Grand Theft Auto: Vice City","Grand Theft Auto: San Andreas"
"video_games-l2-216","2","Which company released the Xbox console in North America in 2001?","Microsoft","Nintendo","Sony","Sega"
"video_games-l2-217","2","In what year was the arcade game Asteroids released?","1979","1977","1981","1976"
"video_games-l2-218","2","Who created the iconic character Mario, originally known as Jumpman?","Shigeru Miyamoto","Gunpei Yokoi","Hiroshi Yamauchi","Satoru Iwata"
"video_games-l2-219","2","What was the first game to introduce the first-person shooter perspective?","Maze War","Wolfenstein 3D","Doom","Quake"
"video_games-l2-220","2","In which year was the Nintendo 64 console released in Japan?","1996","1994","1998","1995"
"video_games-l2-221","2","Which game console had the most iconic cartridge blow-to-fix technique?","Nintendo Entertainment System","Sega Genesis","Atari 2600","Commodore 64"
"video_games-l2-222","2","What was the name of the first Pokémon games released in Japan in 1996?","Pokémon Red and Green","Pokémon Blue and Yellow","Pokémon Gold and Silver","Pokémon Ruby and Sapphire"
"video_games-l2-223","2","In what year did the arcade game Galaga debut?","1981","1979","1983","1980"
"video_games-l2-224","2","Which company developed the Intellivision home console?","Mattel Electronics","Atari","Sega","Nintendo"
"video_games-l2-225","2","What was the first game published by Electronic Arts in 1983?","Axis Assassin","Seven Cities of Gold","Ultima","Wizardry"
"video_games-l2-226","2","In which year did the video game crash of North America occur?","1983","1981","1985","1980"
"video_games-l2-227","2","Who was the original publisher of Tetris in North America?","Bulletproof Software","Nintendo","Atari","Sega"
"video_games-l2-228","2","What year was the Magnavox Odyssey, the first home video game console, released?","1972","1970","1974","1968"
"video_games-l2-229","2","In what year did Shigeru Miyamoto create Donkey Kong Country?","1994","1992","1996","1990"
"video_games-l2-230","2","Which gaming company released the Atari Lynx handheld device?","Atari","Nintendo","Sega","Mattel"
"video_games-l2-231","2","What was the name of Nintendo's first game console released in 1983?","Famicom","Game Boy","Nintendo 64","SNES"
"video_games-l2-232","2","In which year was the Sega Master System released in Japan?","1985","1983","1987","1984"
"video_games-l2-233","2","Who developed the original Street Fighter arcade game?","Capcom","Konami","Namco","SNK"
"video_games-l2-234","2","What year was Castlevania first released in arcades?","1987","1985","1989","1986"
"video_games-l2-235","2","Which company published the original Final Fantasy game in 1987?","Square","Dragon Quest","Enix","Capcom"
"video_games-l2-236","2","Which famous video game designer created the Mario franchise?","Shigeru Miyamoto","Satoru Iwata","Gunpei Yokoi","Hiroshi Yamauchi"
"video_games-l2-237","2","Who is known as the creator of The Legend of Zelda series?","Shigeru Miyamoto","Eiji Aonuma","Hidemasa Morikawa","Aonuma Eiji"
"video_games-l2-238","2","Which game developer founded id Software and created Doom?","John Carmack","Adrian Carmack","Tom Hall","Jay Wilbur"
"video_games-l2-239","2","Who is the lead designer behind the Halo franchise?","Bungie","343 Industries","Gearbox Software","Infinity Ward"
"video_games-l2-240","2","Which programmer is famous for creating Tetris?","Alexey Pajitnov","Nikita Popov","Vladimir Pokhilko","Dmitry Bubnoff"
"video_games-l2-241","2","Who founded Electronic Arts (EA)?","Trip Hawkins","Richard Garriott","Nolan Bushnell","Ralph Baer"
"video_games-l2-242","2","Which Japanese game designer created the Metal Gear series?","Hideo Kojima","Masahiro Sakurai","Keiji Inafune","Hideki Kamiya"
"video_games-l2-243","2","Who is the creator of the Sonic the Hedgehog franchise?","Naoki Yuji","Yuji Naka","Shigeru Miyamoto","Hirokazu Yasuhara"
"video_games-l2-244","2","Which person is known for developing the Grand Theft Auto series?","Dan Houser","David Jones","Jez San","Gary Penn"
"video_games-l2-245","2","Who founded Activision and is a legendary video game pioneer?","Nolan Bushnell","Gary Gygax","Ralph Baer","Alan Turing"
