"id","level","prompt","correct","distractor1","distractor2","distractor3"
"art-l1-122","1","Hvilken kunstner har flest arbeider i Louvre-museet?","Eugène Delacroix","Jacques-Louis David","Jean-Honoré Fragonard","François Boucher"
"art-l1-123","1","Hva er det høyeste estimert antall bilder Leonardo da Vinci malte?","Omkring 15-20","Omkring 500","Omkring 200","Omkring 100"
"art-l1-124","1","Hvilken kunstner skapte det største antallet skulpturer i renessansen?","Michelangelo","Donatello","Gian Lorenzo Bernini","Antonio Canova"
"art-l1-125","1","Hva er den korteste tid en kunstner brukte på å male et berømt maleri?","Jackson Pollock - under en time","Pablo Picasso - tre timer","Salvador Dalí - to timer","Andy Warhol - fem timer"
"art-l1-126","1","Hvilken kunstner har flest verk på verdens største kunstmuseer?","Pablo Picasso","Vincent van Gogh","Rembrandt","Claude Monet"
"art-l1-127","1","Hva er den lengste tiden brukt på å male ett kunstmaleri?","Omkring 10-12 år","Omkring 2-3 år","Omkring 5-6 år","Omkring 20+ år"
"art-l1-128","1","Hvilken kunstner malte den største mengde selvportretter?","Vincent van Gogh","Rembrandt","Pablo Picasso","Leonardo da Vinci"
"art-l1-129","1","Hva er det mest reproduserte kunstmaleri i verden?","Nattestjernen av Van Gogh","Monalisa av Leonardo da Vinci","Jenta med perleøredobber","Persistens av minne"
"art-l1-130","1","Hvilken kunstner skapte flest keramiske verk?","Pablo Picasso","Pablo Miró","Joan Miró","Salvador Dalí"
"art-l1-131","1","Hva er det største antall farger brukt i ett kunstmaleri?","Omkring 5000+","Omkring 500","Omkring 100","Omkring 1000"
"art-l1-132","1","Hvilken kunstner har flest verk på Metropolitan Museum of Art?","Pablo Picasso","Vincent van Gogh","Claude Monet","Rembrandt"
"art-l1-133","1","Hva er det tallmessig størst antall sekker kun én kunstner signerte?","Pablo Picasso","Salvador Dalí","Andy Warhol","Marc Chagall"
"art-l1-134","1","Hvilken kunstner produserte flest litografier?","Pablo Picasso","Toulouse-Lautrec","Honoré Daumier","Pierre-Auguste Renoir"
"art-l1-135","1","Hva er rekorden for flest besøk til en kunstners retrospektiv?","Van Gogh-utstillingen i Tokyo 1987","Picasso-utstillingen i Paris 1973","Monet-utstillingen i New York 1999","Dalí-utstillingen i Madrid 1989"
"art-l1-136","1","Hvilken kunstner har det høyeste pristaggete kunstmaleri?","Salvator Mundi tilskrevet Leonardo da Vinci","Nummer 5 av Jackson Pollock","Les Demoiselles d'Avignon av Picasso","The Card Players av Cézanne"
"art-l1-137","1","Hva er det største antall bilder malt av en kunstner på en dag?","Omkring 30+","Omkring 5-10","Omkring 15-20","Omkring 50+"
"art-l1-138","1","Hvilken kunstner har flest verk i private samlinger?","Pablo Picasso","Leonardo da Vinci","Rembrandt","Claude Monet"
"art-l1-139","1","Hva er det dyreste skulptur noen gang solgt på auksjon?","L'Homme Qui Marche av Giacometti","David av Michelangelo","The Thinker av Rodin","Woman III av Wilhem de Kooning"
"art-l1-140","1","Hvilken kunstner skapte mest keramikkarbeider med hånd?","Pablo Picasso","Marc Chagall","Fernand Léger","Joan Miró"
"art-l1-141","1","Hva er det største antall tegninger utført av en kunstner i karrieren?","Omkring 13000+","Omkring 5000","Omkring 1000","Omkring 20000"
"art-l1-142","1","Hvilken kunstner malte flest portretter?","Rembrandt","Leonardo da Vinci","Diego Velázquez","Joshua Reynolds"
"art-l1-143","1","Hva er det tallet for den dyreste kunstfoto noen gang solgt?","Omkring 4,3 millioner dollar","Omkring 1 million dollar","Omkring 2 millioner dollar","Omkring 500 000 dollar"
"art-l1-144","1","Hvilken kunstner skapte flest kunstinstallasjon?","Christo","Andy Warhol","Anselm Kiefer","Joseph Beuys"
"art-l1-145","1","Hva er den sterkeste salgsprisen for ett kunstmaleri per år?","Omkring 450 millioner kroner","Omkring 100 millioner kroner","Omkring 250 millioner kroner","Omkring 600 millioner kroner"
"art-l1-146","1","Hvilken kunstner har det største antall malerier i internasjonale museer?","Pablo Picasso","Claude Monet","Vincent van Gogh","Rembrandt"
"art-l1-147","1","Hva er det tallet for flest besøk til ett kunstmuseum i et år?","Omkring 9 millioner","Omkring 3 millioner","Omkring 5 millioner","Omkring 12 millioner"
"art-l1-148","1","Hvilken kunstner skapte flest abstract ekspressjonistiske verk?","Jackson Pollock","Mark Rothko","Barnett Newman","Franz Kline"
"art-l1-149","1","Hva er det største kunstmaleri noen gang malt?","Omkring 3000+ kvadratmeter","Omkring 500 kvadratmeter","Omkring 1000 kvadratmeter","Omkring 100 kvadratmeter"
"art-l1-150","1","Hvilken kunstner har flest verk i nasjonale samlinger?","Pablo Picasso","Leonardo da Vinci","Vincent van Gogh","Claude Monet"
"art-l1-151","1","Hva er tallet for det dyrest kunstkjøpet gjort av en enkeltperson?","Omkring 450 millioner dollar","Omkring 100 millioner dollar","Omkring 250 millioner dollar","Omkring 600 millioner dollar"
"art-l1-152","1","Hvilken kunstner har det høyeste antall identifiserte verk?","Pablo Picasso","Leonardo da Vinci","Rembrandt","Peter Paul Rubens"
"art-l1-153","1","Hva er det største antall personer som bidro til ett kunstmaleri?","Omkring 50+","Omkring 10","Omkring 20","Omkring 100"
"art-l1-154","1","Hvilken kunstner skapte flest målninger på papir?","Pablo Picasso","Paul Klee","Henri Matisse","Joan Miró"
"art-l1-155","1","Hva er tallet for det høyeste antall mennesker som besøkte en kunstutstilling?","Omkring 100 millioner","Omkring 10 millioner","Omkring 50 millioner","Omkring 200 millioner"
"art-l1-156","1","Hvilken kunstner har det mest variasjonsdyktige uttrykksmedium?","Pablo Picasso","Leonardo da Vinci","Michelangelo","Vincent van Gogh"
"art-l1-157","1","Hva er tallet for det høyeste antall kunstmesser i verden årlig?","Omkring 1000+","Omkring 100","Omkring 500","Omkring 2000"
"art-l2-158","2","Hvilket århundre er kjent som 'Renessansen'?","14.-16. århundre","11.-13. århundre","17.-19. århundre","20.-21. århundre"
"art-l2-159","2","Hvem malte 'Nattevakten'?","Rembrandt","Vermeer","Frans Hals","Caravaggio"
"art-l2-160","2","I hvilket land oppsto kunststilen 'Impressionisme'?","Frankrike","Italia","Nederland","Spania"
"art-l2-161","2","Hvem malte 'Sternenacht' (Stjernenatten)?","Vincent van Gogh","Paul Cézanne","Claude Monet","Henri de Toulouse-Lautrec"
"art-l2-162","2","Hvilket kunstner malte 'The Persistence of Memory' med smeltende klokker?","Salvador Dalí","Marc Chagall","Joan Miró","Max Ernst"
"art-l2-163","2","Hvem var hovedfiguren bak kubisme?","Pablo Picasso","Georges Braque","Juan Gris","Paul Klee"
"art-l2-164","2","I hvilket år ble Mona Lisa malt?","1503-1519","1450-1475","1525-1550","1480-1495"
"art-l2-165","2","Hvem malte 'The Girl with a Pearl Earring'?","Johannes Vermeer","Rembrandt","Frans Hals","Gerard ter Borch"
"art-l2-166","2","Hvilken italiensk kunstner er kjent for sitt arbeid med perspektiv under Renessansen?","Filippo Brunelleschi","Donatello","Masaccio","Giotto di Bondone"
"art-l2-167","2","Hvem skulpterte 'David' på 1500-tallet?","Michelangelo","Donatello","Bernini","Cellini"
"art-l2-168","2","I hvilket århundre oppsto Barokk-stilen?","16.-17. århundre","14.-15. århundre","18.-19. århundre","17.-18. århundre"
"art-l2-169","2","Hvilken kunstner er kjent for å ha malt 'The Birth of Venus'?","Sandro Botticelli","Leonardo da Vinci","Raphael","Michelangelo"
"art-l2-170","2","Hva heter kunststilen som kom etter Renessansen?","Barokk","Gotikk","Klassisisme","Romantikk"
"art-l2-171","2","Hvilket århundre defineres som 'Guldalderen' for nederlandsk maleri?","17. århundre","16. århundre","18. århundre","15. århundre"
"art-l2-172","2","Hvem malte 'The Night Watch'?","Rembrandt","Jan Vermeer","Pieter Bruegel","Peter Paul Rubens"
"art-l2-173","2","I hvilket land oppsto Dadaisme i tidlig 1900-tall?","Sveits","Tyskland","Frankrike","Danmark"
"art-l2-174","2","Hvilken kunstner er grunnleggeren av abstrakt maleri?","Wassily Kandinsky","Piet Mondrian","Marc Chagall","Kazimir Malevich"
"art-l2-175","2","I hvilket århundre blomstret italiensk Renessanse?","15.-16. århundre","13.-14. århundre","16.-17. århundre","14.-15. århundre"
"art-l2-176","2","Hvem malte Sistinekappellets tak?","Michelangelo","Raphael","Leonardo da Vinci","Botticelli"
"art-l2-177","2","Hvilken kunstniker var kjent for sine abstraktkomponer og geometriske former?","Piet Mondrian","Joan Miró","Wassily Kandinsky","Paul Klee"
"art-l2-178","2","I hvilket århundre oppsto Surrealismen?","20. århundre (1920-tallet)","19. århundre","18. århundre","21. århundre"
"art-l2-179","2","Hvem var en sentral figur innen Ekspresjonismen?","Edvard Munch","Paul Cézanne","Claude Monet","Pierre-Auguste Renoir"
"art-l2-180","2","Hvilket århundre er kjent som 'Gotikk'?","12.-16. århundre","10.-12. århundre","14.-17. århundre","11.-13. århundre"
"art-l2-181","2","Hvem malte 'The Raft of the Medusa'?","Théodore Géricault","Eugène Delacroix","Jean-Louis David","François Gérard"
"art-l2-182","2","I hvilken periode var Impressionismen mest populær?","1870-1890","1850-1870","1890-1910","1800-1830"
"art-l2-183","2","Hvem malte 'A Sunday on La Grande Jatte'?","Georges Seurat","Claude Monet","Pierre-Auguste Renoir","Edgar Degas"
"art-l2-184","2","Hvilken italiensk kunstner gikk under kunststilen 'Futurisme'?","Umberto Boccioni","Giorgio Morandi","Carlo Carrà","Lucio Fontana"
"art-l2-185","2","Hvor finner man 'Skrik' av Edvard Munch?","Oslo","Stockholm","København","Helsinki"
"art-l2-186","2","Hvem malte 'The Wanderer Above the Sea of Fog'?","Caspar David Friedrich","Theodore Géricault","John Constable","Joseph Turner"
"art-l2-187","2","I hvilket århundre blomstret Romantikken?","19. århundre","18. århundre","17. århundre","20. århundre"
"art-l2-188","2","Hvem gikk under kunststilen 'Art Nouveau'?","Alphonse Mucha","Pablo Picasso","Henri de Toulouse-Lautrec","Vincent van Gogh"
"art-l2-189","2","I hvilken by blomstret kunsten mest under nederlandsk guldalder?","Amsterdam","Rotterdam","Utrecht","Leiden"
"art-l2-190","2","Hvem var en sentral maler av Realismen?","Gustave Courbet","Claude Monet","Paul Cézanne","Henri de Toulouse-Lautrec"
"art-l2-191","2","Hvilken kunstner var kjent for å male vandrerscener og bondekulturer?","Pieter Bruegel","Lucas Cranach","Albrecht Dürer","Hans Burgkmair"
"art-l2-192","2","I hvilket århundre oppsto Nyklassisismen?","18. århundre","17. århundre","19. århundre","16. århundre"
"art-l2-193","2","Hvem var hovedmalergenomen 'The School of Athens'?","Raphael","Leonardo da Vinci","Michelangelo","Botticelli"
"art-l2-194","2","I hvilket århundre oppstod 'Art Deco'?","20. århundre (1920-tallet)","19. århundre","18. århundre","19. århundre (slutten)"
"art-l2-195","2","Hvem var hovedfiguren bak abstrakt ekspresjonisme?","Jackson Pollock","Mark Rothko","Barnett Newman","Willem de Kooning"
"art-l2-196","2","Hvilken kunstner er kjent for sine 'Water Lilies'-serier?","Claude Monet","Pierre-Auguste Renoir","Alfred Sisley","Frédéric Bazille"
"art-l2-197","2","I hvilket århundre oppstod Pop Art?","20. århundre (1950-tallet)","20. århundre (1920-tallet)","20. århundre (1970-tallet)","19. århundre"
"art-l2-198","2","I hvilket år ble 'Mona Lisa' malt?","1503-1519","1450-1470","1520-1540","1480-1500"
